16,157527,0.0011409881006644962,0.0013460405213274495,30.932,(((0.57132274 + X2) + 0.42591172) - (abs(pdiv((-5.4180098 - 0.88995665), ((6.5699973 - X1) - pdiv((52.327137 - log(abs(2.0293615e6)), X2)))) ^ log(abs(-1.3174924)))
17,173253,0.0011225697076847172,0.0014275322675151925,30.464,(((log(abs(X2) - X2) + 0.42591172) * (abs(pdiv((-3.6334152 - log(abs(X2)), ((0.9036412 * X1) - pdiv(pdiv((-13.022998 - log(abs(X2)), ((-0.016291803 * X1) - pdiv((-21.459272 - log(abs(2.0293615e6)), X2))), X2)))) ^ log(abs(-1.3085665)))
18,188811,0.0010220226553577408,0.001369359751633729,30.532,(((0.57132274 - X2) + ((0.6777255 * X1) - pdiv((-7.250172 - (10.6700735 - X2)), X1))) - (abs(pdiv(pdiv((-4.634626 - log(abs(X2)), ((0.15918499 * X1) - pdiv(((3.1694648 - X2) - ((-0.66843474 * X1) - (-4.12095 * 4.2095766))), X2))), ((0.48527184 * X1) - (0.53276837 * 2.631569)))) ^ log(abs(-1.2034311)))
19,207062,0.0007328463123383997,0.0010131984170201464,32.188,(((0.57132274 - X2) + ((0.6777255 * X1) - pdiv((-7.250172 - (10.6700735 - X2)), X1))) - (abs(pdiv(pdiv((-4.6359053 - log(abs(X2)), ((0.1415419 * X1) - pdiv(((3.168099 - X2) - ((-0.6262866 * X1) - (-4.126701 * 4.215206))), X2))), ((0.44597098 * X1) - (0.54790395 * 2.6346343)))) ^ log(abs(-1.2327338)))
20,227235,0.0005919227154025675,0.0008345583525858289,32.816,(((0.57132274 - X2) + ((0.6777255 * X1) - pdiv((-7.250172 - (10.6700735 - X2)), X1))) - (abs(pdiv(pdiv((-4.631618 - log(abs(X2)), ((0.08294237 * X1) - pdiv(((3.158077 - X2) - ((-0.38294175 * X1) - (-4.1689677 * 4.256586))), X2))), ((0.42743567 * X1) - (0.5828231 * 2.6418574)))) ^ log(abs(-1.2514303)))
21,249543,0.0005904265822649518,0.0008408801244191073,36.106,(((0.57132274 - X2) + ((0.6777255 * X1) - pdiv((-7.250172 - (10.6700735 - X2)), X1))) - (abs(pdiv(pdiv((-4.61041 - log(abs(X2)), ((0.08176628 * X1) - pdiv(((3.1524565 - X2) - ((-0.3783212 * X1) - (-4.1928983 * 4.2800245))), X2))), ((0.40808818 * X1) - (0.52692777 * 2.6295621)))) ^ log(abs(-1.2554377)))
22,273675,0.000588391307131101,0.0008262447142712449,37.196,(((0.57132274 - X2) + ((0.6777255 * X1) - pdiv((-7.250172 - (10.6700735 - X2)), X1))) - (abs(pdiv(pdiv((-4.493569 - log(abs(X2)), ((0.08461207 * X1) - pdiv(((3.1232104 - X2) - ((-0.39244935 * X1) - (-4.3181334 * 4.402713))), X2))), ((0.35145175 * X1) - (0.3637177 * 2.596776)))) ^ log(abs(-1.2611399)))
23,302097,0.00058703657575785,0.0008319523055135187,39.628,(((0.57132274 - X2) + ((0.6777255 * X1) - pdiv((-7.250172 - (10.6700735 - X2)), X1))) - (abs(pdiv(pdiv((-4.429792 - log(abs(X2)), ((0.08926542 * X1) - pdiv(((3.1096776 - X2) - ((-0.4128999 * X1) - (-4.377728 * 4.461163))), X2))), ((0.36814895 * X1) - (0.47696027 * 2.6127536)))) ^ log(abs(-1.254466)))
24,329836,0.0005852507029048701,0.0007241492670048217,40.786,(((0.25783926 * X1) - pdiv((1.8204926 - ((-0.7444877 * X1) - (-2.1451323 * 2.2952087))), X2)) - (abs(pdiv(pdiv(X2, ((0.09319349 * X1) - pdiv(((3.1106434 - X2) - ((-0.42944485 * X1) - (-4.373421 * 4.456937))), X2))), ((0.319205 * X1) - (0.48690087 * 2.6145756)))) ^ log(abs(-1.249864)))
25,360264,0.0005306068187517642,0.0005239836164329272,41.196,(((0.25783926 * X1) - pdiv((1.8204926 - ((-0.7444877 * X1) - (-2.1451323 * 2.2952087))), X2)) - (abs(pdiv(pdiv(X2, ((0.1377269 * X1) - pdiv(((3.1154633 - X2) - ((-0.615387 * X1) - (-4.3519444 * 4.4358625))), X2))), ((0.33547974 * X1) - (0.48147222 * 2.61355)))) ^ log(abs(-1.2340688)))
26,390300,0.0005219672528552533,0.000538062520885554,40.624,(((0.25783926 * X1) - pdiv((1.8204926 - ((-0.7444877 * X1) - (-2.1451323 * 2.2952087))), X2)) - (abs(pdiv(pdiv(X2, ((0.14435838 * X1) - pdiv(((3.114636 - X2) - ((-0.6432178 * X1) - (-4.355602 * 4.4394503))), X2))), ((0.39967027 * X1) - (0.7663496 * 2.666159)))) ^ log(abs(-1.2226505)))
27,420627,0.0005214622249023485,0.0005422108873476554,41.202,(((0.25783926 * X1) - pdiv((1.8204926 - ((-0.7444877 * X1) - (-2.1451323 * 2.2952087))), X2)) - (abs(pdiv(pdiv(X2, ((0.14570425 * X1) - pdiv(((3.1199882 - X2) - ((-0.64838356 * X1) - (-4.331846 * 4.4161434))), X2))), ((0.41934192 * X1) - (0.8409429 * 2.687653)))) ^ log(abs(-1.2204067)))
28,449209,0.0005210619735622806,0.000537821405129214,41.182,(((0.25783926 * X1) - pdiv((1.8204926 - ((-0.7444877 * X1) - (-2.1451323 * 2.2952087))), X2)) - (abs(pdiv(pdiv(X2, ((0.13583982 * X1) - pdiv(((3.14546 - X2) - ((-0.60522395 * X1) - (-4.219377 * 4.3058214))), X2))), ((0.41841745 * X1) - (0.78848034 * 2.6712348)))) ^ log(abs(-1.2236853)))
29,478876,0.0005206381004394866,0.0005439086427698868,41.062,(((0.25783926 * X1) - pdiv((1.8204926 - ((-0.7444877 * ((0.22515847 * X1) - -0.17375822)) - (-2.1451323 * 2.2952087))), X2)) - (abs(pdiv(pdiv(X2, ((0.13608411 * X1) - pdiv(((3.1514146 - X2) - ((-0.60580945 * X1) - (-4.1937385 * 4.2806973))), X2))), ((0.44278464 * X1) - (0.87947196 * 2.6980968)))) ^ log(abs(-1.2209219)))
30,509386,0.0005189233832437615,0.0005478126740751177,41.582,(((X2 * X1) - pdiv((1.8204926 - X1), -2.0376523)) - (abs(pdiv(pdiv(X2, ((0.11309819 * X1) - pdiv(((3.230632 - X2) - ((-0.50397766 * X1) - (-3.852995 * 3.9468095))), X2))), ((0.50806814 * X1) - 2.6851044))) ^ log(abs(-1.2221526)))
31,539408,0.0005172847895927478,0.000546510521424454,41.472,(((X2 * X1) - pdiv((1.8204926 - X1), -2.0376523)) - (abs(pdiv(pdiv(X2, ((0.10105431 * X1) - pdiv(((3.2771325 - X2) - ((-0.45098385 * X1) - (-3.6695154 * 3.7676935))), X2))), ((0.5312259 * X1) - 2.6440403))) ^ log(abs(-1.2253032)))
32,568804,0.0005160973641013532,0.000554664917037214,40.928,(((X2 * X1) - pdiv((1.8204926 - X1), -2.0376523)) - (abs(pdiv(pdiv(X2, ((0.09118474 * X1) - pdiv(((3.3111987 - X2) - ((-0.40791965 * X1) - (-3.5411959 * 3.6427195))), X2))), ((0.5548214 * X1) - 2.6821852))) ^ log(abs(-1.2278776)))
33,598826,0.0005158450556353864,0.0005528682902729912,41.624,(((X1 - ((0.28237635 * X1) - (-4.9530706 * (-0.16255859 * 3.8475213)))) - pdiv((1.8204926 - (2.6786282 * 4.6454725)), -2.0376523)) - (abs(pdiv(pdiv(X2, ((0.09095616 * X1) - pdiv(((3.3162634 - X2) - ((-0.4066858 * X1) - (-3.522754 * 3.624792))), X2))), ((0.55811745 * X1) - 2.6901436))) ^ log(abs(-1.2280796)))
34,629044,0.0005147347363477988,0.0005506079621277099,41.486,(((X1 - ((0.28237635 * X1) - (-4.9530706 * (-0.16255859 * 3.8475213)))) - pdiv((1.8204926 - (2.6786282 * 4.6454725)), -2.0376523)) - (abs(pdiv(pdiv(X2, ((0.08308658 * X1) - pdiv(((3.3580961 - X2) - ((-0.37178078 * X1) - (-3.3711605 * 3.4774685))), X2))), ((0.59061724 * X1) - 2.7589803))) ^ log(abs(-1.229315)))
35,659284,0.000513547460985835,0.0005579973196260701,40.804,(((X1 - ((0.28237635 * X1) - (-4.9530706 * (-0.16255859 * 3.8475213)))) - pdiv((1.8204926 - (2.6786282 * 4.6454725)), -2.0376523)) - (abs(pdiv(pdiv(X2, ((0.075642064 * X1) - pdiv(((3.3902535 - X2) - ((-0.33914906 * X1) - (-3.2593489 * 3.3690758))), X2))), ((0.6167447 * X1) - 2.8169725))) ^ log(abs(-1.2315009)))
36,689578,0.000512534236497783,0.0005575472728570414,41.132,(((X1 - ((abs(0.28237635) ^ X1) - ((3.2252557 - X2) * 5.026664))) - pdiv((-1.2137265 - (2.2776945 * 4.6454725)), -0.5192034)) - (abs(pdiv(pdiv(X2, ((0.070812516 * X1) - pdiv(((3.422287 - X2) - ((-0.3175384 * X1) - (-3.1514528 * 3.2646956))), X2))), ((0.6456041 * X1) - 2.8721883))) ^ log(abs(-1.2322506)))
37,719018,0.0005107912875768233,0.000565227153782747,40.626,(((X1 - ((abs(3.3338127) ^ X1) - ((3.2252557 - X2) * 5.026664))) - pdiv((1.8204926 - pdiv((1.9423089 - X1), -1.5695965)), -0.5192034)) - (abs(pdiv(pdiv(X2, ((0.0598579 * X1) - pdiv(((3.7996771 - X2) - ((-0.26902047 * X1) - (-2.9932208 * 3.1116073))), X2))), ((0.7030582 * X1) - 2.9642885))) ^ log(abs(-1.2354277)))
38,748786,0.0005090637268959354,0.0005695072364438977,39.856,((pdiv(X1, ((0.28237635 * X1) - (-4.9530706 * (-0.16255859 * 3.8475213)))) - pdiv((1.8204926 - (2.6786282 * 4.6454725)), -4.60115)) - (abs(pdiv(pdiv(X2, ((0.052006856 * X1) - pdiv(((3.5448024 - X2) - ((-0.23394223 * X1) - (-2.7516403 * 2.878763))), X2))), ((0.75944066 * X1) - 3.031388))) ^ log(abs(-1.2389567)))
39,777791,0.0005078804236524632,0.000583807152503621,39.66,((pdiv(X1, ((0.28237635 * X1) - (-4.9530706 * (-0.16255859 * 3.8475213)))) - pdiv(X1, -4.60115)) - (abs(pdiv(pdiv(X2, ((0.04876982 * X1) - pdiv(((3.553624 - X2) - ((-0.2201889 * X1) - (-2.7262402 * 2.8544838))), X2))), ((0.7715752 * X1) - 3.0420122))) ^ log(abs(-1.2408044)))
40,806888,0.0005066598469830748,0.0005840916168616389,40.052,((((0.9932011 * 2.7187946) - ((abs(0.28237635) ^ X1) - ((3.2252557 - X2) * X2))) - pdiv((-1.2137265 - (X1 * 4.6454725)), -0.5192034)) - (abs(pdiv(pdiv(X2, ((0.045490105 * X1) - pdiv(((4.2563457 - X2) - ((-0.20550774 * X1) - (-2.7619545 * 2.8894753))), X2))), ((0.8019707 * X1) - 3.060805))) ^ log(abs(-1.242103)))
41,836217,0.0005056376401153896,0.0005870737904336336,40.088,((((0.9932011 * 2.7187946) - ((abs(0.28237635) ^ X1) - ((3.2252557 - X2) * X2))) - pdiv((-1.2137265 - (X1 * 4.6454725)), -0.5192034)) - (abs(pdiv(pdiv(X2, ((0.039069228 * X1) - pdiv(((4.3259273 - X2) - ((-0.1764736 * X1) - (-2.5609086 * 2.6973028))), X2))), ((0.89424664 * X1) - 3.1301348))) ^ log(abs(-1.2442073)))
42,865358,0.0005033728958463808,0.0006146262698730603,41.306,(((X1 - ((((0.099754475 * X1) * -0.5043246) * X1) - (-0.40718564 * 5.026664))) - pdiv((1.8204926 - (-4.60115 * X2)), -1.2280421)) - (abs(pdiv(pdiv(X2, ((0.032778308 * X1) - pdiv(((3.6996737 - X2) - ((-0.14922163 * X1) - (-2.3364403 * 2.4847465))), X2))), ((0.9290803 * X1) - 3.1952708))) ^ log(abs(-1.2500274)))
43,894862,0.0005030333616953271,0.0006131346740216445,41.21,(((X1 - ((abs(3.3338127) ^ 0.46971095) - (-0.17375822 * 5.026664))) - pdiv((1.8204926 - pdiv(3.9778085, -1.5695965)), X2)) - (abs(pdiv(pdiv(X2, ((0.031650018 * X1) - pdiv(((4.020111 - X2) - ((-0.1440883 * X1) - (-2.3600147 * 2.5067544))), X2))), ((0.9502992 * X1) - 3.1916015))) ^ log(abs(-1.2500106)))
44,925610,0.000502524694755132,0.0006259421950550883,41.512,(((X1 - ((abs(3.3338127) ^ 0.46971095) - (-0.17375822 * 5.026664))) - pdiv((1.8204926 - pdiv(3.9778085, -1.5695965)), -2.3600147)) - (abs(pdiv(pdiv(X2, ((0.028418558 * X1) - pdiv(((4.051667 - X2) - ((-0.12980603 * X1) - (-2.2809212 * 2.432292))), X2))), ((0.9886455 * X1) - 3.2115488))) ^ log(abs(-1.2531499)))
45,955834,0.0005023534711278944,0.0006296652982417403,41.324,(((X1 - ((((-2.6041126 * 2.7391858) * -0.5043246) * -1.2137265) - (-0.40718564 * 5.026664))) - pdiv((1.8204926 - (2.6786282 * X2)), -1.2280421)) - (abs(pdiv(pdiv(X2, ((0.027361846 * X1) - pdiv(((3.765147 - X2) - ((-0.12503289 * X1) - (-2.1763427 * 2.3345232))), X2))), ((1.0123655 * X1) - 3.2357178))) ^ log(abs(-1.2538337)))
46,985327,0.0005023405357721721,0.0006307670393951257,40.074,(((X1 - (X1 - -0.19998257)) - pdiv((1.8204926 - (2.6786282 * X2)), 0.030191364)) - (abs(pdiv(pdiv(X2, ((0.02703481 * X1) - pdiv(((3.770388 - X2) - ((-0.12355 * X1) - (-2.1641076 * 2.323117))), X2))), ((1.020282 * X1) - 3.2489262))) ^ log(abs(-1.2540482)))
47,1015077,0.0005023238936198929,0.0006289133786231833,40.94,(((X1 - (0.027361846 - (((-0.1440883 * -2.358197) * -0.5043246) * (-2.5870414 * 2.7229564)))) - pdiv((1.8204926 - pdiv(0.9784273, -1.5695965)), X2)) - (abs(pdiv(pdiv(X2, ((0.027709905 * X1) - pdiv(((4.0652175 - X2) - ((-0.12651849 * X1) - (-2.247837 * 2.4012504))), X2))), ((1.0213126 * X1) - 3.357188))) ^ log(abs(-1.2527691)))
48,1044658,0.0005023213416300605,0.0006300357857546526,40.88,(((X1 - (0.027361846 - (((-0.1440883 * -2.358197) * -0.5043246) * (-2.5870414 * 2.7229564)))) - pdiv((1.8204926 - pdiv(0.9784273, -1.5695965)), X2)) - (abs(pdiv(pdiv(X2, ((0.027425928 * X1) - pdiv(((4.0685368 - X2) - ((-0.12525499 * X1) - (-2.2398667 * 2.3937893))), X2))), ((1.0258223 * X1) - 3.3591318))) ^ log(abs(-1.2530203)))
49,1075005,0.0005023209747655604,0.0006299524323647737,40.912,(((X1 - ((((-0.1440883 * X1) * -0.5043246) * (-2.5870414 * -1.2585785)) - -0.19998257)) - pdiv((1.8204926 - (X2 * -2.3600147)), 0.030191364)) - (abs(pdiv(pdiv(X2, ((0.027479904 * X1) - pdiv(((3.7666953 - X2) - ((-0.12548947 * X1) - (-2.172629 * 2.3310475))), X2))), ((1.0268435 * X1) - 3.376819))) ^ log(abs(-1.2528642)))
50,1099510,0.0005023209747438007,0.000629953779536212,40.394,(((X1 - ((((-0.1440883 * X1) * -0.5043246) * (-2.5870414 * -1.2585785)) - -0.19998257)) - pdiv((1.8204926 - (X2 * -2.3600147)), 0.030191364)) - (abs(pdiv(pdiv(X2, ((0.02747978 * X1) - pdiv(((3.7666953 - X2) - ((-0.12548897 * X1) - (-2.172629 * 2.3310475))), X2))), ((1.0268432 * X1) - 3.376819))) ^ log(abs(-1.2528645)))
51,1121291,0.0005023209747416345,0.0006299522045227797,40.354,((((((-0.12525499 * X1) - (((3.3064928 - (0.22514738 * X1)) - 3.2954974) * 2.3937893)) * 2.7187946) - X1) - (-2.2649682 * 2.4172747)) - (abs(pdiv(pdiv(X2, ((0.027480105 * X1) - pdiv(((4.4191694 - X2) - ((-0.12549043 * X1) - (-2.3174245 * 2.4669764))), X2))), ((1.0268312 * X1) - 3.3767514))) ^ log(abs(-1.2528646)))
52,1142805,0.0005023209747416391,0.0006299522045227797,40.156,((((((-0.12525499 * X1) - (((3.3064928 - (0.22514738 * X1)) - 3.2954974) * 2.3937893)) * 2.7187946) - X1) - (-2.2649682 * 2.4172747)) - (abs(pdiv(pdiv(X2, ((0.027480105 * X1) - pdiv(((4.4191694 - X2) - ((-0.12549043 * X1) - (-2.3174245 * 2.4669764))), X2))), ((1.0268312 * X1) - 3.3767514))) ^ log(abs(-1.2528646)))
53,1164064,0.000502320974736797,0.0006299512390225327,40.726,((pdiv((X2 * (X2 * 2.7229564)), X2) - pdiv((1.8204926 - pdiv(3.9778085, 4.068139)), X2)) - (abs(pdiv(pdiv(X2, ((0.027480517 * X1) - pdiv(((4.0681386 - X2) - ((-0.12549224 * X1) - (-2.2408195 * 2.3946805))), X2))), ((1.0268319 * X1) - 3.3768184))) ^ log(abs(-1.2528639)))
54,1186645,0.00050232097473678,0.0006299514111717134,40.948,((pdiv((X2 * (X2 * 2.7229564)), X2) - pdiv((1.8204926 - pdiv(3.9778085, 4.068139)), X2)) - (abs(pdiv(pdiv(X2, ((0.027480515 * X1) - pdiv(((4.0681386 - X2) - ((-0.12549223 * X1) - (-2.2408195 * 2.3946805))), X2))), ((1.0268319 * X1) - 3.3768184))) ^ log(abs(-1.2528639)))
55,1208414,0.0005023209747367866,0.0006299514133165363,40.868,((pdiv((X2 * (X2 * 2.7229564)), X2) - pdiv((1.8204926 - pdiv(3.9778085, 4.068139)), X2)) - (abs(pdiv(pdiv(X2, ((0.027480511 * X1) - pdiv(((4.0681386 - X2) - ((-0.12549222 * X1) - (-2.2408195 * 2.3946805))), X2))), ((1.0268319 * X1) - 3.3768184))) ^ log(abs(-1.2528639)))
56,1230905,0.000502320974736235,0.0006299527814725099,41.078,((((((-0.12525499 * X1) - X2) * 2.7187946) - X1) - (-2.2649682 * 2.4172747)) - (abs(pdiv(pdiv(X2, ((0.027480131 * X1) - pdiv(((4.41917 - X2) - ((-0.12549053 * X1) - (-2.317423 * 2.466975))), X2))), ((1.026838 * X1) - 3.3768194))) ^ log(abs(-1.2528642)))
57,1252747,0.000502320974735339,0.0006299515882562532,41.392,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.02748034 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
58,1275637,0.0005023209747353531,0.0006299519282627247,41.522,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
59,1296980,0.000502320974735355,0.0006299519282627247,39.996,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
60,1319365,0.000502320974735355,0.0006299519282627247,40.19,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
61,1340642,0.000502320974735355,0.0006299519282627247,39.994,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
62,1362731,0.000502320974735355,0.0006299519282627247,40.56,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
63,1383177,0.000502320974735355,0.0006299519282627247,40.126,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
64,1405720,0.000502320974735355,0.0006299519282627247,40.546,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
65,1428568,0.000502320974735355,0.0006299519282627247,39.448,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
66,1451675,0.000502320974735355,0.0006299519282627247,40.24,(((1.0268255 - ((((-0.1440883 * -2.2408178) * -0.5043246) * (-2.5870414 * X1)) - X1)) - 2.3310475) - (abs(pdiv(pdiv(X2, ((0.027480343 * X1) - pdiv(((3.7666886 - X2) - ((-0.12549146 * X1) - (-2.1726449 * 2.331062))), X2))), ((1.0265785 * (1.0002508 * X1)) - 3.3768325))) ^ log(abs(-1.2528639)))
67,1475040,0.0005023209747353317,0.0006299518288132157,40.54,(((X1 - pdiv((((-1.2528639 * X2) * -0.5043246) * (X2 * -1.2528646)), -0.1440883)) - pdiv((X2 - (-0.12549219 * -10.6428175)), 3.3767347)) - (abs(pdiv(pdiv(X2, ((0.02748031 * X1) - pdiv(((4.068141 - X2) - ((-0.12549132 * X1) - (-2.2408137 * 2.394675))), X2))), ((1.0268351 * X1) - 3.3768184))) ^ log(abs(-1.252864)))
68,1498690,0.0005023209747353392,0.0006299518266679647,40.482,(((X1 - pdiv((((-1.2528639 * X2) * -0.5043246) * (X2 * -1.2528646)), -0.1440883)) - pdiv((X2 - (-0.12549219 * -10.6428175)), 3.3767347)) - (abs(pdiv(pdiv(X2, ((0.027480314 * X1) - pdiv(((4.068141 - X2) - ((-0.12549134 * X1) - (-2.2408137 * 2.394675))), X2))), ((1.0268351 * X1) - 3.3768184))) ^ log(abs(-1.252864)))
69,1522354,0.0005023209747353457,0.0006299518266679647,40.792,(((X1 - pdiv((((-1.2528639 * X2) * -0.5043246) * (X2 * -1.2528646)), -0.1440883)) - pdiv((X2 - (-0.12549219 * -10.6428175)), 3.3767347)) - (abs(pdiv(pdiv(X2, ((0.027480314 * X1) - pdiv(((4.068141 - X2) - ((-0.12549134 * X1) - (-2.2408137 * 2.394675))), X2))), ((1.0268351 * X1) - 3.3768184))) ^ log(abs(-1.252864)))
