gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
1,0.00011495708,9.239219e-5,9.4022165e-5,0.0001697774,0.00018523878,0.00013940975,0.0001152107,0.000115402996,0.000149447,0.00015413127,4161.157,2339.7192,2471.2905,8586.253,9834.297,4189.3965,2371.5127,2491.9546,8622.439,9873.228,17.513191,6.931472,6.931472,29.188652,35.155594,16.767025,12.346153,13.365199,22.926903,24.296852,9,5,5,14,16,6.014,5.72,5.774,6.32,6.402
2,9.7483615e-5,9.094149e-5,9.24003e-5,0.00013022305,0.0001671523,0.00014075154,0.000115211005,0.00011670061,0.00014923535,0.00015684596,2750.6992,2222.6187,2340.374,5393.426,8374.355,2790.0818,2266.3745,2379.8665,5423.908,8415.694,14.4849415,6.931472,6.931472,32.23619,41.74727,16.982832,12.360755,13.732732,23.254963,25.800312,8,5,5,15,19,5.472,5.028,5.068,5.9,5.962
3,9.748354e-5,9.0383975e-5,9.2237584e-5,0.00012183527,0.00013398993,0.00014134338,0.00011521102,0.00011927662,0.00014923744,0.0001614139,2750.6934,2177.6157,2327.2393,4716.3643,5697.4883,2774.1875,2221.1648,2362.1829,4777.9854,5737.9575,16.125835,6.931472,6.931472,35.155594,41.74727,17.070492,12.340429,13.732732,23.536629,26.9235,9,5,5,16,18,4.918,4.362,4.446,5.406,5.634
4,9.7483506e-5,9.0383975e-5,9.1960195e-5,0.00011560429,0.00012691756,0.0001413457,0.00011521102,0.00012113875,0.00014923744,0.00015476975,2750.6904,2177.6157,2304.8486,4213.4004,5126.6074,2771.72,2221.1648,2352.564,4237.819,5151.463,16.125835,6.931472,6.931472,34.538776,41.446533,17.071445,12.312773,13.732732,24.19091,26.355438,9,5,5,16,18,4.17,3.522,3.608,4.842,4.984
5,9.653454e-5,8.913685e-5,9.189415e-5,0.00011495871,0.0001260907,0.0001389889,0.00011521071,0.00012113875,0.00014923372,0.00015677448,2674.0894,2076.9478,2299.5176,4161.289,5059.8633,2725.6348,2126.3455,2337.5776,4197.7153,5125.9204,16.125835,6.931472,6.931472,37.352818,41.74727,16.825554,12.701603,13.6461,24.296852,31.775585,9,5,5,16,19,3.312,2.668,2.716,4.034,4.282
6,9.551856e-5,8.8938665e-5,9.042455e-5,0.00011507078,0.0001260907,0.00013778883,0.00011521136,0.000117738025,0.0001486788,0.00014950197,2592.08,2060.9507,2180.891,4170.335,5059.8633,2616.5828,2106.2642,2234.7673,4197.7153,5125.9204,17.513191,6.931472,6.931472,37.352818,43.749115,16.910686,12.371195,13.360549,24.310152,29.918753,9,5,5,17,19,2.84,2.038,2.166,3.558,4.02
7,9.3329705e-5,8.102381e-5,9.020817e-5,0.00011507082,0.0001260907,0.00013689008,0.00011289714,0.00011737224,0.00014834286,0.00014950197,2415.395,1422.064,2163.4248,4170.338,5059.8633,2465.364,1470.9058,2199.7944,4197.3496,5125.9204,17.917595,6.931472,6.931472,41.446533,52.18304,17.182426,13.164568,13.694099,27.64704,35.295166,10,5,5,18,22,2.868,1.918,1.994,3.882,4.428
8,9.282998e-5,7.109335e-5,7.6454904e-5,0.00011507078,0.0001260907,0.00013556087,8.54445e-5,0.00011411402,0.0001486788,0.00015204378,2375.0576,620.47656,1053.2612,4170.335,5059.8633,2416.8577,703.54297,1150.724,4195.936,5125.9204,19.709354,6.931472,9.656628,41.58883,52.18304,17.56008,12.080418,13.694099,27.04962,35.653553,11,5,6,19,22,3.194,1.99,2.156,4.502,5.044
9,9.242941e-5,6.8405425e-5,7.5879994e-5,0.00011495707,0.00011751489,0.00013404417,8.54445e-5,0.0001069545,0.00014834286,0.00015613728,2342.7231,403.50732,1006.8545,4161.1562,4367.623,2376.7036,495.67056,1041.6208,4181.904,4387.0244,21.405012,6.931472,9.704061,52.73339,62.345276,17.814707,12.312603,13.360549,27.41732,35.07981,11,5,7,23,27,3.54,2.242,2.496,5.548,6.202
10,9.204708e-5,6.592532e-5,6.8373716e-5,0.00011404205,0.00011536414,0.00013358334,8.0551996e-5,9.7350705e-5,0.0001486788,0.0001573028,2311.8618,203.31348,400.94824,4087.296,4194.0146,2353.257,291.851,429.05057,4124.9585,4249.4424,25.296831,9.656628,11.266066,52.753696,57.56463,18.544054,12.313598,13.732692,29.971973,36.58251,12,6,7,23,25,4.082,2.564,2.762,6.782,7.408
11,9.142236e-5,6.433897e-5,6.652848e-5,0.00011404202,0.00011507076,0.00013192427,7.808984e-5,9.1037175e-5,0.0001486788,0.00015580082,2261.4336,75.26367,252.0,4087.293,4170.333,2321.0078,118.71001,384.099,4124.9585,4197.345,25.296831,9.656628,11.266066,55.151592,64.74317,19.883995,12.313598,13.814999,32.908672,39.995796,12,6,7,24,29,4.694,2.864,3.29,8.306,8.904
12,8.997574e-5,6.120916e-5,6.433897e-5,0.000114021226,0.00011507076,0.00012990103,7.1788854e-5,7.986732e-5,0.00014828022,0.00015374615,2144.6636,-177.375,75.26367,4085.6152,4170.333,2214.571,-130.22084,118.71001,4113.024,4197.345,26.366695,9.656628,11.266066,57.12784,77.032104,20.478575,13.003172,13.8114605,36.06536,48.403152,13,6,7,26,32,5.598,3.066,3.486,9.556,10.702
13,8.905018e-5,6.060128e-5,6.292976e-5,0.00011304799,0.000114957096,0.00012910478,7.072076e-5,7.808984e-5,0.0001492341,0.00022048735,2069.9521,-226.44336,-38.48828,4007.0547,4161.158,2123.5798,-143.82358,57.04261,4044.7446,4181.905,29.11218,9.656628,11.266066,62.122665,77.032104,20.817177,13.8114605,14.277191,37.023273,47.55705,14,6,7,26,32,6.444,3.574,3.842,10.652,13.104
14,8.8406705e-5,6.0396193e-5,6.184462e-5,0.00011060301,0.00011417176,0.00012122619,6.987473e-5,7.494808e-5,0.00014759308,0.00015682935,2018.0107,-242.99805,-126.08057,3809.6963,4097.7656,2094.3389,-194.99536,-34.410507,3875.5237,4137.126,32.25167,11.266066,14.334076,71.380135,88.72212,22.459288,13.8114605,14.36935,43.146027,64.47736,16,7,8,31,37,7.252,4.0,4.112,11.984,14.726
15,8.118255e-5,5.8537385e-5,6.050195e-5,0.000110593595,0.00011404199,0.000115111936,6.9127746e-5,7.029284e-5,0.00014759308,0.00021151388,1434.877,-393.04102,-234.46143,3808.9365,4087.291,1496.1648,-275.9677,-153.88913,3852.651,4107.1577,36.841362,12.875504,17.513191,86.32423,106.85098,23.0494,14.55635,15.3789835,49.50608,62.341343,17,8,9,36,43,8.468,4.032,4.598,13.384,17.5
