-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10774,5737.9575,5737.9575,23.350922,17.118176,0.00013398993,0.00011731192,0.30709326,0.17089272,5697.4883,4342.6147,5.836,Inf,12,"(0.014609263 + (((X3 - sin(X11)) - (339.63522 + X11)) * -0.00024642)) [likelihood params: Float32[0.0025]]"
2,19487,5737.9575,5737.9575,23.350922,17.118176,0.00013398993,0.00011731192,0.30709326,0.17089272,5697.4883,4342.6147,5.458,Inf,12,"(0.014609263 + (((X3 - sin(X11)) - (339.63522 + X11)) * -0.00024642)) [likelihood params: Float32[0.0025]]"
3,28820,5737.9575,5737.9575,23.350922,17.118176,0.00013398993,0.00011731192,0.30709326,0.17089272,5697.4883,4342.6147,5.074,Inf,12,"(0.014609263 + (((X3 - sin(X11)) - (339.63522 + X11)) * -0.00024642)) [likelihood params: Float32[0.0025]]"
4,37218,4193.0684,4193.0684,34.538776,24.19091,0.00011462484,0.000103684906,0.40723658,0.26720226,4134.339,3244.8228,4.632,Inf,15,"(sin(log(abs(exp(0.07712144)))) / ((X3 * 0.0032364186) - log(abs(((0.23619245 - X5) + 0.231877))))) [likelihood params: Float32[0.0025]]"
5,45033,4187.088,4187.088,28.56392,24.190792,0.000114624774,0.0001036873,0.40723693,0.26718533,4134.333,3245.016,3.678,Inf,13,"(sin(0.07712303) / ((X3 * 0.0032369336) - log(abs(((0.23619261 - X5) + 0.23187713))))) [likelihood params: Float32[0.0025]]"
6,52426,2618.6555,2618.6555,12.875504,13.694099,9.551863e-5,0.00014206284,0.50604117,-0.004035473,2592.086,6336.5493,3.24,6.805647e35,8,"exp(((X1 / (-2470.6274 / 576.64844)) - 2.2052836)) [likelihood params: Float32[0.0025]]"
7,59103,2618.6555,2618.6555,12.875504,13.694099,9.551863e-5,0.00014206284,0.50604117,-0.004035473,2592.086,6336.5493,3.128,3.7415304e9,8,"exp(((X1 / (-2470.6274 / 576.64844)) - 2.2052836)) [likelihood params: Float32[0.0025]]"
8,66373,2618.6555,2618.6555,12.875504,13.694099,9.551863e-5,0.00014206284,0.50604117,-0.004035473,2592.086,6336.5493,3.554,6.805647e35,8,"exp(((X1 / (-2470.6274 / 576.64844)) - 2.2052836)) [likelihood params: Float32[0.0025]]"
9,74319,2617.4138,2617.4138,12.875504,12.445619,9.551873e-5,0.0001420569,0.5060407,-0.003993511,2592.0928,6336.071,4.114,6.805647e35,8,"exp(((X1 / (-366.0766 / 85.4376)) - 2.205298)) [likelihood params: Float32[0.0025]]"
10,83621,2499.3188,2499.3188,16.125835,11.909937,9.402207e-5,0.00014040165,0.5137804,0.007705033,2471.2832,6202.724,4.468,Inf,9,"(0.00968701 / (0.103139915 + ((0.6689835 - X1) * -0.02595098))) [likelihood params: Float32[0.0025]]"
