-- NEO GP --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10197,4192.989,4192.989,9.656628,12.996862,0.00011507078,0.00014759242,0.40493047,-0.043116093,4170.335,6782.012,6.39,Inf,6,"exp((abs(-0.83728653) ^ (X2 + 12.723159))) [likelihood params: Float32[]]"
2,18912,3967.8486,3967.8486,56.428886,13.470496,0.00011169633,0.00013271274,0.42238086,0.062046707,3897.9492,5583.305,6.262,Inf,22,"((log(abs((X8 + log(abs(X14))))) - (X4 * exp(-0.2604281))) * (abs(1.2090887) ^ ((-10.666779 - (X14 + X1)) - exp(sqrt(abs(X15)))))) [likelihood params: Float32[]]"
3,27375,3768.0168,3768.0168,43.162113,13.322491,0.0001093869,0.000119725155,0.43432373,0.15383708,3711.5322,4537.025,5.72,Inf,18,"((1.0919654 - (X4 * exp(-0.2604281))) * (abs(1.1754543) ^ ((-12.890587 - (X14 + X1)) - exp(sqrt(abs(X15)))))) [likelihood params: Float32[]]"
4,35916,2464.7815,2464.7815,59.63776,14.035796,9.302882e-5,0.00012374517,0.51891685,0.12542552,2391.108,4860.8765,4.688,Inf,24,"((log(abs((X8 + log(abs(X14))))) - (X4 * exp(-0.2604281))) * (abs(1.232981) ^ ((-11.718961 - (X14 + X1)) - ((0.50238264 * X15) - 1.1799331)))) [likelihood params: Float32[]]"
5,44068,2455.4995,2455.4995,50.3558,14.035796,9.302882e-5,0.00012374517,0.51891685,0.12542552,2391.108,4860.8765,4.276,Inf,21,"exp(exp((abs(X8) ^ (abs((X5 + -0.4938669)) ^ (abs(1.232981) ^ ((-11.718961 - (X14 + X1)) - ((0.50238264 * X15) - 1.1799331))))))) [likelihood params: Float32[]]"
6,51241,2253.026,2253.026,69.577385,13.244282,9.029215e-5,0.00013586333,0.5330691,0.039779842,2170.204,5837.1167,3.996,Inf,28,"((log(abs((X8 + log(abs(X14))))) - (X4 * exp(-0.2604281))) * (abs(1.2628708) ^ ((-11.043184 - (((X8 * 0.20977375) + 0.2192939) + X1)) - ((0.40867132 * X15) - 1.8560436)))) [likelihood params: Float32[]]"
7,58987,2253.026,2253.026,69.577385,13.244282,9.029215e-5,0.00013586333,0.5330691,0.039779842,2170.204,5837.1167,5.2,Inf,28,"((log(abs((X8 + log(abs(X14))))) - (X4 * exp(-0.2604281))) * (abs(1.2628708) ^ ((-11.043184 - (((X8 * 0.20977375) + 0.2192939) + X1)) - ((0.40867132 * X15) - 1.8560436)))) [likelihood params: Float32[]]"
8,67887,84.470566,84.470566,61.558784,13.6847315,6.352088e-5,7.67848e-5,0.67151225,0.45731997,9.227051,1077.75,6.406,Inf,24,"((abs(log(abs((X8 + log(abs(X13)))))) ^ (X4 * exp(-0.2604281))) * (abs(1.1572596) ^ ((-13.782258 - (X2 + X1)) - ((0.6242295 * X15) - -0.88305223)))) [likelihood params: Float32[]]"
9,76734,84.470566,84.470566,61.558784,13.6847315,6.352088e-5,7.67848e-5,0.67151225,0.45731997,9.227051,1077.75,7.65,Inf,24,"((abs(log(abs((X8 + log(abs(X13)))))) ^ (X4 * exp(-0.2604281))) * (abs(1.1572596) ^ ((-13.782258 - (X2 + X1)) - ((0.6242295 * X15) - -0.88305223)))) [likelihood params: Float32[]]"
10,86300,84.470566,84.470566,61.558784,13.6847315,6.352088e-5,7.67848e-5,0.67151225,0.45731997,9.227051,1077.75,9.6,Inf,24,"((abs(log(abs((X8 + log(abs(X13)))))) ^ (X4 * exp(-0.2604281))) * (abs(1.1572596) ^ ((-13.782258 - (X2 + X1)) - ((0.6242295 * X15) - -0.88305223)))) [likelihood params: Float32[]]"
11,96095,75.789635,75.789635,52.753696,13.807909,6.352089e-5,7.678547e-5,0.6715122,0.45731527,9.228027,1077.8037,11.66,Inf,22,"((abs(0.087865755) ^ (X4 * exp(-0.2604281))) * (abs(1.1572586) ^ ((-15.1489525 - (X2 + X1)) - ((0.6242469 * X15) - (-85393.72 / -176605.16))))) [likelihood params: Float32[]]"
12,107370,75.789635,75.789635,52.753696,13.807909,6.352089e-5,7.678547e-5,0.6715122,0.45731527,9.228027,1077.8037,14.668,Inf,22,"((abs(0.087865755) ^ (X4 * exp(-0.2604281))) * (abs(1.1572586) ^ ((-15.1489525 - (X2 + X1)) - ((0.6242469 * X15) - (-85393.72 / -176605.16))))) [likelihood params: Float32[]]"
13,118470,75.789635,75.789635,52.753696,13.807909,6.352089e-5,7.678547e-5,0.6715122,0.45731527,9.228027,1077.8037,16.818,Inf,22,"((abs(0.087865755) ^ (X4 * exp(-0.2604281))) * (abs(1.1572586) ^ ((-15.1489525 - (X2 + X1)) - ((0.6242469 * X15) - (-85393.72 / -176605.16))))) [likelihood params: Float32[]]"
14,129932,1.031146,1.031146,74.38353,13.818515,6.232665e-5,7.920677e-5,0.677688,0.4402026,-87.1709,1272.8643,20.366,Inf,29,"((abs(log(abs((X8 + log(abs(0.30877843)))))) ^ (X4 * (X14 * (X16 + -335.07977)))) * (abs(1.1041574) ^ ((-17.367916 - (X2 + X1)) - ((X14 + X1) + (-328512.25 / -78316.23))))) [likelihood params: Float32[]]"
