-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,6952,418624.9,418636.2,197.50732,161.48924,0.845452,0.81935155,418624.9,293988.8,6.192,Inf,3,"(24036.8 / X1) [likelihood params: Float32[]]"
2,13310,125090.75,125112.93,57.72915,46.182335,0.95482737,0.94833857,125090.75,86436.38,6.4,Inf,6,"(exp((-0.0050014467 * X1)) * 365.71063) [likelihood params: Float32[]]"
3,20026,125090.75,125112.93,57.72915,46.182335,0.95482737,0.94833857,125090.75,86436.38,5.694,Inf,6,"(exp((-0.0050014467 * X1)) * 365.71063) [likelihood params: Float32[]]"
4,26056,125090.75,125112.93,57.72915,46.182335,0.95482737,0.94833857,125090.75,86436.38,5.584,Inf,6,"(exp((-0.0050014467 * X1)) * 365.71063) [likelihood params: Float32[]]"
5,32597,125090.695,125112.875,57.729122,46.18236,0.9548274,0.9483385,125090.695,86436.43,5.444,Inf,6,"(exp((-0.0050014458 * X1)) * 365.7104) [likelihood params: Float32[]]"
6,39340,125090.695,125112.875,57.729122,46.18236,0.9548274,0.9483385,125090.695,86436.43,5.794,Inf,6,"(exp((-0.0050014458 * X1)) * 365.7104) [likelihood params: Float32[]]"
7,46662,125078.35,125118.02,57.723244,46.184353,0.954832,0.9483363,125078.35,86440.016,6.272,Inf,12,"(((exp((-0.004949264 * X1)) * 198.3758) - (1.1202461e6 / 2.708665e6)) * 1.8336015) [likelihood params: Float32[]]"
8,54127,125078.35,125118.02,57.723244,46.184353,0.954832,0.9483363,125078.35,86440.016,7.392,Inf,12,"(((exp((-0.004949264 * X1)) * 198.3758) - (1.1202461e6 / 2.708665e6)) * 1.8336015) [likelihood params: Float32[]]"
9,62520,113500.516,113548.62,52.209988,41.9349,0.9591461,0.9530899,113500.516,78791.0,8.086,Inf,12,"((sqrt(X2) - (((1.0781602e6 / -17.659332) / X1) - -82.93222)) / 1.7351468) [likelihood params: Float32[]]"
10,71331,111288.26,111328.21,51.156532,43.05199,0.9599704,0.9518403,111288.26,80801.766,9.164,Inf,11,"((((35.12351 / X1) * 0.17476912) * (X2 - -5432.533)) - 38.396103) [likelihood params: Float32[]]"
11,80571,111288.26,111328.21,51.156532,43.05199,0.9599704,0.9518403,111288.26,80801.766,10.598,Inf,11,"((((35.12351 / X1) * 0.17476912) * (X2 - -5432.533)) - 38.396103) [likelihood params: Float32[]]"
12,89841,111288.26,111328.21,51.156532,43.05199,0.9599704,0.9518403,111288.26,80801.766,12.3,Inf,11,"((((35.12351 / X1) * 0.17476912) * (X2 - -5432.533)) - 38.396103) [likelihood params: Float32[]]"
13,99446,111288.26,111328.21,51.156532,43.05199,0.9599704,0.9518403,111288.26,80801.766,13.722,Inf,11,"((((35.12351 / X1) * 0.17476912) * (X2 - -5432.533)) - 38.396103) [likelihood params: Float32[]]"
14,108328,111288.25,111329.164,51.15653,43.052002,0.9599704,0.9518403,111288.25,80801.78,16.042,Inf,11,"((((50.201763 / X1) * 0.122276574) * (X2 - -5432.5376)) - 38.396107) [likelihood params: Float32[]]"
15,117243,100371.12,100455.23,45.957893,39.480274,0.9640383,0.95583576,100371.12,74372.67,17.714,Inf,23,"((1387.7052 - (((-24695.88 / X1) * (0.04116561 * (3541.974 + X2))) - (-0.7877613 * (((X1 / -7360.9565) * -92295.64) + X2)))) / 138.22803) [likelihood params: Float32[]]"
16,126908,88962.7,89052.08,40.525314,35.99953,0.96828926,0.95972943,88962.7,68107.336,19.73,Inf,23,"((1931.093 - (((-30722.768 / X1) * (0.0511894 * (1054.4456 + X2))) - (-3.8020415 * (((X1 / -19768.021) * -29530.037) + X2)))) / 76.40666) [likelihood params: Float32[]]"
