-- NEO GP --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10552,5088.8027,5107.803,6.931472,12.0687065,11039.787,16613.16,0.9228053,0.78284085,5088.8027,1715.5525,5.908,Inf,5,"(302.29208 / (-0.15674087 + X4)) [likelihood params: Float32[]]"
2,18388,5088.8027,5107.803,6.931472,12.0687065,11039.787,16613.16,0.9228053,0.78284085,5088.8027,1715.5525,6.028,Inf,5,"(302.29208 / (-0.15674087 + X4)) [likelihood params: Float32[]]"
3,26257,5088.8027,5107.803,6.931472,12.0687065,11039.787,16613.16,0.9228053,0.78284085,5088.8027,1715.5525,6.166,Inf,5,"(302.29208 / (-0.15674087 + X4)) [likelihood params: Float32[]]"
4,34324,5088.8022,5107.8027,6.931472,12.068705,11039.784,16612.115,0.92280537,0.78285456,5088.8022,1715.4807,7.114,Inf,5,"(302.2846 / (-0.15674493 + X4)) [likelihood params: Float32[]]"
5,42222,5088.8022,5107.8027,6.931472,12.068705,11039.784,16612.115,0.92280537,0.78285456,5088.8022,1715.4807,7.75,Inf,5,"(302.2846 / (-0.15674493 + X4)) [likelihood params: Float32[]]"
6,50668,5088.8022,5107.8027,6.931472,12.068705,11039.784,16612.115,0.92280537,0.78285456,5088.8022,1715.4807,8.81,Inf,5,"(302.2846 / (-0.15674493 + X4)) [likelihood params: Float32[]]"
7,59057,3264.6782,3289.086,12.542316,11.865435,4083.501,22149.9,0.9714465,0.71046734,3264.6782,2095.8071,10.182,Inf,7,"((587.8611 - X1) / (-0.036239166 + X4)) [likelihood params: Float32[]]"
8,68645,3264.6782,3289.086,12.542316,11.865435,4083.501,22149.9,0.9714465,0.71046734,3264.6782,2095.8071,11.108,Inf,7,"((587.8611 - X1) / (-0.036239166 + X4)) [likelihood params: Float32[]]"
9,79082,3264.6782,3289.086,12.542316,11.865435,4083.501,22149.9,0.9714465,0.71046734,3264.6782,2095.8071,12.448,Inf,7,"((587.8611 - X1) / (-0.036239166 + X4)) [likelihood params: Float32[]]"
10,89028,3264.6782,3289.086,12.542316,11.865435,4083.501,22149.9,0.9714465,0.71046734,3264.6782,2095.8071,14.312,Inf,7,"((587.8611 - X1) / (-0.036239166 + X4)) [likelihood params: Float32[]]"
