id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((((Sin((Exp(Sqrt(Abs(t0))) + x4)) - Exp(Sin(t1))) - Sin((Sqrt(Abs(Exp(Sin(t2)))) + x2))) + Sqrt(Abs((t3 - (Abs(Exp((t4 * x3))) ^ (Sqrt(Abs(t5)) * t6)))))) + (Abs((((Abs(Sqrt(Abs(x0))) ^ t7) + ((t8 - x1) + t9)) - x0)) ^ t10)) + x4),1.5804537775788905;0.6346398155258481;1.405005201581982;0.22110373457622007;-0.9098814822789331;-0.6611471222516305;-1.1869122026602548;2.059517341908326;-2.039139106572225;-1.182062952968381;0.5885035519516442,48,0.1798546314809209,0.17040536455322644,0.8121140764929047,0.8406354125972908
