gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
11,0.010032657,0.002059546,0.0026975507,0.027242813,0.030667804,0.0106737595,0.0020069254,0.002849859,0.039926827,0.0416366,-14.052521,-332.9769,-307.45673,674.35364,811.3533,44.7614,-247.5701,-234.7982,805.1235,928.3306,39.509388,17.917595,20.794415,67.14107,70.70101,16.253708,8.027483,9.06308,27.038872,34.277546,19,10,10,30,31,12.854,7.454,9.048,17.658,18.466
12,0.008391592,0.0017905192,0.0026351972,0.024267774,0.030416379,0.00994411,0.0019262034,0.002615929,0.032913446,0.041192982,-79.6951,-343.73798,-309.95087,555.3522,801.29626,13.512844,-255.11267,-239.63548,595.07996,867.73425,41.58883,17.917595,20.794415,69.07755,77.032104,16.525404,8.042835,10.686998,33.099224,42.353058,19,10,10,30,34,14.846,8.596,10.184,20.502,22.468
13,0.0070697684,0.0016547161,0.0022578088,0.020412907,0.03021708,0.0077206697,0.001569669,0.002246456,0.023383824,0.040224575,-132.56802,-349.1701,-325.0464,401.1575,793.32434,-49.548443,-255.22931,-245.07149,474.5546,850.3088,43.944492,17.917595,21.405012,77.032104,88.72212,18.022858,8.042835,9.978785,34.702793,42.353058,21,10,11,36,43,17.112,10.25,11.35,22.702,25.504
14,0.006099922,0.0015112683,0.0020670944,0.019272437,0.021620529,0.007054756,0.0015228279,0.002080148,0.022679925,0.031290594,-171.36186,-354.90802,-332.67496,355.53867,449.46237,-79.05205,-257.13297,-246.19417,437.39563,830.5318,48.33894,20.794415,25.296831,83.67413,91.49543,19.224297,8.617811,10.686998,35.42255,45.188107,23,10,13,38,44,19.426,11.942,12.656,25.27,27.698
15,0.0055480646,0.0015112683,0.0019194988,0.019272437,0.021178022,0.006176243,0.0015228279,0.0018336856,0.02201686,0.024661215,-193.43616,-354.90802,-338.5788,355.53867,431.76205,-123.60974,-260.69516,-247.32558,421.49704,527.33875,48.33894,21.405012,25.296831,88.72212,105.918915,20.099934,8.1054,9.776567,38.95868,45.170036,22,11,13,38,47,21.738,13.46,14.4,28.416,31.208
16,0.0049611363,0.0014360712,0.0016547161,0.018606499,0.020412903,0.005332415,0.0014787761,0.0016143464,0.02201686,0.023383867,-216.9133,-357.9159,-349.1701,328.90115,401.15732,-136.10716,-259.68915,-247.34233,378.15604,439.9917,52.73339,24.953299,27.03274,94.40599,118.700516,20.206789,9.520337,11.351591,39.430927,43.880352,26,12,14,44,54,24.186,15.802,16.678,31.28,33.356
17,0.00407312,0.0013830687,0.0014353315,0.016474798,0.020412903,0.0041873236,0.0014001649,0.0015007276,0.021759145,0.02311806,-252.43393,-360.03598,-357.94547,243.63315,401.15732,-149.85466,-269.7722,-265.7118,286.55865,439.9917,55.544544,24.953299,27.242743,105.50739,124.766495,19.715664,8.86042,11.776409,37.229855,46.445465,26,12,14,47,60,26.552,16.828,18.168,34.67,36.474
18,0.0037435035,0.0013369439,0.0014222837,0.015589589,0.018200167,0.0036225808,0.0013571957,0.0014314724,0.018642941,0.02274564,-265.6186,-361.88098,-358.4674,208.22476,312.64786,-159.63751,-273.56665,-264.99838,259.62714,337.87048,58.22436,25.084633,27.242743,112.05846,145.06287,20.67518,10.455203,11.989435,40.73562,68.93864,27,13,14,51,69,29.454,18.646,20.39,38.456,39.904
19,0.0033699458,0.0013108053,0.001350713,0.013739166,0.018200167,0.0034698858,0.0013466274,0.0013763141,0.016525693,0.022784546,-280.5609,-362.9265,-361.33023,134.20786,312.64786,-158.90144,-274.5531,-268.48044,208.63249,337.87048,61.52229,26.876392,29.188652,140.10553,165.45477,21.093742,11.351591,12.226515,40.825264,65.18088,28,14,15,63,72,31.838,20.462,23.298,41.538,44.854
20,0.0027322723,0.0013107483,0.0013310679,0.012839279,0.016474798,0.0026159836,0.0013481603,0.0013681969,0.016476814,0.022784546,-306.06787,-362.9288,-362.11603,98.21237,243.63315,-163.46239,-274.50607,-268.48044,144.13255,276.67325,68.10686,26.876392,30.459911,158.2611,179.60164,22.847437,11.5829735,12.538214,51.506607,97.00087,32,14,16,68,78,34.236,23.096,26.0,44.658,47.842
21,0.0027297768,0.0013083646,0.0013179067,0.011921794,0.016060278,0.002582066,0.0013480401,0.0013679714,0.015653778,0.021759145,-306.16766,-363.02417,-362.64246,61.513,227.05234,-159.09264,-274.50607,-268.70877,110.71936,271.19766,62.383247,26.876392,30.459911,170.3913,179.60164,23.399664,11.776409,13.259304,49.554653,99.18084,30,14,16,74,78,36.83,24.144,28.3,47.556,51.18
22,0.0023292145,0.0012896034,0.0013115784,0.010848692,0.014558223,0.0025264344,0.0013445253,0.0013539233,0.011446823,0.016525693,-322.19016,-363.7746,-362.8956,18.588898,166.97018,-176.8083,-269.22675,-259.4159,58.552803,243.8831,72.78046,26.876392,32.95837,165.78613,179.84215,22.847437,12.538214,13.972433,56.973156,103.473236,34,14,17,74,79,40.29,27.052,29.522,49.33,55.266
23,0.002173868,0.0012894018,0.0013058069,0.008188104,0.013739164,0.002294389,0.0013424774,0.0013543488,0.011118553,0.016525693,-328.40402,-363.78265,-363.12646,-87.834595,134.2078,-171.45677,-268.9417,-255.84546,-3.1506271,208.1224,79.018776,28.56392,37.352818,170.3913,179.84215,25.363308,12.5914345,13.7869215,66.03827,118.423744,37,15,18,74,78,42.396,29.002,33.482,51.744,57.998
24,0.0021172033,0.0012870525,0.0012975346,0.0076711155,0.011247947,0.0019637204,0.0013224671,0.0013472736,0.009600192,0.015327573,-330.6706,-363.87665,-363.45737,-108.51413,34.559113,-157.33774,-268.9417,-252.11017,61.58467,259.62714,85.2571,29.188652,37.429947,172.69388,184.2068,25.343023,13.069829,14.320417,103.42026,154.14159,37,15,18,75,80,44.8,31.054,36.094,54.688,60.036
25,0.0019107334,0.0012858871,0.0012928721,0.0076711155,0.010187376,0.0018567106,0.0013154647,0.0013475134,0.009600192,0.012599676,-338.9294,-363.92325,-363.64386,-108.51413,-7.8637085,-153.15958,-268.9417,-248.0954,50.662296,259.62714,89.415985,29.188652,37.429947,179.60164,211.01479,25.795559,13.069829,13.990097,137.23361,168.02353,39,15,18,78,88,46.94,33.8,39.07,56.048,60.08
26,0.0017489669,0.0012758353,0.0012870525,0.0076710833,0.009791857,0.0017875716,0.001335568,0.0013475134,0.008633616,0.011435352,-345.40005,-364.32532,-363.87665,-108.51544,-23.684479,-151.30615,-268.9417,-249.92169,51.019714,135.04361,91.12002,32.95837,41.21047,189.22919,211.83783,25.852734,13.069829,13.972433,135.0527,199.09372,42,16,20,88,92,49.156,36.414,43.23,58.57,61.534
27,0.0017144035,0.0012689425,0.0012853886,0.006099922,0.009787901,0.001720355,0.0013311502,0.0013475134,0.0067901867,0.010927299,-346.7826,-364.60104,-363.94318,-171.36186,-23.842682,-147.69077,-251.93747,-237.99567,77.26283,259.62714,101.31374,33.08047,41.74727,196.62741,215.81058,28.293625,13.151301,14.320417,161.9998,284.9371,45,17,20,87,94,52.0,39.324,44.75,61.544,64.702
28,0.0014907169,0.0012689385,0.0012830463,0.00607862,0.009314524,0.0016107791,0.0013265375,0.001342374,0.0065412773,0.0101880515,-355.73007,-364.6012,-364.0369,-172.21396,-42.7778,-150.02376,-267.84396,-245.63692,73.09238,181.0568,103.616325,33.08047,49.906597,200.3249,215.81058,29.106756,13.151301,15.149704,150.34645,242.0377,45,17,23,89,94,53.888,43.124,46.454,62.902,65.766
29,0.0014472412,0.0012587167,0.0012740755,0.006022062,0.008188104,0.0015717434,0.001326538,0.0013440311,0.006501322,0.009600192,-357.4691,-365.01007,-364.39572,-174.47626,-87.834595,-152.77661,-267.84396,-245.64333,77.26283,176.16763,105.918915,35.026382,49.906597,206.53911,218.74559,29.296503,13.151301,15.314082,160.36684,274.00708,50,17,23,90,95,55.964,45.898,47.578,65.242,66.32
30,0.0014222413,0.0012587167,0.0012740755,0.0057357363,0.008188104,0.0015213055,0.001327553,0.0013462905,0.0065412773,0.009600192,-358.4691,-365.01007,-364.39572,-185.92929,-87.834595,-155.97646,-267.84396,-247.36154,75.237274,176.16763,118.700516,35.83519,49.906597,201.4232,216.443,30.333584,13.7869215,15.964396,150.34645,274.00708,54,17,23,89,95,57.358,48.384,50.876,66.38,68.746
31,0.0013993302,0.0012495047,0.001272012,0.0057031945,0.0064530578,0.0014852181,0.001327553,0.0013398463,0.006255085,0.009600192,-359.38553,-365.37854,-364.47827,-187.23096,-157.23645,-155.04077,-266.69583,-243.76617,78.36632,376.11035,123.04458,41.446533,51.98604,213.41267,223.35075,30.914986,13.991653,16.102417,214.64395,368.07092,56,20,24,93,96,58.24,50.796,52.716,66.612,67.74
32,0.0013993302,0.0012495047,0.0012718395,0.0052781003,0.006099922,0.0014994171,0.0013098,0.001335359,0.006234328,0.008377147,-359.38553,-365.37854,-364.48517,-204.23474,-171.36186,-154.30695,-259.03333,-247.36154,78.45535,331.76654,129.63625,42.810024,50.536167,216.443,221.04817,33.787144,13.991653,16.02996,217.43205,373.94058,57,22,24,94,96,60.112,52.696,54.158,67.756,68.498
33,0.0013993302,0.0012495047,0.001270453,0.0046234922,0.006099922,0.001500632,0.0013327457,0.001340992,0.0051155323,0.008377147,-359.38553,-365.37854,-364.54062,-230.41905,-171.36186,-142.93785,-266.7239,-248.19363,120.47406,420.4159,133.08426,41.21047,52.959457,217.52524,221.04817,38.991848,14.252513,16.625076,251.03365,404.4634,58,21,23,95,96,61.788,53.628,54.556,68.594,69.382
34,0.0013883738,0.0012495047,0.0012698849,0.004553984,0.006099922,0.00147981,0.00132541,0.001335184,0.0051059653,0.009600192,-359.8238,-365.37854,-364.56335,-233.19939,-171.36186,-144.59799,-254.58176,-238.2909,101.9843,331.76654,141.47581,43.944492,54.06548,216.443,221.04817,38.991848,13.991653,17.118559,220.22601,366.8613,64,22,24,95,97,63.408,54.012,55.828,69.818,70.652
35,0.0013626604,0.0012451726,0.0012587167,0.0035796822,0.00607862,0.0014673854,0.0013194375,0.0013327457,0.004774558,0.008377147,-360.85233,-365.55182,-365.01007,-272.17145,-172.21396,-147.3219,-258.28983,-240.28084,110.0072,436.1323,147.64035,52.539574,54.930614,220.60637,225.40216,41.198734,16.1662,18.300652,225.62096,472.24188,67,23,25,96,97,64.062,54.942,57.54,70.722,71.146
36,0.0013607364,0.001237096,0.0012553673,0.0035796822,0.00607862,0.0014687969,0.0013180259,0.0013327457,0.004212696,0.008377147,-360.9293,-365.8749,-365.14404,-272.17145,-172.21396,-142.93488,-252.49213,-238.2909,110.0072,315.7608,160.65898,52.959457,68.621574,220.60637,227.80005,42.823814,16.625076,18.83883,226.1271,401.32092,71,23,30,95,98,65.196,56.526,58.748,71.578,73.616
37,0.0013530101,0.0012336784,0.0012521863,0.003212818,0.0057286425,0.0014617555,0.0013173725,0.0013327457,0.0032639878,0.006234328,-361.23834,-366.0116,-365.2713,-286.846,-186.21306,-137.13165,-252.49213,-245.9368,71.09076,251.89932,158.20016,52.959457,62.383247,217.52524,225.65334,43.505844,15.738005,18.83883,192.194,298.938,70,25,30,95,97,65.55,57.356,59.094,72.5,73.716
38,0.0013384724,0.0012335815,0.0012495018,0.003212818,0.0057286406,0.0014211235,0.0013173725,0.0013328063,0.0032639878,0.006234328,-361.81985,-366.01547,-365.37866,-286.846,-186.21313,-137.13165,-252.49213,-246.87105,104.2657,254.24387,149.66803,52.959457,62.383247,218.74559,225.65334,42.71455,15.738005,18.489191,233.28622,298.938,68,25,30,95,98,66.354,57.464,58.622,73.104,73.84
39,0.0013317805,0.001222862,0.0012421828,0.0028547293,0.0044764266,0.0014362506,0.0013219113,0.001340992,0.00285024,0.0051495563,-362.08752,-366.44424,-365.67142,-301.16956,-236.30168,-125.637184,-257.93277,-248.09543,112.26027,256.98004,163.05688,59.94738,70.70101,223.00426,232.59584,43.095898,15.738005,17.843805,251.03365,298.938,71,28,32,96,98,67.286,57.922,59.298,73.608,74.952
40,0.0013195592,0.0012223194,0.0012421809,0.0027242848,0.0037748911,0.001430825,0.0013110833,0.001332206,0.0028426077,0.0040138783,-362.57635,-366.46597,-365.6715,-306.38736,-264.3631,-135.57483,-257.93277,-247.604,114.603836,127.62692,163.48354,54.930614,66.77497,218.74559,230.25851,44.40972,16.743032,19.142881,252.44313,298.938,72,26,30,96,98,68.122,58.03,60.382,73.832,74.674
41,0.0013144293,0.0012120105,0.0012360057,0.0025903415,0.0037748911,0.0014211235,0.0013110833,0.0013323791,0.002604826,0.0040138783,-362.78156,-366.87833,-365.91852,-311.7451,-264.3631,-126.60333,-256.45288,-247.8436,114.603836,245.94261,168.43477,59.94738,70.70101,220.60637,225.65334,44.1369,17.334433,19.212841,252.44313,429.51175,73,28,31,95,98,68.646,59.522,61.616,73.504,74.356
42,0.0013106603,0.0012120061,0.0012335815,0.0023298622,0.003705608,0.0014194576,0.0013110833,0.00133345,0.002371531,0.004398004,-362.9323,-366.87848,-366.01547,-322.16425,-267.13443,-138.57935,-252.49213,-242.82043,120.47406,233.27086,163.48354,63.719513,74.705635,223.6416,231.09631,45.25857,17.822613,19.85015,265.78287,416.84003,72,29,34,95,97,69.066,59.952,61.754,73.564,74.694
43,0.0013042093,0.0012120061,0.0012266685,0.002195599,0.0034229301,0.0014177008,0.0013164674,0.0013323791,0.002237813,0.0038842547,-363.19037,-366.87848,-366.292,-327.5348,-278.44153,-125.28577,-252.11365,-237.33058,106.07837,223.54506,175.04636,66.77497,79.13055,225.40216,230.25851,47.88458,18.710274,21.312044,262.5142,369.23068,79,30,37,96,98,68.878,60.084,61.946,74.02,74.534
44,0.0013015862,0.0012120061,0.001226668,0.0019542687,0.0027371591,0.0014013315,0.0013127885,0.0013258153,0.0020968209,0.0031522035,-363.2953,-366.87848,-366.29202,-337.188,-305.87238,-121.47083,-253.2756,-233.83147,90.60199,210.7892,181.90422,70.70101,81.728226,225.40216,230.25851,47.344273,18.962116,21.598797,233.48576,356.47485,80,33,41,96,98,69.174,60.778,62.51,74.638,75.146
45,0.0012998652,0.0012009507,0.0012234374,0.0019542687,0.0027229213,0.0014177008,0.0013130233,0.0013323791,0.0020968209,0.0031522035,-363.36414,-367.3207,-366.42123,-337.188,-306.4419,-112.37608,-253.2756,-233.83147,120.09156,233.27086,180.17241,64.215034,81.09822,225.40216,228.6114,49.75115,19.212841,21.96048,265.78287,416.84003,80,29,40,95,96,69.472,61.094,63.588,75.12,75.88
46,0.0012957737,0.0012009437,0.0012234371,0.0017139396,0.0022297236,0.0014027983,0.0013130233,0.0013264299,0.0017418705,0.002371423,-363.5278,-367.32098,-366.42126,-346.80115,-326.1698,-108.73995,-248.83797,-219.95233,120.47406,233.27086,184.56686,72.50841,91.49543,225.65334,231.09631,51.362564,21.598797,22.820486,289.6463,416.84003,82,33,41,95,98,70.172,62.1,63.346,75.65,76.448
47,0.0012901329,0.0012009437,0.0012234371,0.0017139396,0.0022297236,0.0014043065,0.0013130233,0.0013260588,0.00172958,0.0023714176,-363.75342,-367.32098,-366.42126,-346.80115,-326.1698,-108.8563,-248.83797,-219.95233,120.47406,233.27086,182.99086,79.13055,98.313705,228.6114,234.99374,49.75115,19.65575,22.566427,289.6463,416.84003,81,33,43,96,99,69.63,62.072,63.984,75.37,76.048
48,0.0012893284,0.0011914142,0.0012205369,0.0017139396,0.0022297236,0.0014059033,0.0013152407,0.0013385667,0.0017314586,0.0023714176,-363.78558,-367.70218,-366.53726,-346.80115,-326.1698,-96.27329,-248.83797,-218.80573,95.94961,265.83386,189.22919,72.50841,99.01116,228.6114,234.99374,56.89527,22.03016,24.32818,253.56853,397.06598,83,34,44,97,99,70.688,62.944,63.636,75.306,75.676
49,0.0012869625,0.0011875611,0.0012109348,0.0017139396,0.0022297236,0.0014045867,0.0013130233,0.0013301461,0.001873573,0.0023714176,-363.88025,-367.8563,-366.92136,-346.80115,-326.1698,-96.401794,-247.8436,-218.80573,150.05989,334.15942,189.22919,79.78232,99.01116,230.25851,234.99374,58.58253,20.260597,23.050344,346.34366,473.2697,83,39,44,97,99,70.934,63.0,64.636,75.214,76.852
50,0.0012852915,0.0011829283,0.0012091098,0.0017139396,0.0022297236,0.0014028948,0.0013057584,0.0013300426,0.0019612764,0.0023714176,-363.94708,-368.0416,-366.99435,-346.80115,-326.1698,-95.77034,-231.36166,-193.90869,230.13838,388.0252,194.22952,74.705635,118.52817,230.25851,238.55104,73.99619,22.03016,24.141354,375.82416,580.1887,86,34,56,98,100,71.142,63.702,65.334,75.79,76.546
51,0.0012800628,0.0011803939,0.0012071973,0.001571641,0.0022297236,0.0013968934,0.0013093372,0.0013293923,0.0018756085,0.0023714176,-364.15622,-368.14297,-367.07086,-352.4931,-326.1698,-91.56416,-235.62006,-204.96925,230.13838,388.0252,197.54695,81.09822,118.52817,232.59584,239.78952,77.35978,20.88962,24.827724,375.82416,580.1887,86,39,52,98,100,71.732,64.978,65.976,75.702,77.17
52,0.0012796761,0.0011803939,0.0012031441,0.0015668316,0.0019408665,0.0014012818,0.0013088353,0.0013301461,0.0016878834,0.0020929342,-364.1717,-368.14297,-367.23297,-352.6855,-337.7241,-88.835594,-218.80573,-187.39792,143.60219,388.0252,201.4232,91.49543,119.73443,234.99374,239.78952,71.5372,20.971708,25.438,340.059,580.1887,88,42,55,98,100,72.22,64.668,67.004,75.362,76.876
53,0.0012727021,0.0011718117,0.0011970409,0.0014858833,0.0019408582,0.0013936553,0.0013027956,0.0013223788,0.0016523824,0.0020929342,-364.45065,-368.48627,-367.4771,-355.9234,-337.72443,-91.41727,-215.34595,-202.08844,101.962326,310.82596,196.62741,92.28343,120.84735,234.99374,239.78952,69.22609,21.220348,26.265854,254.40167,507.55093,88,44,53,98,100,72.668,66.0,67.358,75.904,77.444
54,0.0012723434,0.0011718117,0.0011970409,0.0014858833,0.0017721492,0.0013826952,0.0013027956,0.0013164085,0.00161594,0.0019612764,-364.465,-368.48627,-367.4771,-355.9234,-344.47278,-91.56416,-205.83789,-185.97977,191.54468,508.4381,199.02531,103.97208,127.08845,234.99374,239.78952,64.591835,25.438,28.319067,340.059,678.5271,88,50,56,98,100,72.692,66.03,68.08,76.174,77.788
55,0.001268532,0.0011718046,0.0011885286,0.0014028559,0.0017139396,0.0013822133,0.0013017775,0.0013170944,0.0016284578,0.0018626159,-364.61746,-368.48654,-367.8176,-359.2445,-346.80115,-89.51234,-205.70047,-185.5262,204.89325,511.72168,200.3249,103.97208,127.08845,233.58122,239.78952,68.454346,23.73992,29.136211,343.0729,684.1366,88,50,56,99,100,72.932,66.414,67.826,76.928,77.914
56,0.0012681965,0.0011575727,0.0011803939,0.0013715321,0.0016092781,0.0013826952,0.0013012305,0.0013164085,0.0016245255,0.0018986891,-364.63086,-369.05582,-368.14297,-360.49747,-350.9876,-91.425415,-200.9396,-185.5262,174.71445,525.3965,204.93007,112.28984,136.68002,232.59584,241.03595,69.22609,23.73992,29.136211,340.059,700.619,88,54,61,99,100,72.762,66.638,68.044,77.306,78.248
57,0.0012676109,0.0011559281,0.0011803939,0.0013715321,0.0015952662,0.0013826952,0.0013164085,0.0013249974,0.001601659,0.0018626159,-364.6543,-369.1216,-368.14297,-360.49747,-351.5481,-91.56416,-193.90869,-163.67126,157.72879,468.07642,202.631,122.292656,142.8196,230.19795,241.03595,70.28013,22.6675,26.650785,340.059,654.31714,88,55,66,98,99,73.118,66.814,67.824,77.708,78.704
58,0.0012661967,0.0011559281,0.0011803939,0.0013715321,0.0015952615,0.0013954156,0.0013027956,0.001321689,0.0015918149,0.0018626159,-364.71088,-369.1216,-368.14297,-360.49747,-351.54828,-89.51234,-194.32773,-163.95895,157.72879,468.07642,203.82109,120.84735,146.2716,230.25851,236.06613,72.158195,22.349546,23.494915,340.059,654.31714,88,51,67,98,100,73.278,68.08,69.06,77.692,78.36
59,0.0012644911,0.0011559281,0.0011790793,0.0013517066,0.0015952565,0.0013902036,0.0013140172,0.0013240138,0.0015709485,0.0017317111,-364.77908,-369.1216,-368.19556,-361.29047,-351.5485,-77.70259,-194.32773,-169.4443,143.60219,468.07642,203.82109,120.60761,141.40202,232.59584,239.78952,74.32047,22.160393,29.117674,329.38394,654.31714,89,51,65,98,100,73.352,67.594,68.724,78.198,78.36
60,0.0012629719,0.0011515154,0.0011718046,0.001344157,0.0014858833,0.0013954156,0.0013033352,0.001321689,0.0015709485,0.001714044,-364.83987,-369.29813,-368.48654,-361.59247,-355.9234,-74.123825,-193.90869,-177.91905,157.72879,468.07642,206.24725,120.60761,143.99734,232.59584,236.06613,76.00806,22.449657,29.932241,340.059,660.84753,89,55,67,98,100,73.26,67.996,69.112,78.02,78.924
61,0.0012618358,0.0011392949,0.0011664234,0.0013421954,0.0014858833,0.0013931382,0.0013157515,0.0013254237,0.0015918149,0.0017380473,-364.8853,-369.78693,-368.70178,-361.67093,-355.9234,-77.70259,-193.90869,-181.85776,143.60219,468.07642,206.24725,120.60761,136.68002,232.59584,239.78952,78.65544,21.413376,29.853968,329.38394,654.31714,89,55,63,99,100,73.64,67.504,68.638,78.398,79.652
62,0.0012618358,0.0011380158,0.0011664234,0.0013293831,0.0014858833,0.0013912603,0.0013201239,0.0013260343,0.0015867229,0.0017317111,-364.8853,-369.8381,-368.70178,-362.1834,-355.9234,-70.02629,-193.72537,-177.51424,143.60219,464.90997,206.53911,120.60761,141.40202,232.59584,239.78952,80.905426,22.265703,29.853968,329.38394,654.31714,89,55,65,99,100,73.618,68.038,69.922,78.64,79.116
63,0.0012618358,0.0011332053,0.0011664234,0.0013224939,0.0014858833,0.0013954287,0.0013159437,0.0013254237,0.0016242757,0.0018695499,-364.8853,-370.03052,-368.70178,-362.45898,-355.9234,-70.02629,-189.36115,-164.99121,157.72879,468.07642,207.23265,120.84735,137.24315,232.59584,239.78952,82.219925,22.003347,32.295303,340.059,660.0851,91,56,65,99,100,74.084,67.772,69.312,78.078,79.898
64,0.0012549467,0.0011327773,0.0011660017,0.0013149987,0.0014858833,0.0013961063,0.0013096593,0.0013254237,0.0016928553,0.0031843483,-365.16086,-370.04764,-368.7187,-362.7588,-355.9234,-70.02629,-181.86696,-163.67126,225.64943,3.4028235e38,206.53911,123.04458,145.01682,232.59584,238.55104,89.0836,23.15419,26.39636,367.99237,3.4028235e38,91,58,65,100,100,74.318,67.384,69.492,78.166,78.83
65,0.001254919,0.0011278543,0.0011526723,0.0013128321,0.0014621619,0.0013975241,0.0013082912,0.0013240669,0.0016524328,0.0030848118,-365.162,-370.24457,-369.25183,-362.84546,-356.87225,-55.002617,-181.86696,-153.43138,357.87387,3.4028235e38,207.94415,123.04458,145.01682,232.59584,239.78952,95.69044,23.798677,27.15155,484.4351,3.4028235e38,92,58,65,100,100,74.57,67.798,69.242,78.738,79.504
