-- NEO GP --
SEED=-1
MAX_LEN=100
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10358,834.8541,888.2114,37.429947,15.927362,0.031255323,0.036900498,0.4148159,0.50604105,834.8541,859.1355,5.962,Inf,18,"log(abs(((((X1 + X1) - log(abs(-1.0635915))) / (sqrt(abs(-0.15304694)) - (0.28926107 - X1))) / (0.7523122 * -0.38714823)))) [likelihood params: Float32[]]"
2,19107,126.30356,178.2568,39.509388,12.443867,0.013541558,0.018385954,0.74646544,0.7538812,126.30356,259.26425,6.234,Inf,19,"(sqrt(abs(((-1.5296973 + (1.4144934 + X1)) - -0.051648155))) / (0.25633234 * ((0.095170245 * log(abs((X1 + -23727.547)))) + X1))) [likelihood params: Float32[]]"
3,27885,126.30356,178.2568,39.509388,12.443867,0.013541558,0.018385954,0.74646544,0.7538812,126.30356,259.26425,6.506,Inf,19,"(sqrt(abs(((-1.5296973 + (1.4144934 + X1)) - -0.051648155))) / (0.25633234 * ((0.095170245 * log(abs((X1 + -23727.547)))) + X1))) [likelihood params: Float32[]]"
4,35652,126.30356,178.2568,39.509388,12.443867,0.013541558,0.018385954,0.74646544,0.7538812,126.30356,259.26425,6.54,Inf,19,"(sqrt(abs(((-1.5296973 + (1.4144934 + X1)) - -0.051648155))) / (0.25633234 * ((0.095170245 * log(abs((X1 + -23727.547)))) + X1))) [likelihood params: Float32[]]"
5,43292,126.30344,166.19283,27.242743,12.646656,0.013541555,0.018385882,0.7464655,0.75388217,126.30344,259.26193,6.82,Inf,14,"(sqrt(abs(((X1 + (0.61778474 + X1)) - 0.7448972))) / (0.36250308 * (0.9588149 + X1))) [likelihood params: Float32[]]"
6,51058,126.30344,166.19283,27.242743,12.646656,0.013541555,0.018385882,0.7464655,0.75388217,126.30344,259.26193,7.8,Inf,14,"(sqrt(abs(((X1 + (0.61778474 + X1)) - 0.7448972))) / (0.36250308 * (0.9588149 + X1))) [likelihood params: Float32[]]"
7,59168,-183.50839,-137.1096,31.191624,15.2071705,0.0057962593,0.007654947,0.89147836,0.89752907,-183.50839,-88.4203,9.044,Inf,15,"sin((abs(sqrt(abs((sin((sqrt(abs(-4.4393334)) * sin((-0.15606259 + sqrt(abs(X1)))))) / 0.5778623)))) ^ 2.5884295)) [likelihood params: Float32[]]"
8,66856,-183.50839,-137.1096,31.191624,15.2071705,0.0057962593,0.007654947,0.89147836,0.89752907,-183.50839,-88.4203,9.104,Inf,15,"sin((abs(sqrt(abs((sin((sqrt(abs(-4.4393334)) * sin((-0.15606259 + sqrt(abs(X1)))))) / 0.5778623)))) ^ 2.5884295)) [likelihood params: Float32[]]"
9,74832,-183.50839,-137.1096,31.191624,15.2071705,0.0057962593,0.007654947,0.89147836,0.89752907,-183.50839,-88.4203,10.876,Inf,15,"sin((abs(sqrt(abs((sin((sqrt(abs(-4.4393334)) * sin((-0.15606259 + sqrt(abs(X1)))))) / 0.5778623)))) ^ 2.5884295)) [likelihood params: Float32[]]"
10,82768,-183.50839,-137.1096,31.191624,15.2071705,0.0057962593,0.007654947,0.89147836,0.89752907,-183.50839,-88.4203,12.598,Inf,15,"sin((abs(sqrt(abs((sin((sqrt(abs(-4.4393334)) * sin((-0.15606259 + sqrt(abs(X1)))))) / 0.5778623)))) ^ 2.5884295)) [likelihood params: Float32[]]"
