Complexity,Loss,Equation
1,1277.9684,"71.75035"
3,197.50706,"24036.586 / x0"
5,63.342224,"(35186.68 / x0) + -38.396587"
7,58.539173,"(60797.28 / (x0 + 92.207504)) + -73.469444"
9,58.539165,"((x0 * -73.47837) + 54025.34) / (x0 - -92.19478)"
11,56.00114,"(x1 + (47803.71 + (x0 * -62.641052))) / (x0 - -62.641052)"
12,46.262165,"((x0 * -64.47464) + 49093.168) / ((x0 - sqrtabs(x1)) - -83.497116)"
14,41.149113,"((sqrtabs(x1 * -84049.62) + (x0 * -74.51724)) + 49806.055) / (x0 + 94.29711)"
15,14.30554,"(((x0 * -62.75079) - (98028.836 / (x1 - -2.959195))) + 49093.23) / (x0 - -63.14647)"
16,7.373057,"((x0 * -63.49972) + 48702.14) / ((x0 - (-488.7664 / sqrtabs(0.001489534 - x1))) - -29.572214)"
17,5.131172,"((x0 * -60.7641) + 46303.344) / ((x0 - (370426.72 / (-39.575375 - (x1 * x0)))) - -39.521835)"
18,4.85495,"((x0 * -60.508392) + 46590.07) / ((x0 - (326064.56 / ((sin(46590.07) - x1) * x0))) - -40.476482)"
19,4.111708,"(((x0 - -112.08455) * -67.94001) + 58256.703) / ((x0 - (405955.0 / ((-0.01380999 - x1) * x0))) - -59.076054)"
23,4.0148897,"((x0 * -60.75497) + 46588.01) / (((x0 - -19.384346) - ((x1 + 232851.98) / (-46.397766 - (x1 * (x0 + -98.101425))))) - -19.281876)"
24,3.885953,"(((-65.03709 * x0) - (48912.6 / (((x1 - -22.865185) - (x1 * sin(x0 + 2.1235347))) - 21.181316))) + 48912.6) / (x0 + 48.886375)"
26,3.885312,"(((x0 * -65.03921) - (48914.953 / (((x1 - -42.031136) - (x1 * sin(x0 + 2.1244597))) - 40.350445))) + 48914.97) / ((x0 + -2.5896432) - -51.538383)"
28,3.8476162,"(((x0 * -65.03921) - (48914.953 / (((x1 - -42.031136) - ((x1 + 0.10751582) * sin(x0 + 2.1244597))) - 40.350445))) + 48914.97) / ((x0 + -2.5896432) - -51.538383)"
29,3.7305133,"(((x0 * -64.999) - (48914.953 / (((x1 - -42.350655) - (x1 * sin(x0 + 2.1237292))) - 40.65537))) + 48914.95) / (x0 + (sin(x0 * -64.999) + 49.55903))"
31,3.2004223,"((((x0 * -64.98049) + (x0 * sin(x0 * 48.53356))) - (48914.953 / (((x1 - -41.628487) - (x1 * sin(x0 + 2.128458))) - 39.92433))) + 48914.28) / (x0 + 48.53356)"
33,3.1706798,"((((x0 * -64.98049) + ((x0 + 48.53356) * sin(x0 * 48.53356))) - (48914.953 / (((x1 - -41.628487) - (x1 * sin(x0 + 2.128458))) - 39.92433))) + 48914.28) / (x0 + 48.53356)"
35,2.9483802,"((((x0 * -64.98049) + ((x0 - (x1 * sin(x0 * -66.45678))) - -66.45678)) - (48914.953 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0958576))) - 39.62025))) + 48913.98) / (x0 - -54.954353)"
37,2.2191331,"((((x0 * -65.103584) + ((x0 - ((x1 + x1) * sin(x0 * -66.45678))) - -41.260483)) - (48914.953 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0982995))) - 39.62025))) + 48914.953) / (x0 - -54.954353)"
39,2.1906064,"((((x0 - ((sin(x0 * -66.45678) * ((x1 - -66.45678) + x1)) - x0)) + (x0 * -66.45678)) - (49231.67 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0983431))) - 39.62025))) + 49228.633) / (x0 + 56.84357)"
41,2.1045618,"(((48914.28 + x0) + ((x0 - (((x1 + (x1 + x1)) * sin(x0 * -66.45678)) - x0)) + (-66.45678 * x0))) - (48914.953 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0982995))) - 39.62025))) / (x0 + 56.84357)"
43,2.0559466,"(((48914.953 + x0) + ((-66.45678 + (x0 + x0)) - ((x1 + (x1 + x1)) * sin(-66.45678 * x0)))) + ((-66.45678 * x0) - (48914.953 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0982995))) - 39.62025)))) / (x0 + 56.84357)"
45,1.8150222,"((49231.67 - x1) + (((x0 - ((sin(x0 * -66.45678) * ((-72.63642 + x1) + (x1 + x1))) - (x0 + x0))) + (x0 * -66.45678)) - (49231.67 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0983431))) - 39.62025)))) / (x0 + 56.84357)"
47,1.7784336,"(((49231.67 - x1) + x0) + (((x0 - ((sin(x0 * -66.45678) * ((-66.45678 + x1) + (x1 + x1))) - (-66.45678 + x0))) + (x0 * -66.45678)) - (49231.67 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0983431))) - 39.62025)))) / (x0 + 56.84357)"
49,1.7780694,"(((49231.67 - (2.0983431 + x1)) + x0) + (((x0 - ((sin(x0 * -66.45678) * ((-66.45678 + x1) + (x1 + x1))) - (-71.943726 + x0))) + (x0 * -66.45678)) - (49231.67 / (((x1 - -41.260483) - (x1 * sin(x0 + 2.0983431))) - 39.62025)))) / (x0 + 56.84357)"
