-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7635,684.9159,709.1909,0.088749975,0.1649579,0.21798092,-0.17801416,684.9159,355.5032,5.914,Inf,8,"((X19 * 0.075134635) * (-5.4401693 + log(X47))) [likelihood params: Float32[]]"
2,15420,683.3825,708.50385,0.0844366,0.17798719,0.25598818,-0.27106023,683.3825,357.8159,5.852,Inf,8,"((X19 * 0.12081086) * (-5.5904803 + log(X47))) [likelihood params: Float32[]]"
3,23370,683.3825,708.50385,0.0844366,0.17798719,0.25598818,-0.27106023,683.3825,357.8159,6.194,Inf,8,"((X19 * 0.12081086) * (-5.5904803 + log(X47))) [likelihood params: Float32[]]"
4,31460,683.3825,708.50385,0.0844366,0.17798719,0.25598818,-0.27106023,683.3825,357.8159,6.394,Inf,8,"((X19 * 0.12081086) * (-5.5904803 + log(X47))) [likelihood params: Float32[]]"
5,39063,682.58167,705.73706,0.082183816,0.14998579,0.27583855,-0.0710938,682.58167,352.84564,6.9,Inf,8,"((27.82028 * 0.38045487) * (-5.5576878 + log(X47))) [likelihood params: Float32[]]"
6,46775,682.3564,705.1281,0.081550196,0.15591986,0.28142172,-0.11347079,682.3564,353.89896,7.54,Inf,8,"((30.009779 * 0.41046962) * (-5.59712 + log(X47))) [likelihood params: Float32[]]"
7,54278,680.10516,736.9668,0.07521768,0.14262827,0.33722055,-0.018551469,680.10516,351.5397,8.042,Inf,21,"((1.2109311 * (exp((((X6 * -0.05991243) + (-39.590515 / 192.21523)) - -3.6752386)) + (1.4280516 * 3.7608283))) * (-5.5548453 + log(X47))) [likelihood params: Float32[]]"
8,61662,680.1052,736.9855,0.07521773,0.14262736,0.33722007,-0.018545032,680.1052,351.53952,9.162,Inf,21,"((1.2109317 * (exp((((X6 * -0.0599124) + (-39.590256 / 192.21649)) - -3.67524)) + (1.4280528 * 3.7608314))) * (-5.5548453 + log(X47))) [likelihood params: Float32[]]"
9,68682,680.1052,736.9855,0.07521773,0.14262736,0.33722007,-0.018545032,680.1052,351.53952,10.028,Inf,21,"((1.2109317 * (exp((((X6 * -0.0599124) + (-39.590256 / 192.21649)) - -3.67524)) + (1.4280528 * 3.7608314))) * (-5.5548453 + log(X47))) [likelihood params: Float32[]]"
10,74920,680.1052,736.9855,0.07521773,0.14262736,0.33722007,-0.018545032,680.1052,351.53952,11.322,Inf,21,"((1.2109317 * (exp((((X6 * -0.0599124) + (-39.590256 / 192.21649)) - -3.67524)) + (1.4280528 * 3.7608314))) * (-5.5548453 + log(X47))) [likelihood params: Float32[]]"
11,81170,675.1117,690.8151,0.06117124,0.1509385,0.46099055,-0.07789731,675.1117,353.01477,12.522,Inf,6,"((X49 - 293.04477) / sqrt(371.0518)) [likelihood params: Float32[]]"
12,86988,675.1117,690.8151,0.06117124,0.1509385,0.46099055,-0.07789731,675.1117,353.01477,13.9,Inf,6,"((X49 - 293.04477) / sqrt(371.0518)) [likelihood params: Float32[]]"
13,92645,675.1117,690.8151,0.06117124,0.1509385,0.46099055,-0.07789731,675.1117,353.01477,15.01,Inf,6,"((X49 - 293.04477) / sqrt(371.0518)) [likelihood params: Float32[]]"
14,98423,675.1117,690.8151,0.06117124,0.1509385,0.46099055,-0.07789731,675.1117,353.01477,16.734,Inf,6,"((X49 - 293.04477) / sqrt(371.0518)) [likelihood params: Float32[]]"
15,103664,675.1117,690.8151,0.06117124,0.1509385,0.46099055,-0.07789731,675.1117,353.01477,17.256,Inf,6,"((X49 - 293.04477) / sqrt(371.0518)) [likelihood params: Float32[]]"
16,109325,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,19.404,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
17,115186,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,21.402,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
18,120297,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,22.946,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
19,126323,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,24.316,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
20,131752,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,25.994,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
21,137076,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,28.132,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
22,142509,673.5306,705.8714,0.05672378,0.15994477,0.5001793,-0.14221394,673.5306,354.61337,28.706,Inf,12,"((0.07942915 * (-454.11844 + (1.7267408 * X32))) * (-5.590493 + log(X47))) [likelihood params: Float32[]]"
23,148241,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,29.248,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
24,153833,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,29.306,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
25,159800,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,30.208,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
26,166219,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,29.768,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
27,173000,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,30.196,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
28,179969,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,30.982,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
29,186792,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,31.884,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
30,193776,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,32.864,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
31,201332,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,32.078,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
32,209293,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,30.85,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
33,216809,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,30.956,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
34,224359,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,32.802,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
35,232075,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,31.18,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
36,239584,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,31.916,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
37,245993,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,32.9,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
38,252851,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,33.932,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
39,260370,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,33.106,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
40,267171,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,32.494,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
41,273513,671.1351,725.3526,0.04998533,0.15842922,0.55955505,-0.13139081,671.1351,354.34436,32.126,Inf,18,"((0.012604488 * (-375.87643 + (sqrt(((X49 - 275.87323) / sqrt(66.13776))) * X32))) * (-5.4939094 + log(X47))) [likelihood params: Float32[]]"
42,279655,670.40015,713.50977,0.047918074,0.13688113,0.5777706,0.022490561,670.40015,350.51956,31.02,Inf,16,"(log(X47) * (-0.756505 / (X18 / ((((X49 - -52725.78) / X47) + 129.0978) - X49)))) [likelihood params: Float32[]]"
43,285938,670.40015,713.50977,0.047918074,0.13688113,0.5777706,0.022490561,670.40015,350.51956,31.524,Inf,16,"(log(X47) * (-0.756505 / (X18 / ((((X49 - -52725.78) / X47) + 129.0978) - X49)))) [likelihood params: Float32[]]"
44,292230,670.40015,713.50977,0.047918074,0.13688113,0.5777706,0.022490561,670.40015,350.51956,31.46,Inf,16,"(log(X47) * (-0.756505 / (X18 / ((((X49 - -52725.78) / X47) + 129.0978) - X49)))) [likelihood params: Float32[]]"
45,298716,670.2946,701.6942,0.047621086,0.13346119,0.58038753,0.046913326,670.2946,349.91254,31.974,Inf,11,"((-205.4065 + X47) * (-0.032096792 / (X18 / (283.92554 - X49)))) [likelihood params: Float32[]]"
46,305571,670.2946,701.6942,0.047621086,0.13346119,0.58038753,0.046913326,670.2946,349.91254,32.298,Inf,11,"((-205.4065 + X47) * (-0.032096792 / (X18 / (283.92554 - X49)))) [likelihood params: Float32[]]"
47,313292,670.2946,701.6942,0.047621086,0.13346119,0.58038753,0.046913326,670.2946,349.91254,32.476,Inf,11,"((-205.4065 + X47) * (-0.032096792 / (X18 / (283.92554 - X49)))) [likelihood params: Float32[]]"
48,321051,670.2946,701.6942,0.047621086,0.13346119,0.58038753,0.046913326,670.2946,349.91254,31.618,Inf,11,"((-205.4065 + X47) * (-0.032096792 / (X18 / (283.92554 - X49)))) [likelihood params: Float32[]]"
49,328794,670.2946,701.6942,0.047621086,0.13346119,0.58038753,0.046913326,670.2946,349.91254,32.474,Inf,11,"((-205.4065 + X47) * (-0.032096792 / (X18 / (283.92554 - X49)))) [likelihood params: Float32[]]"
50,336431,670.2946,701.6942,0.047621086,0.13346119,0.58038753,0.046913326,670.2946,349.91254,33.244,Inf,11,"((-205.4065 + X47) * (-0.032096792 / (X18 / (283.92554 - X49)))) [likelihood params: Float32[]]"
51,344074,670.29456,701.6943,0.04762106,0.13346109,0.5803877,0.04691404,670.29456,349.9125,33.664,Inf,11,"((-205.40564 + X47) * (-0.03209657 / (X18 / (283.9255 - X49)))) [likelihood params: Float32[]]"
52,351657,670.29456,701.6943,0.04762106,0.13346109,0.5803877,0.04691404,670.29456,349.9125,33.916,Inf,11,"((-205.40564 + X47) * (-0.03209657 / (X18 / (283.9255 - X49)))) [likelihood params: Float32[]]"
53,359834,670.0727,787.829,0.04699685,0.07910308,0.58588797,0.43510097,670.0727,340.26398,34.97,Inf,41,"(154.13724 ^ (log(X47) * ((X34 - (2.9722202 / (X30 ^ (X49 * ((0.30843362 * (X49 - 317.33362)) ^ (-5.3685966 + log(X47))))))) / ((sqrt(exp(2.3525996)) - exp(2.3534265)) ^ (((X49 - 297.9176) / X37) ^ (-5.093468 + log(X47))))))) [likelihood params: Float32[]]"
54,367619,670.0727,787.829,0.04699685,0.07910308,0.58588797,0.43510097,670.0727,340.26398,35.384,Inf,41,"(154.13724 ^ (log(X47) * ((X34 - (2.9722202 / (X30 ^ (X49 * ((0.30843362 * (X49 - 317.33362)) ^ (-5.3685966 + log(X47))))))) / ((sqrt(exp(2.3525996)) - exp(2.3534265)) ^ (((X49 - 297.9176) / X37) ^ (-5.093468 + log(X47))))))) [likelihood params: Float32[]]"
55,375147,670.0727,787.829,0.04699685,0.07910308,0.58588797,0.43510097,670.0727,340.26398,35.754,Inf,41,"(154.13724 ^ (log(X47) * ((X34 - (2.9722202 / (X30 ^ (X49 * ((0.30843362 * (X49 - 317.33362)) ^ (-5.3685966 + log(X47))))))) / ((sqrt(exp(2.3525996)) - exp(2.3534265)) ^ (((X49 - 297.9176) / X37) ^ (-5.093468 + log(X47))))))) [likelihood params: Float32[]]"
56,382894,670.0727,787.829,0.04699685,0.07910308,0.58588797,0.43510097,670.0727,340.26398,35.086,Inf,41,"(154.13724 ^ (log(X47) * ((X34 - (2.9722202 / (X30 ^ (X49 * ((0.30843362 * (X49 - 317.33362)) ^ (-5.3685966 + log(X47))))))) / ((sqrt(exp(2.3525996)) - exp(2.3534265)) ^ (((X49 - 297.9176) / X37) ^ (-5.093468 + log(X47))))))) [likelihood params: Float32[]]"
57,390008,670.0727,787.829,0.04699685,0.07910308,0.58588797,0.43510097,670.0727,340.26398,33.998,Inf,41,"(154.13724 ^ (log(X47) * ((X34 - (2.9722202 / (X30 ^ (X49 * ((0.30843362 * (X49 - 317.33362)) ^ (-5.3685966 + log(X47))))))) / ((sqrt(exp(2.3525996)) - exp(2.3534265)) ^ (((X49 - 297.9176) / X37) ^ (-5.093468 + log(X47))))))) [likelihood params: Float32[]]"
58,397134,669.8361,797.99,0.046331447,0.13356039,0.59175116,0.046204865,669.8361,349.93015,34.316,Inf,46,"((sqrt(X11) - (sqrt(log((1.6946975 * (X49 ^ 199.57066)))) + ((((((X49 / (302.1537 - 0.6496116)) - X47) ^ 6.2730846) - X11) / sqrt(X47)) ^ 1.2367069))) * (((sqrt(abs(X47)) * (X32 * 0.001995942)) + (X47 * (X32 * -0.0001383012))) / (X18 / (270.4743 - X49)))) [likelihood params: Float32[]]"
59,404352,669.8361,797.99,0.046331447,0.13356039,0.59175116,0.046204865,669.8361,349.93015,34.99,Inf,46,"((sqrt(X11) - (sqrt(log((1.6946975 * (X49 ^ 199.57066)))) + ((((((X49 / (302.1537 - 0.6496116)) - X47) ^ 6.2730846) - X11) / sqrt(X47)) ^ 1.2367069))) * (((sqrt(abs(X47)) * (X32 * 0.001995942)) + (X47 * (X32 * -0.0001383012))) / (X18 / (270.4743 - X49)))) [likelihood params: Float32[]]"
60,411823,669.8361,797.99,0.046331447,0.13356039,0.59175116,0.046204865,669.8361,349.93015,34.708,Inf,46,"((sqrt(X11) - (sqrt(log((1.6946975 * (X49 ^ 199.57066)))) + ((((((X49 / (302.1537 - 0.6496116)) - X47) ^ 6.2730846) - X11) / sqrt(X47)) ^ 1.2367069))) * (((sqrt(abs(X47)) * (X32 * 0.001995942)) + (X47 * (X32 * -0.0001383012))) / (X18 / (270.4743 - X49)))) [likelihood params: Float32[]]"
61,418933,669.8361,797.99,0.046331447,0.13356039,0.59175116,0.046204865,669.8361,349.93015,34.618,Inf,46,"((sqrt(X11) - (sqrt(log((1.6946975 * (X49 ^ 199.57066)))) + ((((((X49 / (302.1537 - 0.6496116)) - X47) ^ 6.2730846) - X11) / sqrt(X47)) ^ 1.2367069))) * (((sqrt(abs(X47)) * (X32 * 0.001995942)) + (X47 * (X32 * -0.0001383012))) / (X18 / (270.4743 - X49)))) [likelihood params: Float32[]]"
62,426775,669.5361,746.37646,0.045487486,0.13064231,0.59918773,0.06704384,669.5361,349.41217,34.656,Inf,25,"sqrt(abs((-0.02064858 + (-0.048864037 / (exp(((1.1559247 + (sqrt(abs(X47)) * (X32 * -0.00049038685))) / (X18 / (248.26764 - X49)))) ^ (-5.3202014 + log(X47))))))) [likelihood params: Float32[]]"
63,434748,668.8398,785.6859,0.043528732,0.08694557,0.6164472,0.37909544,668.8398,341.656,34.336,Inf,41,"(X47 ^ (log(X47) * ((X34 - (2.9722202 / (1.4286796 ^ (X49 * ((0.30843362 * X25) ^ (-5.3685966 + log(X47))))))) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ (((X49 - 295.59167) / X37) ^ (11.7825 + (-64.57386 / log(X47)))))))) [likelihood params: Float32[]]"
64,443158,668.8389,752.2161,0.043526404,0.102289714,0.6164677,0.26951832,668.8389,344.3796,33.402,Inf,30,"(154.13724 ^ (log(X47) * ((2.6384687 ^ 1.1227702) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ ((exp(((X49 - 193.11922) / sqrt(1059.0452))) / X37) ^ (-5.373012 + log(X47))))))) [likelihood params: Float32[]]"
65,450335,668.83887,752.2471,0.04352624,0.102231525,0.6164692,0.26993382,668.83887,344.36926,33.854,Inf,30,"(154.13724 ^ (log(X47) * ((2.6384687 ^ 1.1227702) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ ((exp(((X49 - 193.04187) / sqrt(1061.6443))) / X37) ^ (-5.372348 + log(X47))))))) [likelihood params: Float32[]]"
66,457774,668.83887,752.2471,0.04352624,0.102231525,0.6164692,0.26993382,668.83887,344.36926,34.35,Inf,30,"(154.13724 ^ (log(X47) * ((2.6384687 ^ 1.1227702) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ ((exp(((X49 - 193.04187) / sqrt(1061.6443))) / X37) ^ (-5.372348 + log(X47))))))) [likelihood params: Float32[]]"
67,465541,668.83887,752.2471,0.04352624,0.102231525,0.6164692,0.26993382,668.83887,344.36926,33.378,Inf,30,"(154.13724 ^ (log(X47) * ((2.6384687 ^ 1.1227702) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ ((exp(((X49 - 193.04187) / sqrt(1061.6443))) / X37) ^ (-5.372348 + log(X47))))))) [likelihood params: Float32[]]"
68,474030,668.83887,752.2471,0.04352624,0.102231525,0.6164692,0.26993382,668.83887,344.36926,34.838,Inf,30,"(154.13724 ^ (log(X47) * ((2.6384687 ^ 1.1227702) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ ((exp(((X49 - 193.04187) / sqrt(1061.6443))) / X37) ^ (-5.372348 + log(X47))))))) [likelihood params: Float32[]]"
69,482435,668.83887,752.2471,0.04352624,0.102231525,0.6164692,0.26993382,668.83887,344.36926,35.072,Inf,30,"(154.13724 ^ (log(X47) * ((2.6384687 ^ 1.1227702) / ((sqrt(log(8.653649)) - exp(2.3534265)) ^ ((exp(((X49 - 193.04187) / sqrt(1061.6443))) / X37) ^ (-5.372348 + log(X47))))))) [likelihood params: Float32[]]"
70,490870,668.3009,770.9203,0.042012915,0.09355949,0.6298039,0.3318634,668.3009,342.83,33.678,Inf,36,"(1.4286796 ^ (log(X47) * ((-0.0012629648 - (2.9722202 / 317.33362)) / ((sqrt(sqrt((X49 - X49))) - exp(2.3534265)) ^ (((X49 - (431.23364 + (X47 * (X32 * -0.0012212446)))) / X37) ^ (-5.195101 + log(X47))))))) [likelihood params: Float32[]]"
71,499005,668.3009,770.9203,0.042012915,0.09355949,0.6298039,0.3318634,668.3009,342.83,34.102,Inf,36,"(1.4286796 ^ (log(X47) * ((-0.0012629648 - (2.9722202 / 317.33362)) / ((sqrt(sqrt((X49 - X49))) - exp(2.3534265)) ^ (((X49 - (431.23364 + (X47 * (X32 * -0.0012212446)))) / X37) ^ (-5.195101 + log(X47))))))) [likelihood params: Float32[]]"
72,506608,668.3009,770.9203,0.042012915,0.09355949,0.6298039,0.3318634,668.3009,342.83,34.12,Inf,36,"(1.4286796 ^ (log(X47) * ((-0.0012629648 - (2.9722202 / 317.33362)) / ((sqrt(sqrt((X49 - X49))) - exp(2.3534265)) ^ (((X49 - (431.23364 + (X47 * (X32 * -0.0012212446)))) / X37) ^ (-5.195101 + log(X47))))))) [likelihood params: Float32[]]"
73,513257,668.3009,770.9203,0.042012915,0.09355949,0.6298039,0.3318634,668.3009,342.83,34.42,Inf,36,"(1.4286796 ^ (log(X47) * ((-0.0012629648 - (2.9722202 / 317.33362)) / ((sqrt(sqrt((X49 - X49))) - exp(2.3534265)) ^ (((X49 - (431.23364 + (X47 * (X32 * -0.0012212446)))) / X37) ^ (-5.195101 + log(X47))))))) [likelihood params: Float32[]]"
