Complexity,Loss,Equation
1,0.0001933735,"0.08786665"
5,9.5518706e-5,"powabs(0.79178226, x0) * 0.110226594"
7,7.559826e-5,"powabs(0.79181486, x0 - x6) * 0.109777324"
8,6.886617e-5,"powabs(powabs(-0.753819, sin(x1)), x0) * 0.10731988"
9,6.477875e-5,"powabs(sin(powabs(-0.82613385, x1)), sin(x0)) * 0.11022206"
10,4.9588074e-5,"powabs(powabs(-0.753819, sin(x1)), x0 - x6) * 0.10731988"
11,4.782637e-5,"powabs(sin(powabs(0.79181486, x1 - x6)), sin(x0)) * 0.11022172"
13,4.155202e-5,"powabs(sin(powabs(0.79181486, (x1 - x5) - x6)), sin(x0)) * 0.11022172"
17,3.861694e-5,"powabs(sin(powabs(0.79181486, (x1 - x5) - powabs(0.072033525, 0.79181486 - x6))), sin(x0)) * 0.11022172"
20,3.70277e-5,"powabs(sin(sin(sin(powabs(-0.8555814, x1)))), powabs(0.41790214, sin(sin(powabs(0.3150991, x0) - powabs(-0.54691935, x6))))) * 0.18085551"
21,3.4828878e-5,"powabs(sin(sin(sin(powabs(-0.8555814, x1 - x4)))), powabs(0.41790214, sin(powabs(0.3150991, x0) - powabs(-0.54691935, x6)))) * 0.18085551"
22,3.2061846e-5,"powabs(sin(sin(sin(powabs(-0.8555814, x1 - x4)))), powabs(0.41790214, sin(sin(powabs(0.3150991, x0) - powabs(-0.54691935, x6))))) * 0.18085551"
24,3.1713505e-5,"powabs(sin(sin(sin(sin(powabs(-0.8379827, x1 - x5))))), powabs(0.48067412, sin(powabs(powabs(0.18275395, powabs(0.21114981, x6)), x0) - 1.0216112))) * 0.20594421"
26,2.98953e-5,"powabs(sin(sin(sin(sin(powabs(-0.8346854, x1 - x5))))), powabs(0.5323337, powabs(powabs(0.109999016, powabs(0.45523062, x4)), x0) - sin(powabs(0.5323337, x6)))) * 0.19014385"
28,2.4261604e-5,"powabs(sin(sin(sin(sin(powabs(-0.8379827, x1 - x5))))), powabs(0.48067412, sin(powabs(powabs(powabs(0.18275395, powabs(0.21114981, x6)), powabs(0.48067412, x4)), x0) - 1.0216112))) * 0.20594421"
30,2.4222909e-5,"powabs(sin(sin(sin(sin(powabs(-0.8379827, x1 - x5))))), powabs(0.48067412, sin(powabs(powabs(powabs(0.18275395, powabs(0.21114981, x6)), powabs(0.45547506 - x5, x4)), x0) - 1.0216112))) * 0.20594421"
35,2.2748527e-5,"powabs(sin(sin(sin(sin(powabs(-0.8346854, x1 - x5))))), powabs(0.48127487, sin(powabs(powabs(powabs(0.1780463, powabs(0.2191405, x6)), powabs(0.45523062, x4)), x0) - powabs(sin(powabs(0.48127487, x11 - 0.48127487)), 0.2191405)))) * 0.20440885"
36,2.2658684e-5,"powabs(sin(sin(sin(sin(powabs(-0.8346854, x1 - x5))))), powabs(0.48127487, sin(powabs(powabs(powabs(0.1780463, powabs(0.2191405, x6)), powabs(0.45523062, x4)), x0) - powabs(0.20440885, powabs(0.48127487, powabs(0.2191405, x11 - 1.8287406)))))) * 0.20440885"
37,2.240521e-5,"powabs(sin(sin(sin(sin(powabs(-0.8346854, x1 - x5))))), powabs(0.48127487, sin(powabs(powabs(powabs(0.1780463, powabs(0.2191405, x6)), powabs(0.45523062, x4)), x0) - powabs(sin(x0), powabs(0.5323337, powabs(0.2191405, x11 - 1.8287406)))))) * 0.20440885"
39,2.1914018e-5,"powabs(sin(sin(sin(sin(powabs(-0.8346854, x1 - x5))))), powabs(0.48127487, sin(powabs(powabs(powabs(0.1780463, powabs(0.2191405, x6)), powabs(0.45523062, x4)), x0) - powabs(sin(x0), powabs(0.5323337, powabs(0.20440885 * -1.5562158, x11 - 1.8287406)))))) * 0.20440885"
43,2.165304e-5,"powabs(sin(sin(sin(sin(powabs(-0.8346854, x1 - x5))))), powabs(0.48127487, sin(powabs(powabs(powabs(0.1780463, powabs(0.2191405, x6)), powabs(0.45523062, x4)), x0) - powabs(sin(powabs(0.3150991, x0) - powabs(-0.54691935, 0.45523062)), powabs(0.5323337, powabs(0.21200114, x11 - 1.8287406)))))) * 0.20440885"
