run,algorithm,dataset,r2_test,r2_ideal,hypervolume,size
12,eggp_so,flow,0.9960831277335058,0.9960831277335058,16.286664670978247,27
13,eggp_so,flow,0.9933860547621132,0.9941800094175768,16.376606658190205,27
14,eggp_so,flow,0.9941019304869594,0.9948265612136592,16.3132120250656,25
15,eggp_so,flow,0.9914677095869632,0.9914677095869632,16.31992348685234,22
16,eggp_so,flow,0.995975435575037,0.995975435575037,16.310779210746077,27
17,eggp_so,flow,0.9947899019945656,0.9947899019945656,16.314656436882377,17
18,eggp_so,flow,0.992057298400674,0.992057298400674,16.311470032673398,30
19,eggp_so,flow,0.9939955896553334,0.9945595794984932,16.3136369211296,22
20,eggp_so,flow,0.994062981918477,0.994062981918477,16.260708465490186,22
21,eggp_so,flow,0.9894565603969516,0.9894565603969516,16.31106277728882,28
22,eggp_so,flow,0.9886494831648084,0.9886494831648084,16.313384565301103,15
23,eggp_so,flow,0.9889910338266936,0.9903296336970264,16.069968092750436,23
24,eggp_so,flow,0.9963590946142468,0.9963590946142468,16.268041395141346,27
25,eggp_so,flow,0.9909981306499775,0.9909981306499775,16.30573325670449,24
26,eggp_so,flow,0.9922276351862548,0.9922276351862548,16.32526599073921,25
27,eggp_so,flow,0.9948882939374192,0.9948882939374192,16.279453294883275,18
28,eggp_so,flow,0.9901922873060672,0.9903802793599636,16.225964245608964,28
29,eggp_so,flow,0.9946074680626572,0.9946074680626572,16.21097594261788,25
0,PySR,flow,0.951924014616092,0.951924014616092,16.048269290239148,11
1,PySR,flow,0.9810791422929138,0.9810791422929138,16.21020473938237,20
2,PySR,flow,0.9917373477489246,0.9919637477097424,16.34895854252754,19
3,PySR,flow,0.9933757107913476,0.9933757107913476,16.25538792809473,15
4,PySR,flow,0.9920198572685408,0.9923405253773664,16.335369128291283,19
5,PySR,flow,0.9915263886583284,0.9920992655140226,16.339058162283578,19
6,PySR,flow,0.9804268077571652,0.9806165792245698,16.22050162282142,19
7,PySR,flow,0.9930464867097488,0.9930464867097488,16.342668011953855,19
8,PySR,flow,0.9935962487473144,0.9935962487473144,16.278009503005002,15
9,PySR,flow,0.9831205022036642,0.9831205022036642,16.168796831890557,17
10,PySR,flow,0.9918149350371284,0.9918149350371284,16.340686525560123,11
11,PySR,flow,0.9875526361133068,0.9875733220514796,16.306140846574646,15
12,PySR,flow,0.9897649433061704,0.9897649433061704,16.300712013710477,15
13,PySR,flow,0.9909899371895518,0.9909900450997632,16.332192057633588,20
14,PySR,flow,0.962525069605142,0.9647079688245052,16.103856221461683,20
15,PySR,flow,0.9918675477701516,0.9918675477701516,16.338294108416303,11
16,PySR,flow,0.9539618197343156,0.9539618197343156,16.059988470539363,19
17,PySR,flow,0.9919655646842568,0.9925591523464864,16.328155517047495,19
18,PySR,flow,0.9932696484733332,0.9932696484733332,16.346803700142324,19
19,PySR,flow,0.9796874165150984,0.9796874165150984,16.197975593224182,17
20,PySR,flow,0.9878293337194146,0.9881444852147104,16.29436330665189,17
21,PySR,flow,0.9517846171891292,0.9518327801691024,16.03863644568374,19
22,PySR,flow,0.9936151024648844,0.9936151024648844,16.319101683818772,20
23,PySR,flow,0.9920761154408124,0.9920761154408124,16.33744384135574,14
24,PySR,flow,0.9905772583457296,0.9905772583457296,16.32163043860868,17
25,PySR,flow,0.9547009643443384,0.9547773741032292,16.05087931438668,19
26,PySR,flow,0.9858338487481146,0.9858411030136,16.256314684286345,19
27,PySR,flow,0.9671998122863424,0.9671998122863424,16.164063377320353,17
28,PySR,flow,0.9879952720758164,0.9879952720758164,16.278986804307017,20
29,PySR,flow,0.9857194223465572,0.9876869487939296,16.279693945646244,19
0,Operon,flow,0.9955754889209794,0.9955754889209794,10.533756143037296,19
1,Operon,flow,0.0,0.0,0.0,22
2,Operon,flow,0.0,0.0,0.0,21
3,Operon,flow,0.8278946213489833,0.8278946213489833,8.504240564410692,10
4,Operon,flow,0.8530793020386158,0.8530793020386158,7.863395544196606,11
5,Operon,flow,0.9929325765225896,0.9929325765225896,12.595092735506283,20
6,Operon,flow,0.9925059004194454,0.9925059004194454,4.948820639989162,20
7,Operon,flow,0.7148581883721736,0.7148581883721736,6.700934253618452,11
8,Operon,flow,0.8526419453946296,0.8526419453946296,6.927216676500603,12
9,Operon,flow,0.0,0.0,0.0,21
10,Operon,flow,0.8492333931968239,0.8492333931968239,10.363422827393254,12
11,Operon,flow,-1.2772070490305216,-1.2772070490305216,0.0,3
12,Operon,flow,0.6694485154479313,0.6694485154479313,1.6713588474165944,20
13,Operon,flow,0.9245251426141222,0.9245251426141222,9.42237725486852,10
14,Operon,flow,0.991084378769762,0.991084378769762,4.909297870418296,18
15,Operon,flow,0.0,0.0,0.0,21
16,Operon,flow,0.9784004942942552,0.9784004942942552,9.31276411536269,14
17,Operon,flow,0.0,0.0,0.0,24
18,Operon,flow,-2.8148907025186034,-2.8148907025186034,0.0,3
19,Operon,flow,0.9542952432846432,0.9542952432846432,8.2134565101101,15
20,Operon,flow,0.8482379834485603,0.8482379834485603,10.347748374428566,12
21,Operon,flow,-1.2772070490305216,-1.2772070490305216,0.0,3
22,Operon,flow,0.0,0.0,0.0,21
23,Operon,flow,0.0607746903257891,0.0607746903257891,0.9501627133772862,17
24,Operon,flow,0.9824510301839858,0.9824510301839858,5.733458318797879,17
25,Operon,flow,0.9935993323450124,0.9935993323450124,3.9446345742462197,20
26,Operon,flow,0.0,0.0,0.0,22
27,Operon,flow,0.9894852024948284,0.9894852024948284,7.247197140814076,18
28,Operon,flow,0.9751333589680176,0.9751333589680176,8.783902250991623,15
29,Operon,flow,0.0,0.0,0.0,21
0,tinyGP,flow,0.9946503608192444,0.9946503608192444,0.0,20
2,tinyGP,flow,0.9779851190539318,0.9779851190539318,1.9534914268995969,18
3,tinyGP,flow,0.9876871898795908,0.9876871898795908,0.989875258679379,19
4,tinyGP,flow,0.978990941779174,0.978990941779174,0.9841541696460608,19
5,tinyGP,flow,0.9896892708023408,0.9896892708023408,0.990470947638568,19
6,tinyGP,flow,0.9784393166942628,0.9784393166942628,0.9873099905497142,19
7,tinyGP,flow,0.9843711785799704,0.9843711785799704,0.0,20
8,tinyGP,flow,0.9906351323171008,0.9906351323171008,0.9912475415071448,19
9,tinyGP,flow,-0.2746223076706438,-0.2746223076706438,0.0,20
10,tinyGP,flow,0.990725725129055,0.990725725129055,0.9921209346774704,19
11,tinyGP,flow,0.988471151977862,0.988471151977862,0.9897516351680108,19
12,tinyGP,flow,0.9819825675457255,0.9819825675457255,0.0,20
13,tinyGP,flow,0.9903287203776596,0.9903287203776596,0.0,20
14,tinyGP,flow,0.9482415792275608,0.9482415792275608,1.9105039001822808,18
15,tinyGP,flow,0.9909199574267116,0.9909199574267116,0.0,20
16,tinyGP,flow,0.9928605779723298,0.9928605779723298,0.9934900378926624,19
18,tinyGP,flow,0.9898934849969974,0.9898934849969974,0.0,20
19,tinyGP,flow,0.9834394919160958,0.9834394919160958,0.0,20
20,tinyGP,flow,0.9887020431294236,0.9887020431294236,0.9925636489470052,19
21,tinyGP,flow,0.9834969508941784,0.9834969508941784,0.0,20
22,tinyGP,flow,0.9600271645999026,0.9600271645999026,0.9628988380038048,19
23,tinyGP,flow,0.993510717229696,0.993510717229696,0.9943963225474012,19
24,tinyGP,flow,0.95843727592419,0.95843727592419,0.9673376869009096,19
25,tinyGP,flow,0.9726089659890932,0.9726089659890932,0.9768245345979988,19
26,tinyGP,flow,0.9876732594989496,0.9876732594989496,0.9888951932325208,19
27,tinyGP,flow,0.9740981096814788,0.9740981096814788,1.9505543821871072,18
28,tinyGP,flow,0.9483093523092678,0.9483093523092678,1.9104624210190384,18
29,tinyGP,flow,0.994000619685777,0.994000619685777,1.9900158673752235,18
0,eggp_mo,friction dyn,0.8053135724566325,0.8325890288235823,13.877029462909638,29
1,eggp_mo,friction dyn,0.8493581993039262,0.8499659505955779,18.937084435520617,29
2,eggp_mo,friction dyn,0.8146510143621164,0.8146510143621164,18.97115442303845,30
3,eggp_mo,friction dyn,0.8195459924799512,0.8195459924799512,18.542790314891203,27
4,eggp_mo,friction dyn,0.7803707741154506,0.7803707741154506,18.273149416633167,34
5,eggp_mo,friction dyn,0.7634168745434993,0.7634168745434993,18.313531682571927,27
6,eggp_mo,friction dyn,0.8315085305516388,0.8315085305516388,18.624811763544454,30
7,eggp_mo,friction dyn,0.8154114102078762,0.8262274191606511,19.67814135503556,29
8,eggp_mo,friction dyn,0.8403777633678202,0.8403777633678202,18.785997633221374,28
9,eggp_mo,friction dyn,0.7979229889261067,0.7979229889261067,18.291254392219365,28
10,eggp_mo,friction dyn,0.7830900930552174,0.7830900930552174,18.857680727751884,26
11,eggp_mo,friction dyn,0.8292205272670017,0.8363165974121287,19.853761423964894,27
12,eggp_mo,friction dyn,0.8282914332626988,0.8285018337943643,19.662245905576277,27
13,eggp_mo,friction dyn,0.8361958927821805,0.8361958927821805,19.382558409190672,30
14,eggp_mo,friction dyn,0.8150015022357985,0.8150015022357985,18.568346019001854,27
15,eggp_mo,friction dyn,0.8327138341277811,0.8422273144713277,19.386681571413927,27
16,eggp_mo,friction dyn,0.7828687910260714,0.7922775981587014,18.05503344207212,27
17,eggp_mo,friction dyn,0.8263820861197563,0.8272787891468981,19.092459487000905,27
18,eggp_mo,friction dyn,0.7099542510968928,0.7387837947555822,17.252096722295686,34
19,eggp_mo,friction dyn,0.8329656303269812,0.8342534926474992,19.160427680147134,27
20,eggp_mo,friction dyn,0.7531410713473743,0.7531410713473743,15.94765956874856,36
21,eggp_mo,friction dyn,0.7955321280939688,0.8076003495853145,18.836363185536705,30
22,eggp_mo,friction dyn,0.7505638195649381,0.7559119798224312,17.660940341982165,33
23,eggp_mo,friction dyn,0.836278288440673,0.836278288440673,19.35271410464522,32
24,eggp_mo,friction dyn,0.8556453701249924,0.8672809467873915,18.644086062848743,33
25,eggp_mo,friction dyn,0.827100923048659,0.827100923048659,17.627405633364827,29
26,eggp_mo,friction dyn,0.7999827277853162,0.7999827277853162,17.849856302386875,29
27,eggp_mo,friction dyn,0.8055259457313035,0.8098792956554128,18.819388312490577,31
28,eggp_mo,friction dyn,0.7677795187243315,0.7677795187243315,18.57925201015306,31
29,eggp_mo,friction dyn,0.8425482740469555,0.8425482740469555,18.65169363435835,30
0,eggp_so,friction dyn,0.7894520044592424,0.7894520044592424,18.90224796458251,31
1,eggp_so,friction dyn,0.7809110145186887,0.7809110145186887,18.816345099021696,25
2,eggp_so,friction dyn,0.7035667607392173,0.7462026352667515,18.226368022811435,23
3,eggp_so,friction dyn,0.788577400116185,0.800438696996266,18.26458952894694,28
4,eggp_so,friction dyn,0.7798427099167309,0.7798427099167309,18.492686999929695,30
5,eggp_so,friction dyn,0.8001176779676606,0.8004721053342172,18.721941988310697,31
6,eggp_so,friction dyn,0.8170628299902651,0.8204696309233244,17.968030167781695,31
7,eggp_so,friction dyn,0.6926875079914021,0.6926875079914021,17.75520430345553,30
8,eggp_so,friction dyn,0.8055709304646729,0.8055709304646729,18.701829560004448,28
9,eggp_so,friction dyn,0.8066599711925925,0.8066599711925925,18.64068073735207,25
10,eggp_so,friction dyn,0.8191379215084869,0.8191379215084869,18.62809944542797,27
11,eggp_so,friction dyn,0.7253597186624773,0.7254418115039091,18.06586099641958,33
12,eggp_so,friction dyn,0.8064613355127029,0.8064613355127029,18.182477637258767,25
13,eggp_so,friction dyn,0.7470695783415009,0.7470695783415009,18.517432204182665,29
14,eggp_so,friction dyn,0.8317076795064129,0.8326468088870151,18.654758024171528,33
15,eggp_so,friction dyn,0.8063043429356741,0.8063043429356741,18.76431963315554,30
16,eggp_so,friction dyn,0.7738601372894922,0.7738601372894922,18.65441209045044,26
17,eggp_so,friction dyn,0.7789607325108366,0.7876003409406276,18.814142915338415,28
18,eggp_so,friction dyn,0.7310423622792124,0.7310423622792124,18.172709446156546,24
19,eggp_so,friction dyn,0.7495647239568851,0.7495647239568851,18.207963116338604,24
20,eggp_so,friction dyn,0.7786913071850924,0.7811160404900883,18.615947513682773,31
21,eggp_so,friction dyn,0.7577211582212127,0.7577211582212127,18.067666243451065,26
22,eggp_so,friction dyn,0.7977264354597331,0.8007150319925384,18.9476288910393,33
23,eggp_so,friction dyn,0.7973523255598773,0.7973523255598773,18.77657037787961,30
24,eggp_so,friction dyn,0.7982395582214259,0.7982395582214259,18.765260472394424,30
25,eggp_so,friction dyn,0.7906718746010613,0.8173825549348683,18.737699906273782,26
26,eggp_so,friction dyn,0.7779883499459476,0.7779883499459476,18.572694894535413,29
27,eggp_so,friction dyn,0.761947353216859,0.761947353216859,17.830466926341956,30
28,eggp_so,friction dyn,0.8249840733312996,0.8266275079841962,18.88214578780759,29
29,eggp_so,friction dyn,0.791502099552599,0.791502099552599,18.04850918675261,32
0,PySR,friction dyn,0.7207425495775097,0.7207425495775097,18.561115263964055,22
1,PySR,friction dyn,0.6861643509795925,0.7341348229525967,18.557904413448874,27
2,PySR,friction dyn,0.666400939141503,0.666400939141503,18.620954102673934,20
3,PySR,friction dyn,0.7125121919551827,0.7125121919551827,18.06127226619336,28
4,PySR,friction dyn,0.6813536538007043,0.6813536538007043,18.424020060823715,25
5,PySR,friction dyn,0.7350442303310782,0.7350442303310782,18.874781036460266,25
6,PySR,friction dyn,0.6804193221210505,0.6822317247067891,18.08306299163545,22
7,PySR,friction dyn,0.6931642514913661,0.6931669329816295,17.66742704181697,29
8,PySR,friction dyn,0.675733835877752,0.6845093881065498,18.237715662236845,20
9,PySR,friction dyn,0.7142180368446899,0.7142180368446899,18.730025883748866,21
10,PySR,friction dyn,0.6727556736305962,0.6727556736305962,18.126029678134486,23
11,PySR,friction dyn,0.5432813387158104,0.5432813387158104,16.436488825732702,29
12,PySR,friction dyn,0.6251004848895128,0.6251004848895128,18.15649063949101,13
13,PySR,friction dyn,0.7246348514402191,0.7246348514402191,18.38059499174667,26
14,PySR,friction dyn,0.6885422704173267,0.6903086292254677,18.758973183180398,16
15,PySR,friction dyn,0.7079913202753637,0.7165449076377883,18.293502772382432,29
16,PySR,friction dyn,0.6532140712652483,0.6532140712652483,18.93417125650361,19
17,PySR,friction dyn,0.5216556432249797,0.5351342046762262,16.594378724051467,28
18,PySR,friction dyn,0.6485106071641838,0.6541036015646963,17.106057248592258,26
19,PySR,friction dyn,0.6114866763892843,0.6124184262164378,18.021251189020997,26
20,PySR,friction dyn,0.7321242102950078,0.7321242102950078,18.04613505148592,24
21,PySR,friction dyn,0.6611702405401043,0.6792766415750502,17.807058533858417,30
22,PySR,friction dyn,0.707026114581374,0.707026114581374,17.862869971557416,25
23,PySR,friction dyn,0.5391396618579968,0.5391396618579968,16.566694973699782,21
24,PySR,friction dyn,0.530695246484574,0.530695246484574,16.443483301221185,24
25,PySR,friction dyn,0.6565594356871463,0.657969036037102,17.38192090103667,30
26,PySR,friction dyn,0.4665301589824582,0.4844682622575638,16.639439150031432,24
27,PySR,friction dyn,0.7088477139042758,0.7207355642082336,18.422189694866542,29
28,PySR,friction dyn,0.5070753256266087,0.5360518125186458,16.809466344164534,30
29,PySR,friction dyn,0.6847426052297327,0.6847426052297327,18.741596260652884,24
0,Operon,friction dyn,0.8257387780743117,0.8257387780743117,9.423660990399709,29
1,Operon,friction dyn,0.8536537353784579,0.8536537353784579,14.463975935250158,30
2,Operon,friction dyn,0.8327572187587379,0.8327572187587379,14.457622253047477,29
3,Operon,friction dyn,0.8079673530388002,0.8079673530388002,11.718118117511228,30
4,Operon,friction dyn,0.7779380733666816,0.8170002371855135,16.252692863658215,27
5,Operon,friction dyn,0.8050400677164177,0.8097496264469877,12.573703965530738,27
6,Operon,friction dyn,0.8079686941830316,0.8079686941830316,13.285927819184202,29
7,Operon,friction dyn,0.8437608218022428,0.8437608218022428,13.318396701394992,30
8,Operon,friction dyn,0.829705040789279,0.8326458306610713,14.426112515328818,29
9,Operon,friction dyn,0.7825121826818068,0.7825121826818068,10.072745002011008,29
10,Operon,friction dyn,0.8254520247872327,0.8254520247872327,13.49979699443168,27
11,Operon,friction dyn,0.8401637235519454,0.8401637235519454,15.362983895581038,29
12,Operon,friction dyn,0.7953353126511236,0.7953353126511236,11.79052986844108,30
13,Operon,friction dyn,0.8379878388664623,0.8392235817549912,15.168866740106157,30
14,Operon,friction dyn,0.8370024634172145,0.8370024634172145,14.256925750189371,30
15,Operon,friction dyn,0.8500625615764289,0.8500625615764289,15.280543205707788,30
16,Operon,friction dyn,0.8380497660946198,0.8380497660946198,13.452670588126622,30
17,Operon,friction dyn,0.8310440515591994,0.8310440515591994,14.329583836213523,29
18,Operon,friction dyn,0.7829028513031293,0.7829028513031293,9.265222198054447,29
19,Operon,friction dyn,0.8152084900540314,0.8152084900540314,7.685380389828601,26
20,Operon,friction dyn,0.8339545880497989,0.8339545880497989,15.285295697378642,29
21,Operon,friction dyn,0.8375959369628286,0.8393117926344384,12.836320006015983,30
22,Operon,friction dyn,0.8335376904953192,0.8335376904953192,13.685926691682873,27
23,Operon,friction dyn,0.836050276178506,0.836050276178506,13.703975593260383,30
24,Operon,friction dyn,0.8364655479277009,0.8364655479277009,14.399523963474381,29
25,Operon,friction dyn,0.8229284023059789,0.8229284023059789,14.23942818347982,28
26,Operon,friction dyn,0.8228297451998017,0.8228297451998017,14.186189637020405,29
27,Operon,friction dyn,0.8374050874142968,0.8374050874142968,13.699860727669408,27
28,Operon,friction dyn,0.8134137146543301,0.8134137146543301,13.535415718876829,29
29,Operon,friction dyn,0.8312388196457482,0.8312388196457482,15.10257842840437,30
0,tinyGP,friction dyn,0.7206170482327938,0.7206170482327938,1.669015708132838,28
1,tinyGP,friction dyn,0.8161538682274523,0.8161538682274523,0.8642586633478496,29
2,tinyGP,friction dyn,0.7934011085016759,0.7934011085016759,0.8680820704018526,29
3,tinyGP,friction dyn,0.8187076262823522,0.8187076262823522,0.0,30
4,tinyGP,friction dyn,0.8067927562382986,0.8067927562382986,0.0,30
5,tinyGP,friction dyn,0.8046568444129978,0.8046568444129978,0.8851812545077159,29
6,tinyGP,friction dyn,0.7954470546864553,0.7954470546864553,0.0,30
7,tinyGP,friction dyn,0.2137962630001179,0.2137962630001179,1.2670646707575057,28
8,tinyGP,friction dyn,0.7973176925596607,0.7973176925596607,0.8664959192800903,29
9,tinyGP,friction dyn,0.7971485041657151,0.7971485041657151,0.0,30
10,tinyGP,friction dyn,0.7676745425008749,0.7676745425008749,1.672871808992964,28
12,tinyGP,friction dyn,0.7602845952244268,0.7602845952244268,0.8326352929933218,29
13,tinyGP,friction dyn,0.7344887209666779,0.7344887209666779,0.8466354435010137,29
14,tinyGP,friction dyn,0.709519699072909,0.709519699072909,0.8575347972333031,29
15,tinyGP,friction dyn,0.7741347707884969,0.7741347707884969,0.8652910817827056,29
16,tinyGP,friction dyn,0.7096265296846644,0.7096265296846644,1.626002104647066,28
17,tinyGP,friction dyn,0.7989877431445649,0.7989877431445649,0.8649824222652003,29
18,tinyGP,friction dyn,0.7581221707008239,0.7581221707008239,1.7601962174800276,28
19,tinyGP,friction dyn,0.7703191770221065,0.7703191770221065,0.0,30
20,tinyGP,friction dyn,0.8122873322878789,0.8122873322878789,0.8551759510968653,29
21,tinyGP,friction dyn,0.755359864302213,0.755359864302213,1.7039422598194254,28
22,tinyGP,friction dyn,0.8043628942057912,0.8043628942057912,0.0,30
23,tinyGP,friction dyn,0.8425500651730506,0.8425500651730506,0.8755761852265693,29
24,tinyGP,friction dyn,0.6381748722499644,0.6381748722499644,1.6022678130917913,28
25,tinyGP,friction dyn,0.6829900131622533,0.6829900131622533,0.7885098255627943,29
26,tinyGP,friction dyn,0.7952877926866777,0.7952877926866777,1.7388255891198385,28
27,tinyGP,friction dyn,0.8079626151085596,0.8079626151085596,0.8540371231214904,29
28,tinyGP,friction dyn,0.8508125076108456,0.8508125076108456,0.0,30
29,tinyGP,friction dyn,0.8319341417518556,0.8319341417518556,0.8906170948904834,29
0,eggp_mo,friction,0.6770017380890061,0.7603806877198258,15.92785092440544,32
1,eggp_mo,friction,0.6954939843097271,0.7093768671281042,15.61878880506665,28
2,eggp_mo,friction,0.7471656391103247,0.7471656391103247,16.302561998665862,31
3,eggp_mo,friction,0.7655395267257662,0.7655395267257662,15.694457104498044,32
4,eggp_mo,friction,0.6952967646447143,0.6952967646447143,17.04391360202049,33
5,eggp_mo,friction,0.6862678204747041,0.7227880975349514,15.37133549092048,33
6,eggp_mo,friction,0.8076901691351293,0.8104418515130759,16.579693389321154,34
7,eggp_mo,friction,0.7413624610699772,0.7413624610699772,17.203442313753698,31
8,eggp_mo,friction,0.7754931641940809,0.7788736714369503,15.810392079126652,33
9,eggp_mo,friction,0.6457176078272032,0.6457176078272032,15.630810848853084,21
10,eggp_mo,friction,0.8212623341920668,0.8329254475217975,17.445023859129307,31
11,eggp_mo,friction,0.7641818250152548,0.7658758376095509,16.959369973434264,30
12,eggp_mo,friction,0.7601863589334518,0.7905700083441591,16.881492938351382,29
13,eggp_mo,friction,0.7482861197460065,0.7657726785995916,16.279679976536407,29
14,eggp_mo,friction,0.803512886385362,0.803512886385362,15.969306485939956,33
15,eggp_mo,friction,0.8085331634591076,0.8161089759619328,17.14709263913175,33
16,eggp_mo,friction,0.7426481153330702,0.7613296407089007,17.339469295066664,32
17,eggp_mo,friction,0.8060521246805709,0.8077744708419264,17.489136708381242,29
18,eggp_mo,friction,0.7417739970691837,0.7495403244464468,16.656815971276266,33
19,eggp_mo,friction,0.713129984028635,0.713129984028635,15.685317716544159,25
20,eggp_mo,friction,0.637339996682144,0.6435615510518428,16.20780276429973,26
21,eggp_mo,friction,0.7238550662387938,0.7238550662387938,15.973797681864639,33
22,eggp_mo,friction,0.5930221455581729,0.6158071910401555,16.221443895231733,23
23,eggp_mo,friction,0.7717209339224191,0.8422653129800468,16.83750296849143,30
24,eggp_mo,friction,0.7073990055932892,0.7118076917819302,17.12361548099402,27
25,eggp_mo,friction,0.8117006689815528,0.8117006689815528,17.911730046836347,27
26,eggp_mo,friction,0.7390680819312837,0.7773181566023211,16.56520015005162,33
27,eggp_mo,friction,0.8013142948670534,0.8013142948670534,16.53233908923112,30
28,eggp_mo,friction,0.730218681335002,0.730218681335002,15.968344768294514,28
29,eggp_mo,friction,0.443500804469259,0.6411632414177086,16.924783036475226,26
0,eggp_so,friction,0.6603341117754771,0.6603341117754771,16.640108522090895,21
1,eggp_so,friction,0.4910370742658531,0.5459306528482404,15.549251547105605,15
2,eggp_so,friction,0.673913797368608,0.673913797368608,15.33351129666107,31
3,eggp_so,friction,0.6003197809687675,0.6126207060211637,16.38921809279053,26
4,eggp_so,friction,0.5552627583295466,0.5552627583295466,15.228904318164396,15
5,eggp_so,friction,0.7068302476808637,0.7068302476808637,16.781471752731232,28
6,eggp_so,friction,0.764226842022203,0.764226842022203,16.097725488297957,33
7,eggp_so,friction,0.7236965180851958,0.7549670666467434,16.253004165333934,34
8,eggp_so,friction,0.6552026682164427,0.6552026682164427,16.28604483303096,29
9,eggp_so,friction,0.5142019126645445,0.5463772265687519,15.85791323660128,24
10,eggp_so,friction,0.6014553803786412,0.6091298666500999,16.487146891833717,34
11,eggp_so,friction,0.5587877341029337,0.6103767394410565,15.265957952505392,23
12,eggp_so,friction,0.7179908544738179,0.7179908544738179,16.291833383060915,25
13,eggp_so,friction,0.6300975958203692,0.6732007619342287,16.150964725256127,29
14,eggp_so,friction,0.5498211127368795,0.6027971305146054,15.771997914642057,25
15,eggp_so,friction,0.6515074419063898,0.6668563043014133,16.66308521205699,27
16,eggp_so,friction,0.642477544361719,0.6570912220998734,16.133962076076706,29
17,eggp_so,friction,0.7669137014813673,0.7702588885993735,16.88186624592469,25
18,eggp_so,friction,0.667252542809835,0.6732234554272252,16.381575924541735,24
19,eggp_so,friction,0.6724187214953931,0.6943203438743739,16.316729647544697,32
20,eggp_so,friction,0.6875113248531116,0.6877008493089867,16.35804092560505,28
21,eggp_so,friction,0.7454883293258711,0.7454883293258711,16.21078351648304,30
22,eggp_so,friction,0.6801761656897177,0.6801761656897177,17.05399702474977,28
23,eggp_so,friction,0.6678355455797977,0.6678355455797977,16.729608159073408,26
24,eggp_so,friction,0.6589746425737109,0.6722704021583652,16.89527645858742,27
25,eggp_so,friction,0.5915413590067808,0.5958349135450154,16.26554407792055,28
26,eggp_so,friction,0.7107120274118821,0.7107120274118821,16.881520717621065,22
27,eggp_so,friction,0.6476229268905648,0.6476229268905648,15.785921869583468,28
28,eggp_so,friction,0.6118187763435985,0.6118187763435985,15.737282003723514,31
29,eggp_so,friction,0.8069818497855235,0.8069818497855235,16.52376366028537,30
0,PySR,friction,0.1090216827838124,0.1090216827838124,15.022241407141555,20
1,PySR,friction,0.1765419489275972,0.1765419489275972,14.821345094852292,18
2,PySR,friction,0.1549910254128512,0.1916066111321264,14.812933465487353,21
3,PySR,friction,0.1823632521213029,0.1997386194287579,15.202044908883575,19
4,PySR,friction,0.613375911472918,0.6137194883329612,16.765738587464686,29
5,PySR,friction,0.1727543252275651,0.1730557585250312,14.693067217445446,26
6,PySR,friction,0.5680877439298276,0.5680877439298276,16.02497669553317,23
7,PySR,friction,0.1373888984144747,0.1660316572830013,14.836006679478505,25
8,PySR,friction,0.5504809682079671,0.590563666551452,16.616392916309294,27
9,PySR,friction,0.6105801103272306,0.6105801103272306,17.223077238602812,11
10,PySR,friction,0.2357967121925126,0.2357967121925126,15.147220341183841,23
11,PySR,friction,0.2613806888063287,0.279582660453527,15.245528717403962,28
12,PySR,friction,0.1635600217225796,0.1815466151738805,14.965371123840345,27
13,PySR,friction,0.1370963667626727,0.5459311640988158,14.796769096541006,22
14,PySR,friction,0.3242158386011269,0.3242158386011269,15.992895922793531,15
15,PySR,friction,0.1978538089680596,0.2022045642482599,15.24338001622337,29
16,PySR,friction,0.2039420185580173,0.2039420185580173,15.148741871642041,18
17,PySR,friction,0.4306357088904083,0.4714223005136447,15.640675417192853,25
18,PySR,friction,0.4099544514392537,0.4538303171857956,15.334977821502594,27
19,PySR,friction,0.512364923756653,0.5742024679550772,16.582160318095873,17
20,PySR,friction,0.2465699292635003,0.2465699292635003,15.247229161164924,23
21,PySR,friction,0.4002286793086813,0.4002286793086813,14.962767921184243,24
22,PySR,friction,0.1660893012779429,0.1846895776552872,15.050096547436286,25
23,PySR,friction,0.1488241966912,0.1488241966912,15.011680057287109,27
24,PySR,friction,0.1715646187792903,0.1786272351402088,15.08819470768256,27
25,PySR,friction,0.5392504901204496,0.5392504901204496,16.894984639454762,25
26,PySR,friction,0.0215340876417163,0.1647827156708012,15.461147650066604,18
27,PySR,friction,0.129322334388715,0.1416313613793888,14.85319841606162,24
28,PySR,friction,0.2047744536225997,0.2047744536225997,15.1341426333929,19
29,PySR,friction,0.532380650188327,0.532380650188327,16.748233974319763,14
0,Operon,friction,0.8367460486987014,0.8367460486987014,14.16877000592625,29
1,Operon,friction,0.8441450943374528,0.8441450943374528,11.731921451263734,30
2,Operon,friction,0.8064477981452502,0.8064477981452502,11.77318595752294,30
3,Operon,friction,0.7993462763014566,0.8031713980621367,15.13374061945787,30
4,Operon,friction,0.8206389053520149,0.8206389053520149,13.904302178240485,30
5,Operon,friction,0.8541086923932305,0.8541086923932305,5.825088580703882,30
6,Operon,friction,0.868586303456164,0.868586303456164,15.996121967523733,30
7,Operon,friction,0.8274043191066595,0.8409678150511013,11.99279391299333,28
8,Operon,friction,0.7856155912375683,0.7856155912375683,7.972659314668965,30
9,Operon,friction,0.8278364596857115,0.8278364596857115,13.428155991783939,30
10,Operon,friction,0.8052128855748013,0.8393437052400912,14.38813459941428,29
11,Operon,friction,0.8399507964809471,0.8399507964809471,10.875286401965939,26
12,Operon,friction,0.8317072831765369,0.8478439216343009,14.45180431846958,30
13,Operon,friction,0.8454431353179661,0.8454431353179661,11.224290741840324,29
