run,algorithm,dataset,r2_test,mse_test,hypervolume,size,size_mse
4,symregg,chemical_1_tower,0.79385716310003,1424.0110600744113,34.591054831120196,40,40
5,symregg,chemical_1_tower,0.8082591628808888,1324.5236983811978,33.88075447823276,32,32
6,symregg,chemical_1_tower,0.7159840353187436,1961.9496899621408,29.945767935194656,43,43
7,symregg,chemical_1_tower,0.6664092593112033,2304.4065533539297,27.575324537576257,45,45
8,symregg,chemical_1_tower,0.7168146087908782,1956.212183734369,30.568135590537626,43,43
9,symregg,chemical_1_tower,0.7501962154227932,1725.615876039395,31.470237807525088,40,40
10,symregg,chemical_1_tower,0.649648573557727,2420.1874470599937,27.65266460671432,48,48
11,symregg,chemical_1_tower,0.8595851355132473,969.9697696748564,37.270159300372185,47,47
12,symregg,chemical_1_tower,0.6188864333842069,2632.6887810738863,25.42968927638513,44,44
13,symregg,chemical_1_tower,0.7202425349882228,1932.5324629565564,31.394265380355662,42,42
14,symregg,chemical_1_tower,0.8281475827358564,1187.1367764450251,33.086963746361185,42,42
15,symregg,chemical_1_tower,0.6896242669757986,2144.0399445925623,29.6956247793596,30,30
16,symregg,chemical_1_tower,0.5916008690293217,2821.1743283091896,26.409233713579372,37,37
17,symregg,chemical_1_tower,0.7324318915554253,1848.329786657356,31.370840443207257,37,37
18,symregg,chemical_1_tower,0.8505809852880686,1032.1694061019416,36.33504954141802,41,41
19,symregg,chemical_1_tower,0.5999435371860711,2763.544134098239,26.538637583012505,46,46
20,symregg,chemical_1_tower,0.6573984708140097,2366.6520462022763,28.955553145886938,24,24
21,symregg,chemical_1_tower,0.7024455137412484,2055.4722433204424,30.3196235239636,42,42
22,symregg,chemical_1_tower,0.8296078267400563,1177.0495784435882,33.49162696498692,47,47
23,symregg,chemical_1_tower,0.7040630622950801,2044.2984035426316,29.83609338977022,34,34
24,symregg,chemical_1_tower,0.5506274232170205,3104.2141898125456,23.75904407070569,27,27
25,symregg,chemical_1_tower,0.7583689404373732,1669.159629551645,31.580843677225975,37,37
26,symregg,chemical_1_tower,0.7946287653011702,1418.6809206190453,34.486681339789286,40,40
27,symregg,chemical_1_tower,0.6628744828443742,2328.8243835310595,23.923299473904002,49,49
28,symregg,chemical_1_tower,0.7931803702368869,1428.686267503339,33.773828573460925,44,44
29,symregg,chemical_1_tower,0.7031850717445226,2050.3634615065007,28.082228515675176,49,49
0,random,chemical_1_tower,0.5628563309922378,3019.7382983073294,22.626685717611927,7,7
1,random,chemical_1_tower,0.5116097361503149,3373.743894346844,22.14680250925383,5,5
2,random,chemical_1_tower,0.5702507450190871,2968.658534802802,24.261332749254723,5,5
3,random,chemical_1_tower,0.5124122008466185,3368.2005603167117,21.567364613103788,5,5
4,random,chemical_1_tower,0.6056516291924056,2724.113289586833,25.937969491999016,9,9
5,random,chemical_1_tower,0.5468215584408042,3130.5046669204626,23.680210475207236,11,11
6,random,chemical_1_tower,0.5500147624685658,3108.446379953095,22.900186142601154,15,15
7,random,chemical_1_tower,0.4530997967528343,3777.923841024914,23.80118627678088,3,3
8,random,chemical_1_tower,0.5121470796603771,3370.031987045603,22.749654614900727,5,5
9,random,chemical_1_tower,0.5374583796230656,3195.184431662344,23.361628990178225,25,25
10,random,chemical_1_tower,0.4963041413158889,3479.4731869723087,21.384250564645363,7,7
11,random,chemical_1_tower,0.4537172448208688,3773.658580630106,23.827656433488862,3,3
12,random,chemical_1_tower,0.450901542851137,3793.109126703249,23.38472512526674,3,3
13,random,chemical_1_tower,0.5170143377414114,3336.409526794933,22.18829517608655,5,5
14,random,chemical_1_tower,0.4530236762041567,3778.449673039481,23.5807386165492,3,3
15,random,chemical_1_tower,0.4533828150410481,3775.9687831694937,23.98594303372126,3,3
16,random,chemical_1_tower,0.5655783321428889,3000.935026739162,24.227563735835147,5,5
17,random,chemical_1_tower,0.5185785691968254,3325.6039954142493,21.38546444958442,5,5
18,random,chemical_1_tower,0.5892290354692393,2837.558682347413,25.133437834209694,11,11
19,random,chemical_1_tower,0.4543327158304897,3769.40697752793,24.276710363564302,3,3
20,random,chemical_1_tower,0.4534232100526024,3775.689739065463,24.00555239534466,3,3
21,random,chemical_1_tower,0.4980198318409365,3467.6213937202438,23.842143560419352,3,3
22,random,chemical_1_tower,0.4527713049292023,3780.193024844397,22.77765178108203,3,3
23,random,chemical_1_tower,0.5710506983701333,2963.1325488575017,25.438259032164805,5,5
24,random,chemical_1_tower,0.5859305610505305,2860.3441650944715,25.27064843498976,7,7
25,random,chemical_1_tower,0.5358147904808075,3206.538156836552,22.884464841134765,33,33
26,random,chemical_1_tower,0.5558405986396231,3068.2021722642644,23.84715255730325,5,5
27,random,chemical_1_tower,0.5684235858618174,2981.2803405739664,24.796414908659692,5,5
28,random,chemical_1_tower,0.6024480136667352,2746.243497986916,25.125516154806753,8,8
29,random,chemical_1_tower,0.5618042691029059,3027.005821102789,22.26964599775766,11,11
0,eggp_mo,flow_stress_phip0.1,0.995034404806541,4.438959363337962,46.118042326611004,27,27
1,eggp_mo,flow_stress_phip0.1,0.9945252579267594,4.894107683180429,46.09861711075004,43,43
2,eggp_mo,flow_stress_phip0.1,0.9975719363837092,2.1705506196945024,46.18704829281069,48,48
3,eggp_mo,flow_stress_phip0.1,0.9970916954210012,2.599858695567964,46.18373407221841,34,34
4,eggp_mo,flow_stress_phip0.1,0.9951950961924922,4.295310414020494,46.17650417829704,45,45
5,eggp_mo,flow_stress_phip0.1,0.9946075161231536,4.82057353936291,46.09257718143812,49,49
6,eggp_mo,flow_stress_phip0.1,0.9929717425525012,6.282861971032259,46.196170085767704,24,24
7,eggp_mo,flow_stress_phip0.1,0.995270551207274,4.227857927193121,46.072586912246315,33,33
8,eggp_mo,flow_stress_phip0.1,0.9961317372792172,3.4580066145722985,46.12946588095001,41,41
9,eggp_mo,flow_stress_phip0.1,0.9939498299143364,5.408507561575062,46.14864009090281,39,39
10,eggp_mo,flow_stress_phip0.1,0.994532377121427,4.887743528512667,44.114776561169876,41,41
11,eggp_mo,flow_stress_phip0.1,0.9951379507058544,4.346395225226424,46.197402693091824,43,43
12,eggp_mo,flow_stress_phip0.1,0.9954410623160008,4.075430704846912,46.081622796185606,38,38
13,eggp_mo,flow_stress_phip0.1,0.9951603535227124,4.326368382565747,46.11808475429657,33,33
14,eggp_mo,flow_stress_phip0.1,0.9946887757216872,4.747932085172807,46.19662361212328,48,48
15,eggp_mo,flow_stress_phip0.1,0.995549443221742,3.97854434629304,46.09728595926593,44,44
16,eggp_mo,flow_stress_phip0.1,0.9946484960402854,4.783939826832275,46.038600654886324,35,35
17,eggp_mo,flow_stress_phip0.1,0.9953636738035802,4.144611628470398,46.164632260893335,46,46
18,eggp_mo,flow_stress_phip0.1,0.9969417282684112,2.733920790895483,46.29074839491629,45,45
19,eggp_mo,flow_stress_phip0.1,0.9969475573208492,2.7287099499204266,44.736889568567655,46,46
20,eggp_mo,flow_stress_phip0.1,0.9947491488562028,4.693961940545663,44.77383990488958,45,45
21,eggp_mo,flow_stress_phip0.1,0.9949765988725596,4.490634576863366,46.18944342297972,32,32
22,eggp_mo,flow_stress_phip0.1,0.9961270115557156,3.462231142301431,44.85362681336154,45,45
23,eggp_mo,flow_stress_phip0.1,0.9929358630539964,6.314936199726865,46.06230934206846,38,38
24,eggp_mo,flow_stress_phip0.1,0.9959140371741564,3.6526181127129496,46.15535223130412,40,40
25,eggp_mo,flow_stress_phip0.1,0.9957403716998552,3.8078651582744287,46.167443517141464,46,46
26,eggp_mo,flow_stress_phip0.1,0.9956030480069996,3.930624720514275,46.16420511853942,40,40
27,eggp_mo,flow_stress_phip0.1,0.994677398348419,4.758102809050242,46.10298407003158,37,37
28,eggp_mo,flow_stress_phip0.1,0.99713270049702,2.5632024924250305,46.26796199526474,44,44
29,eggp_mo,flow_stress_phip0.1,0.9964574418639468,3.1668452613527864,46.25347256831596,32,32
0,symregg,flow_stress_phip0.1,0.9951936229557472,4.296627403784874,44.72307479760555,41,41
1,symregg,flow_stress_phip0.1,-0.0036861237778451623,897.2382450476176,0.8579783026301373,1,1
2,symregg,flow_stress_phip0.1,0.9965037866131696,3.125415694404834,46.24784238910363,47,47
3,symregg,flow_stress_phip0.1,0.9970670564975416,2.6218844902075515,46.32354296934303,47,47
4,symregg,flow_stress_phip0.1,0.998439949321261,1.394596477939272,46.24204897698064,39,39
5,symregg,flow_stress_phip0.1,0.9922752955416207,6.90544594325953,44.31589184092739,41,41
6,symregg,flow_stress_phip0.1,0.9972339322987755,2.4727070257660766,44.39639156951087,40,40
7,symregg,flow_stress_phip0.1,0.9950323709786968,4.440777489625003,44.44973088102906,41,41
8,symregg,flow_stress_phip0.1,0.9483129909684372,46.20524303024485,44.361040366814464,11,11
9,symregg,flow_stress_phip0.1,0.9481412424269068,46.358776447058666,43.204457122593894,15,15
10,symregg,flow_stress_phip0.1,0.997431620935644,2.2959846407419717,44.40463060102874,49,49
11,symregg,flow_stress_phip0.1,0.9973455528586708,2.372924600863718,46.25220784175752,49,49
12,symregg,flow_stress_phip0.1,0.99847324369909,1.3648331999328744,44.87344615766327,37,37
13,symregg,flow_stress_phip0.1,0.9961617465674067,3.4311800196514546,46.33698765596409,34,34
14,symregg,flow_stress_phip0.1,0.9979304776477536,1.85003514487902,46.30827784243129,45,45
15,symregg,flow_stress_phip0.1,0.9938049428290452,5.538028365994751,44.23817000523637,41,41
16,symregg,flow_stress_phip0.1,0.9786178545865644,19.114420506176494,44.16954354560754,42,42
17,symregg,flow_stress_phip0.1,0.9973645052372516,2.3559822535555583,44.91674721699014,44,44
18,symregg,flow_stress_phip0.1,0.9975701710341268,2.172128741702737,46.27899238288424,40,40
19,symregg,flow_stress_phip0.1,0.9980112868019116,1.777796362312648,46.23833543776287,44,44
20,symregg,flow_stress_phip0.1,0.9966400929140584,3.0035656226533467,41.675068939821244,47,47
21,symregg,flow_stress_phip0.1,0.9937585141063278,5.579533000465634,42.46753624934448,40,40
22,symregg,flow_stress_phip0.1,0.9985391870359632,1.3058836115635433,46.39829769891269,43,43
23,symregg,flow_stress_phip0.1,0.948245008765292,46.26601524896888,41.011103508162805,16,16
24,symregg,flow_stress_phip0.1,0.9436201958637992,50.40033464733844,41.94670980079572,14,14
25,symregg,flow_stress_phip0.1,0.9955080825451128,4.015518436133939,46.29876215462218,42,42
26,symregg,flow_stress_phip0.1,0.9988466965156216,1.0309876462533611,46.253250746708176,46,46
27,symregg,flow_stress_phip0.1,0.9980332069487212,1.7582009991917642,46.33723551705273,43,43
28,symregg,flow_stress_phip0.1,0.997699031693941,2.0569346491189746,46.312040838635234,45,45
29,symregg,flow_stress_phip0.1,0.9482333199707544,46.276464365728685,44.86104025019085,22,22
0,random,flow_stress_phip0.1,0.9575639972992104,37.9353701202708,45.38952054538107,9,9
1,random,flow_stress_phip0.1,0.9531472109006244,41.8837256700131,45.056463275740214,16,16
2,random,flow_stress_phip0.1,0.9539242887687408,41.189062302515474,45.3976153913585,10,10
3,random,flow_stress_phip0.1,0.9606242888441872,35.19964373121397,45.37482079522829,10,10
4,random,flow_stress_phip0.1,0.9456213260836748,48.61143817456981,44.68906734325845,10,10
5,random,flow_stress_phip0.1,0.9883240950473792,10.437594204850289,46.00003586496058,12,12
6,random,flow_stress_phip0.1,0.9509394665992748,43.8573233670706,44.277662164085825,13,13
7,random,flow_stress_phip0.1,0.9607234708033556,35.11098070711087,45.015027044500634,12,12
8,random,flow_stress_phip0.1,0.9532929079527372,41.75348080137394,44.48003961178084,14,14
9,random,flow_stress_phip0.1,0.9495534590793672,45.09633517098384,44.51949818812872,12,12
10,random,flow_stress_phip0.1,0.946070693198554,48.2097295607069,44.62453341400615,9,9
11,random,flow_stress_phip0.1,0.9548451492430308,40.36586547204024,44.91151541840529,11,11
12,random,flow_stress_phip0.1,0.9482296378195888,46.27975599921027,45.0460970127868,7,7
13,random,flow_stress_phip0.1,0.9577272298542202,37.78944951050846,45.13348873646709,12,12
14,random,flow_stress_phip0.1,0.9524964947258088,42.46542887869932,45.10756830452116,10,10
15,random,flow_stress_phip0.1,0.9489013639599996,45.67927107758316,44.72288241319856,15,15
16,random,flow_stress_phip0.1,0.9604361421444269,35.36783616777896,44.665791234705566,16,16
17,random,flow_stress_phip0.1,0.9512128119592944,43.61296817942223,44.95652862012971,14,14
18,random,flow_stress_phip0.1,0.9573310969976428,38.14356972859363,45.05637834038643,10,10
19,random,flow_stress_phip0.1,0.9479855565997476,46.497950711831066,44.562714299908905,7,7
20,random,flow_stress_phip0.1,0.9788261569967388,18.928210012161856,45.484703207914336,14,14
21,random,flow_stress_phip0.1,0.957380540227173,38.09937029667731,45.621011940427564,10,10
22,random,flow_stress_phip0.1,0.9536284871689876,41.45349208983372,45.12867665162754,13,13
23,random,flow_stress_phip0.1,0.9592399368402832,36.43717559808459,45.07506561872334,17,17
24,random,flow_stress_phip0.1,0.9470483526222176,47.33575770360819,44.9715683877716,19,19
25,random,flow_stress_phip0.1,0.9483815173359772,46.14398435953662,44.53625634304035,7,7
26,random,flow_stress_phip0.1,0.9647929727771132,31.47307765888621,45.313092699881565,13,13
27,random,flow_stress_phip0.1,0.9548106208358312,40.39673190203887,44.6413529155527,12,12
28,random,flow_stress_phip0.1,0.9512290565477572,43.59844644229882,44.78335284183505,20,20
29,random,flow_stress_phip0.1,0.9574877914098378,38.00349384622764,44.92324802142698,18,18
0,eggp_mo,friction_stat_one-hot,0.6319156855030281,5.599797339348508e-05,30.533067301298917,37,37
1,eggp_mo,friction_stat_one-hot,0.8120794489396662,2.8589020514896724e-05,33.558739477365535,39,39
2,eggp_mo,friction_stat_one-hot,0.5587664755695603,6.712642236639692e-05,31.846088310863546,34,34
3,eggp_mo,friction_stat_one-hot,0.6181214275241516,5.809654282679451e-05,34.04694151558507,49,49
4,eggp_mo,friction_stat_one-hot,0.5700477411776464,6.541016338309911e-05,23.207082481887582,48,48
5,eggp_mo,friction_stat_one-hot,0.7139435539807749,4.351878257868891e-05,31.73403811035391,39,39
6,eggp_mo,friction_stat_one-hot,0.6367927467022723,5.525600876060769e-05,31.534535189138772,32,32
7,eggp_mo,friction_stat_one-hot,0.2844556420706901,0.00010885830321768168,32.05818037128039,31,31
8,eggp_mo,friction_stat_one-hot,0.579966117121453,6.390124564242633e-05,31.39197934349621,32,32
9,eggp_mo,friction_stat_one-hot,0.03843234558888264,0.00014628670064720345,32.933840312717734,44,44
10,eggp_mo,friction_stat_one-hot,0.6151664154102084,5.854609930941767e-05,31.14279267019253,42,42
11,eggp_mo,friction_stat_one-hot,0.6903143241286384,4.711358119535034e-05,32.242646157172516,43,43
12,eggp_mo,friction_stat_one-hot,0.6893325138456512,4.726294747894028e-05,33.516871869773496,42,42
13,eggp_mo,friction_stat_one-hot,0.6258456275336941,5.692143285990707e-05,30.72237411906422,23,23
14,eggp_mo,friction_stat_one-hot,0.6399344859785074,5.477804481193926e-05,31.259427857799427,45,45
15,eggp_mo,friction_stat_one-hot,0.5439951585707484,6.937363525678214e-05,29.030717653301352,24,24
16,eggp_mo,friction_stat_one-hot,0.600956189136753,6.070795147598944e-05,33.11421613814875,43,43
17,eggp_mo,friction_stat_one-hot,0.6498014726517048,5.327694510342636e-05,31.463050980438194,37,37
18,eggp_mo,friction_stat_one-hot,0.7006185203350948,4.554596724853235e-05,33.01828925640942,30,30
19,eggp_mo,friction_stat_one-hot,0.7188769210036817,4.276825194098279e-05,34.01529664003458,36,36
20,eggp_mo,friction_stat_one-hot,0.6037141005114648,6.028838062849554e-05,31.21806415382711,27,27
21,eggp_mo,friction_stat_one-hot,0.6593356003340393,5.1826484414779314e-05,0.0,47,47
22,eggp_mo,friction_stat_one-hot,0.6575984658183167,5.209076085515216e-05,32.634051090041325,48,48
23,eggp_mo,friction_stat_one-hot,0.780165071907741,3.344426798271052e-05,5.4400928206632655e-15,40,40
24,eggp_mo,friction_stat_one-hot,0.6328817753525537,5.585099871524219e-05,31.278176030078882,23,23
25,eggp_mo,friction_stat_one-hot,0.4412828061671311,8.499963003719092e-05,31.322939159272085,43,43
26,eggp_mo,friction_stat_one-hot,0.5695858634314286,6.548043048420907e-05,32.349827158277456,48,48
27,eggp_mo,friction_stat_one-hot,0.3509263527559862,9.87458780427918e-05,30.16578322141237,36,36
28,eggp_mo,friction_stat_one-hot,0.8361883430993527,2.492124886441097e-05,34.52205142473224,34,34
29,eggp_mo,friction_stat_one-hot,0.2126168727361229,0.00011978739021046877,28.963245223171185,14,14
0,symregg,friction_stat_one-hot,0.04697140230579966,0.0001449876236368373,1.2526447624736672,21,21
1,symregg,friction_stat_one-hot,0.03549660317775616,0.00014673332556153337,24.554760623566168,35,35
2,symregg,friction_stat_one-hot,0.1272663169786573,0.0001327720732360342,5.636522980055338,35,35
3,symregg,friction_stat_one-hot,0.3987179863908591,9.147516716674112e-05,27.96225425581227,47,47
4,symregg,friction_stat_one-hot,0.1336919226717718,0.0001317945230322669,28.378117814174917,26,26
5,symregg,friction_stat_one-hot,0.043876216609306296,0.00014545850522416334,1.7793653585204623,5,5
6,symregg,friction_stat_one-hot,0.5614192823478077,6.672284145426444e-05,30.837463574883763,29,29
7,symregg,friction_stat_one-hot,0.3579836952705468,9.767221947383278e-05,23.724158652528736,26,26
8,symregg,friction_stat_one-hot,0.3825823132793583,9.392994439575348e-05,29.241566367915162,17,17
9,symregg,friction_stat_one-hot,0.011868594512221551,0.00015032793839474202,0.2397576368475801,7,7
10,symregg,friction_stat_one-hot,0.06277490643978079,0.00014258338045351152,1.9654896406472886,13,13
11,symregg,friction_stat_one-hot,0.1351377729477103,0.00013157456069729588,26.21650689651825,9,9
12,symregg,friction_stat_one-hot,0.1652958772346628,0.00012698650123660782,4.073382158252013,19,19
13,symregg,friction_stat_one-hot,0.4737222756196427,8.006449839545544e-05,29.8561449105363,27,27
14,symregg,friction_stat_one-hot,0.06665606653966982,0.00014199292579013785,1.4853162945374385,20,20
15,symregg,friction_stat_one-hot,-0.0017045748127253455,0.0001523928728263066,23.836533864528207,33,33
16,symregg,friction_stat_one-hot,0.5392227492080022,7.009967883427907e-05,28.19210375221137,33,33
17,symregg,friction_stat_one-hot,0.1873659178869521,0.00012362890760774322,3.774222240847508,30,30
18,symregg,friction_stat_one-hot,0.7041440974044876,4.500960869383994e-05,32.98178369180919,35,35
19,symregg,friction_stat_one-hot,-0.0209904130585441,0.00015532689585968777,25.98964074922019,45,45
20,symregg,friction_stat_one-hot,0.1325966649647054,0.00013196114847519874,28.29740268461077,39,39
21,symregg,friction_stat_one-hot,0.1414363924368262,0.0001306163293555197,24.892940718179076,42,42
22,symregg,friction_stat_one-hot,0.1983980355562283,0.00012195055238480418,4.3556321882309925,14,14
23,symregg,friction_stat_one-hot,-0.00146995792137683,0.00015235717972578058,0.0,1,1
24,symregg,friction_stat_one-hot,0.0408984460797811,0.00014591152402533702,25.00730586767561,27,27
25,symregg,friction_stat_one-hot,0.4762517929755478,7.967967394079779e-05,26.439885326682962,39,39
26,symregg,friction_stat_one-hot,0.1932863739614152,0.0001227282076086461,5.052951516566861,21,21
27,symregg,friction_stat_one-hot,0.1570993407464477,0.00012823346942870007,3.5814278682511747,15,15
28,symregg,friction_stat_one-hot,-0.000780835583388928,0.0001522523410982497,0.0,1,1
29,symregg,friction_stat_one-hot,0.2051358839420499,0.0001209254995917934,5.509454612074151,17,17
0,random,friction_stat_one-hot,0.003585320432175409,0.0001515881022845814,23.168758206341025,6,6
1,random,friction_stat_one-hot,0.001888781583359811,0.00015184620276204082,23.93591015310111,6,6
2,random,friction_stat_one-hot,-0.0052144377087584015,0.0001529268407280235,24.54071602821862,5,5
3,random,friction_stat_one-hot,0.022694440323332343,0.00014868096404181143,24.424728312206046,6,6
4,random,friction_stat_one-hot,-0.010736258664244769,0.00015376689495139208,23.958441437649935,5,5
5,random,friction_stat_one-hot,-0.06468236865664445,0.00016197390816292972,25.14921601317704,10,10
6,random,friction_stat_one-hot,0.01345555634686757,0.00015008650825742572,23.52096778478131,7,7
7,random,friction_stat_one-hot,-0.062312393956729606,0.0001616133554988738,24.318413695878114,6,6
8,random,friction_stat_one-hot,-0.1338195846450183,0.00017249199825516165,21.795898121555368,5,5
9,random,friction_stat_one-hot,0.02853138306960024,0.00014779296922178903,22.505954745022922,5,5
10,random,friction_stat_one-hot,0.03839132933158518,0.000146292940596026,21.487467199599646,5,5
11,random,friction_stat_one-hot,0.3554558705980737,9.805678641455123e-05,21.850544965222902,7,7
12,random,friction_stat_one-hot,-0.05416503933942773,0.00016037386951938984,21.877992203565757,5,5
13,random,friction_stat_one-hot,0.04497591358869013,0.0001452912044189753,23.372709786695907,5,5
14,random,friction_stat_one-hot,0.004300596460406925,0.0001514792848033132,24.236757684140066,5,5
15,random,friction_stat_one-hot,-0.09473153196962136,0.00016654539404652722,23.4680999936547,6,6
16,random,friction_stat_one-hot,0.03097968931709183,0.00014742049970133827,22.92453147334554,8,8
17,random,friction_stat_one-hot,-0.017651894165528814,0.0001548189951293885,24.893388791639552,6,6
18,random,friction_stat_one-hot,0.026732481106271244,0.0001480666425632289,23.28746055192787,5,5
19,random,friction_stat_one-hot,-0.032191416005871165,0.00015703094419948716,23.753980251598897,7,7
20,random,friction_stat_one-hot,-0.08667509077960944,0.00016531973904946218,23.289255679057074,5,5
21,random,friction_stat_one-hot,0.119126781322791,0.00013401036968915914,20.666861658284674,6,6
22,random,friction_stat_one-hot,-0.0013559652224888197,0.00015233983761184645,24.192820529760425,6,6
23,random,friction_stat_one-hot,-0.07502541183582312,0.0001635474320376073,23.11938243681059,5,5
24,random,friction_stat_one-hot,-0.003697396002867226,0.00015269604778809777,23.989006492040478,5,5
25,random,friction_stat_one-hot,-0.06577967102102389,0.0001621408446668367,25.467633498172397,5,5
26,random,friction_stat_one-hot,-0.0786819219620758,0.00016410370990302715,23.128656255019166,5,5
27,random,friction_stat_one-hot,-0.003274019588831889,0.00015263163803132512,24.62053479950277,5,5
28,random,friction_stat_one-hot,0.04979071679821612,0.0001445587113150777,22.02299583372251,7,7
29,random,friction_stat_one-hot,-0.08203963828493177,0.00016461453120647528,23.527050876105967,8,8
0,eggp_mo,nasa_battery_2_20min,0.9718060613093512,0.004485583965020817,45.37192015015192,36,36
1,eggp_mo,nasa_battery_2_20min,0.9734532986480504,0.004223512692392876,45.458008204510705,25,25
2,eggp_mo,nasa_battery_2_20min,0.9752971068610408,0.003930167493429696,45.40764504993603,37,37
3,eggp_mo,nasa_battery_2_20min,0.975938595429748,0.003828108293077864,45.5913550049694,35,35
4,eggp_mo,nasa_battery_2_20min,0.9748144789069892,0.004006952373879324,45.3977106649383,36,36
5,eggp_mo,nasa_battery_2_20min,0.983409519739612,0.0026395032295602363,43.72207622044441,25,25
6,eggp_mo,nasa_battery_2_20min,0.9652206287146776,0.005533309547938094,45.36465810329694,40,40
7,eggp_mo,nasa_battery_2_20min,0.9647475257454684,0.005608579027515709,45.35995267656288,38,38
8,eggp_mo,nasa_battery_2_20min,0.968998181059306,0.004932310574009268,39.38426124311748,33,33
9,eggp_mo,nasa_battery_2_20min,0.9756275686264924,0.0038775918667169353,45.10016172004636,41,41
10,eggp_mo,nasa_battery_2_20min,0.980893459092444,0.003039802081657153,43.7028124050661,43,43
11,eggp_mo,nasa_battery_2_20min,0.9751974576739564,0.003946021425745363,33.96639819920635,25,25
12,eggp_mo,nasa_battery_2_20min,0.9800070015853388,0.0031808352172956918,45.411913549313795,41,41
13,eggp_mo,nasa_battery_2_20min,0.9703651369821024,0.004714831362060073,45.457421735010826,37,37
14,eggp_mo,nasa_battery_2_20min,0.9760570752396006,0.003809258456555007,45.298553480472066,46,46
15,eggp_mo,nasa_battery_2_20min,0.9717031960183732,0.004501949571289275,45.45649801824652,43,43
16,eggp_mo,nasa_battery_2_20min,0.9796602639127052,0.0032360002994610065,45.29084493938696,45,45
17,eggp_mo,nasa_battery_2_20min,0.9828149442801404,0.002734098673505284,45.39583967319133,36,36
18,eggp_mo,nasa_battery_2_20min,0.9749926348252008,0.003978608220237931,45.388213393289774,30,30
19,eggp_mo,nasa_battery_2_20min,0.9787554102182048,0.003379960221743449,33.305525425499866,42,42
20,eggp_mo,nasa_battery_2_20min,0.9767536891943108,0.003698428947441609,45.27770934319865,44,44
21,eggp_mo,nasa_battery_2_20min,0.9778319902490946,0.003526873991113085,45.32445459048509,41,41
22,eggp_mo,nasa_battery_2_20min,0.9793987160193028,0.003277611904338343,45.30231974839965,35,35
23,eggp_mo,nasa_battery_2_20min,0.9728974761685868,0.00431194263574474,35.824529570652786,29,29
