Complexity,Loss,Equation
1,0.113488264,"2.9722414"
3,0.0977785,"x48 / 117.76063"
4,0.09647145,"exp(x48 / 321.1139)"
5,0.060765237,"powabs(x48 / 294.35077, 6.2439113)"
6,0.05951331,"powabs(x48 / 290.97702, log(x46))"
7,0.054919567,"powabs(x48 / 296.0194, 602.8154 / x15)"
9,0.053584587,"(x46 / powabs(184.10718, 306.17517 / x48)) + -0.6285573"
11,0.05115911,"powabs(41.518726 / x46, -2.3627677) / powabs(811.727 / x48, 4.644916)"
12,0.042821407,"powabs(x48 / 291.23468, ((x46 / log(x6)) / 3.1446712) + -9.983747)"
16,0.040456958,"powabs(1.0 / (291.738 / x48), ((x46 / (log(x6) * 0.010902939)) / 291.738) + -9.844767)"
18,0.03981162,"(290.91425 / x48) / powabs(291.23468 / x48, ((x46 / log(x6 * 0.26726976)) / 3.934665) + -8.902648)"
23,0.03883649,"powabs(294.53638, sin(x46) / 294.53638) / powabs(291.738 / x48, ((x46 / ((log(x6) / 294.53638) * 3.1808019)) / 294.34082) + -9.844161)"
25,0.03754811,"powabs(3.1808019 / x6, sin(x15) / 290.85132) / powabs(291.738 / x48, ((x46 / ((log(x6) / 294.53638) * 3.1808019)) / 294.53638) + -9.844767)"
26,0.037506483,"powabs(sin(294.53638) / x6, sin(x15) / 291.23468) / powabs(291.738 / x48, ((x46 / ((log(x6) / 294.53638) * 3.1808019)) / 294.34082) + -9.844767)"
27,0.037151206,"powabs(powabs((x48 / 294.37033) / 294.53638, sin(x15) / x6) / (291.738 / x48), ((x46 / ((log(x6) / 294.53638) * 3.1808019)) / 294.53638) + -9.844767)"
31,0.03613075,"powabs(powabs(-0.033745233 / x6, 2.1319675 / (x6 / log(x34 * (1.9706904 / x46)))) / (307.97937 / x48), ((294.3704 / (log(x6) * (2.1319675 / x46))) / x48) + -11.170114)"
33,0.035604723,"powabs(x6, (log(x6 / ((log(x6) / 294.5364) * 294.53635)) / exp(x4)) / x6) / powabs(291.738 / x48, ((x46 / ((log(x6) / 294.5364) * 3.1788456)) / 294.53635) + -9.844093)"
