id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,17.113636363636367,17.113636363636367,1,12.680268595041321,30.554579889807158,21.58109504132229,2.220446049250313e-16,-1.0822928983339253e-2,-0.8942837232342498,12.680268595041321,30.554579889807158,21.58109504132229,12.680268595041321,30.554579889807158,21.58109504132229
1,(x1 + x1),,3,21.875,7.270833333333333,6.986111111111111,-0.7251211861990303,0.7594624088220091,0.38679309177108,21.875,7.270833333333333,6.986111111111111,23.954441541679834,9.350274875013168,9.065552652790947
2,Exp(Exp((Abs(x0) ^ -0.606229867668701))),-0.606229867668701,6,Infinity,Infinity,260.84657366172803,-Infinity,-Infinity,-21.8958455445716,Infinity,Infinity,260.84657366172803,Infinity,Infinity,267.7780454673275
3,Exp(Exp((Abs((x0 * -0.9854688828043641)) ^ 0.4343694456276826))),-0.9854688828043641;0.4343694456276826,8,8831164.542870821,1.0138937366743956e9,1.48467051355936e7,-696448.3280784516,-3.354217304654826e7,-1303170.680035849,8831164.542870821,1.0138937366743956e9,1.48467051355936e7,8831175.808936208,1.0138937479404609e9,1.4846716401658988e7
4,((12.049795855501461 / (Abs(x0) ^ -0.1965135801729286)) + Sqrt(Abs(x1))),12.049795855501461;-0.1965135801729286,10,5.660483880334885,5.73762167776236,6.911151363744393,0.5535990552638259,0.8101849355929517,0.39337269438450817,5.660483880334885,5.73762167776236,6.911151363744393,21.22776507277739,21.304902870204867,22.4784325561869
5,((Abs((Sqrt(Abs(Sin(x0))) * x0)) ^ 0.19422511455395705) * 15.501488281214097),0.19422511455395705;15.501488281214097,11,7.692156705535177,4.655022587560484,8.760591571583724,0.39337588570140947,0.8460000568356305,0.2310378139673207,7.692156705535177,4.655022587560484,8.760591571583724,23.81799192858767,20.78085781061298,24.88642679463622
6,Exp(((Abs(Sqrt(Abs((x0 * (x0 * Sin(x0)))))) ^ 0.15294511464888721) * 0.2858547876629369)),0.15294511464888721;0.2858547876629369,14,260.6031460017178,260.08322588049424,368.7755120263351,-19.55186323920834,-7.604212170878448,-31.369323642812766,260.6031460017178,260.08322588049424,368.7755120263351,283.95406779038154,283.434147669158,392.12643381499885
7,(Exp((((Sqrt(Abs((x0 * Sin(x0)))) + -2.194660795289297) * 2.0595297839958935) / x1)) * 21.505134793112674),-2.194660795289297;2.0595297839958935;21.505134793112674,15,4.921992136208662,3.940920527413978,9.787983793286054,0.6118384954295504,0.8696243625414708,0.14085831384363479,4.921992136208662,3.940920527413978,9.787983793286054,35.683136218915735,34.70206461012105,40.54912787599313
8,(21.117773042716028 * Exp((((1.9482116378797485 - Sqrt(Abs((x0 * Sin(Sin(x0)))))) / x1) * -2.301035071535178))),21.117773042716028;1.9482116378797485;-2.301035071535178,16,4.871610466761418,3.892295773881201,9.337096423722915,0.6158117290459855,0.8712329926049296,0.18043501759939706,4.871610466761418,3.892295773881201,9.337096423722915,37.82997912680471,36.85066443392449,42.2954650837662
9,(Exp((((2.3570967134058938 - Sqrt(Abs((x0 * Sin(x0))))) * -2.229406148052065) / (x0 + x1))) * 21.71060307849604),2.3570967134058938;-2.229406148052065;21.71060307849604,17,4.18834091066883,3.6790160266934797,7.765075213941273,0.6696961993134198,0.8782888270992221,0.3184194055355304,4.18834091066883,3.6790160266934797,7.765075213941273,41.02970239857356,40.520377514598216,44.60643670184601
10,(21.434321838598716 * Exp((((Sqrt(Abs((x0 * Sin(Sin(x0))))) + -2.10820860870561) / (x0 + x1)) * 2.4851265780497696))),21.434321838598716;-2.10820860870561;2.4851265780497696,18,4.177675577293212,3.674971745630724,7.568423926533632,0.6705372961163527,0.8784226221651085,0.3356805005900717,4.177675577293212,3.674971745630724,7.568423926533632,41.53049339200895,41.027789560346456,44.92124174124937
