-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10511,419.56146,444.1693,17.917595,6.6902432,0.72214234,0.61996347,0.12502426,0.09490681,419.56146,196.78055,6.102,Inf,10,"(abs((1.1658214 + (X1 - exp(0.18252207)))) ^ (0.61578345 + 0.00021878922)) [likelihood params: Float32[0.8497895]]"
2,19179,419.42792,432.3949,5.5451775,7.421816,0.7215651,0.61619234,0.1257236,0.10041225,419.42792,196.3374,5.566,Inf,4,"(abs(1.5701172) ^ sqrt(abs(X1))) [likelihood params: Float32[0.8494499]]"
3,29148,415.73706,448.41806,25.328436,7.352562,0.70579284,0.6111953,0.14483398,0.1077075,415.73706,195.49931,5.562,Inf,11,"(abs((X1 * ((X3 / X7) - log(abs(-2.0604243))))) ^ exp(-0.29113752)) [likelihood params: Float32[0.84011465]]"
4,38969,415.73706,448.41806,25.328436,7.352562,0.70579284,0.6111953,0.14483398,0.1077075,415.73706,195.49931,5.848,Inf,11,"(abs((X1 * ((X3 / X7) - log(abs(-2.0604243))))) ^ exp(-0.29113752)) [likelihood params: Float32[0.84011465]]"
5,48685,415.73703,446.12823,21.972246,8.418954,0.70579267,0.6111954,0.14483416,0.10770744,415.73703,195.49931,5.812,Inf,10,"(abs((X1 * ((X3 / X7) - log(abs(-2.0604289))))) ^ 0.74741143) [likelihood params: Float32[0.84011465]]"
6,57995,414.07513,448.81213,24.16947,10.567521,0.6988038,0.5588204,0.1533022,0.18417037,414.07513,189.17139,5.618,Inf,11,"(abs(((0.29756507 - (sin(log(abs(9669.411))) * X3)) + X1)) ^ 0.6386301) [likelihood params: Float32[0.83594483]]"
7,67555,413.58673,505.1136,62.169796,29.357063,0.69676316,0.62294394,0.15577471,0.09055561,413.58673,196.76157,5.638,Inf,27,"(abs((X1 * ((((sin(-28.286488) * X6) * 0.09237678) / (X1 * ((((sin(-21.606764) * X6) * -11.81709) / X7) - log(abs(-4.48515))))) - log(abs(-2.5533075))))) ^ 0.6364058) [likelihood params: Float32[0.83472353]]"
8,77430,413.58673,505.1136,62.169796,29.357063,0.69676316,0.62294394,0.15577471,0.09055561,413.58673,196.76157,5.78,Inf,27,"(abs((X1 * ((((sin(-28.286488) * X6) * 0.09237678) / (X1 * ((((sin(-21.606764) * X6) * -11.81709) / X7) - log(abs(-4.48515))))) - log(abs(-2.5533075))))) ^ 0.6364058) [likelihood params: Float32[0.83472353]]"
9,87164,413.58673,505.1136,62.169796,29.357063,0.69676316,0.62294394,0.15577471,0.09055561,413.58673,196.76157,6.19,Inf,27,"(abs((X1 * ((((sin(-28.286488) * X6) * 0.09237678) / (X1 * ((((sin(-21.606764) * X6) * -11.81709) / X7) - log(abs(-4.48515))))) - log(abs(-2.5533075))))) ^ 0.6364058) [likelihood params: Float32[0.83472353]]"
10,96845,413.58673,505.1136,62.169796,29.357063,0.69676316,0.62294394,0.15577471,0.09055561,413.58673,196.76157,7.266,Inf,27,"(abs((X1 * ((((sin(-28.286488) * X6) * 0.09237678) / (X1 * ((((sin(-21.606764) * X6) * -11.81709) / X7) - log(abs(-4.48515))))) - log(abs(-2.5533075))))) ^ 0.6364058) [likelihood params: Float32[0.83472353]]"
