-- NEO GP --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,10125,409.20557,436.56033,23.350922,4.003851,0.6787215,0.56084013,0.17763466,0.18122172,409.20557,188.96204,5.872,Inf,12,"(((X1 * 1.1638831) - (sin((-0.43745163 - X3)) - 3.5537815)) / 3.5705929) [likelihood params: Float32[0.8238455]]"
2,19414,409.20557,436.56033,23.350922,4.003851,0.6787215,0.56084013,0.17763466,0.18122172,409.20557,188.96204,5.458,Inf,12,"(((X1 * 1.1638831) - (sin((-0.43745163 - X3)) - 3.5537815)) / 3.5705929) [likelihood params: Float32[0.8238455]]"
3,29406,409.20557,436.56033,23.350922,4.003851,0.6787215,0.56084013,0.17763466,0.18122172,409.20557,188.96204,5.736,Inf,12,"(((X1 * 1.1638831) - (sin((-0.43745163 - X3)) - 3.5537815)) / 3.5705929) [likelihood params: Float32[0.8238455]]"
4,39055,409.20557,436.56033,23.350922,4.003851,0.6787215,0.56084013,0.17763466,0.18122172,409.20557,188.96204,6.056,Inf,12,"(((X1 * 1.1638831) - (sin((-0.43745163 - X3)) - 3.5537815)) / 3.5705929) [likelihood params: Float32[0.8238455]]"
5,48737,409.20557,436.56033,23.350922,4.003851,0.6787215,0.56084013,0.17763466,0.18122172,409.20557,188.96204,6.4,Inf,12,"(((X1 * 1.1638831) - (sin((-0.43745163 - X3)) - 3.5537815)) / 3.5705929) [likelihood params: Float32[0.8238455]]"
6,58347,407.95718,466.77493,39.55004,19.2677,0.6736668,0.5977102,0.18375915,0.12739462,407.95718,193.39883,7.074,Inf,18,"(exp(0.25713715) * (sqrt(abs((sqrt(abs((X4 - ((-19.918941 + X1) * -0.006430887)))) * (X1 / -4.9027653)))) + 1.6174924)) [likelihood params: Float32[0.82077205]]"
7,68216,404.72623,454.3584,39.55004,10.082132,0.6607586,0.6453608,0.19939917,0.057828844,404.72623,199.2172,7.504,Inf,18,"(exp(0.23901334) * (sqrt(abs((sqrt(abs((X4 - ((-21.555195 + -15.096918) * -0.006739298)))) * (X1 / -3.3481808)))) + 1.4084542)) [likelihood params: Float32[0.8128705]]"
8,78232,404.72623,454.3584,39.55004,10.082132,0.6607586,0.6453608,0.19939917,0.057828844,404.72623,199.2172,8.282,Inf,18,"(exp(0.23901334) * (sqrt(abs((sqrt(abs((X4 - ((-21.555195 + -15.096918) * -0.006739298)))) * (X1 / -3.3481808)))) + 1.4084542)) [likelihood params: Float32[0.8128705]]"
9,88454,388.15234,456.98828,57.56463,11.271293,0.59833086,0.58500844,0.27503914,0.1459381,388.15234,191.06598,8.474,Inf,25,"(((X1 * 0.5770417) - (sin((exp(0.23331203) * (sqrt(abs((sqrt(abs((X4 - ((-16.924482 + -10.381606) * -0.006168604)))) * 9.736182))) + 0.013855088))) - 1.8915246)) / 1.8120235) [likelihood params: Float32[0.77351856]]"
10,99419,388.15234,456.98828,57.56463,11.271293,0.59833086,0.58500844,0.27503914,0.1459381,388.15234,191.06598,9.478,Inf,25,"(((X1 * 0.5770417) - (sin((exp(0.23331203) * (sqrt(abs((sqrt(abs((X4 - ((-16.924482 + -10.381606) * -0.006168604)))) * 9.736182))) + 0.013855088))) - 1.8915246)) / 1.8120235) [likelihood params: Float32[0.77351856]]"
11,111114,387.24982,506.6283,75.985306,43.39318,0.59510595,0.5881331,0.27894652,0.14137638,387.24982,191.49298,11.124,Inf,33,"(((X1 * 0.57857066) - (sin((exp(0.23460665) * (sqrt(abs((sqrt(abs((X4 - ((-17.976477 + (((-344.0989 / -50.689312) + (-0.5831987 * X1)) * -3.050647)) * -0.0065590334)))) * 9.762304))) + -0.0090498))) - 1.8965784)) / 1.8117669) [likelihood params: Float32[0.77143115]]"
12,123126,387.23315,520.6803,75.985306,57.461864,0.59504646,0.5881297,0.27901858,0.14138132,387.23315,191.4924,12.032,Inf,33,"(((X1 * 0.5785665) - (sin((exp(0.23461284) * (sqrt(abs((sqrt(abs((X4 - ((-17.976482 + (((-344.099 / -50.689297) + (-0.5831982 * X1)) * -3.050649)) * -0.006559035)))) * 9.7624235))) + -0.009081064))) - 1.896535)) / 1.8117735) [likelihood params: Float32[0.7713925]]"
13,136331,387.23315,520.6803,75.985306,57.461864,0.59504646,0.5881297,0.27901858,0.14138132,387.23315,191.4924,14.346,Inf,33,"(((X1 * 0.5785665) - (sin((exp(0.23461284) * (sqrt(abs((sqrt(abs((X4 - ((-17.976482 + (((-344.099 / -50.689297) + (-0.5831982 * X1)) * -3.050649)) * -0.006559035)))) * 9.7624235))) + -0.009081064))) - 1.896535)) / 1.8117735) [likelihood params: Float32[0.7713925]]"
14,149571,387.23315,520.6803,75.985306,57.461864,0.59504646,0.5881297,0.27901858,0.14138132,387.23315,191.4924,16.608,Inf,33,"(((X1 * 0.5785665) - (sin((exp(0.23461284) * (sqrt(abs((sqrt(abs((X4 - ((-17.976482 + (((-344.099 / -50.689297) + (-0.5831982 * X1)) * -3.050649)) * -0.006559035)))) * 9.7624235))) + -0.009081064))) - 1.896535)) / 1.8117735) [likelihood params: Float32[0.7713925]]"
15,163100,387.23315,520.6803,75.985306,57.461864,0.59504646,0.5881297,0.27901858,0.14138132,387.23315,191.4924,19.14,Inf,33,"(((X1 * 0.5785665) - (sin((exp(0.23461284) * (sqrt(abs((sqrt(abs((X4 - ((-17.976482 + (((-344.099 / -50.689297) + (-0.5831982 * X1)) * -3.050649)) * -0.006559035)))) * 9.7624235))) + -0.009081064))) - 1.896535)) / 1.8117735) [likelihood params: Float32[0.7713925]]"
16,177652,387.23315,520.6803,75.985306,57.461864,0.59504646,0.5881297,0.27901858,0.14138132,387.23315,191.4924,21.74,Inf,33,"(((X1 * 0.5785665) - (sin((exp(0.23461284) * (sqrt(abs((sqrt(abs((X4 - ((-17.976482 + (((-344.099 / -50.689297) + (-0.5831982 * X1)) * -3.050649)) * -0.006559035)))) * 9.7624235))) + -0.009081064))) - 1.896535)) / 1.8117735) [likelihood params: Float32[0.7713925]]"
17,193038,387.1706,532.24896,89.80082,55.27757,0.5948237,0.58886987,0.27928853,0.14030069,387.1706,191.59534,22.99,Inf,39,"(((X1 * 0.57935387) - (sin((exp(0.25220823) * (sqrt(abs((sqrt(abs((X4 - ((-16.511045 + (((-319.36783 / -53.995144) + ((((926.4753 * -926.98193) - X4) / 1.9765926e6) * X1)) * -3.5636442)) * -0.0065982686)))) * 8.990611))) + 0.015446483))) - 1.8997129)) / 1.8084277) [likelihood params: Float32[0.7712483]]"
18,208602,385.4192,516.11487,98.313705,32.381935,0.588618,0.5925529,0.2868076,0.13492382,385.4192,192.11049,24.794,Inf,41,"((X5 / ((exp(2.1911669) / (X4 + (-89.45118 + (exp(-2.9349747) * 1767.9407)))) + X5)) + ((0.3308211 * X1) + (sin((exp(0.7316001) * (sqrt(abs((sqrt(abs((X4 - ((-24.429508 + X1) * -0.01013202)))) * 2.6695766))) + -1.3194939))) * sqrt(abs(sqrt(abs(0.11250374))))))) [likelihood params: Float32[0.7672144]]"
19,225340,385.03052,526.65326,98.313705,43.309,0.5872497,0.5944862,0.28846544,0.13210142,385.03052,192.38525,26.932,Inf,41,"((X5 / ((exp(2.1888816) / (X4 + (-89.45118 + (exp(-2.9349747) * 1767.9409)))) + X5)) + ((0.33081508 * X1) + (sin((exp(0.7582905) * (sqrt(abs((sqrt(abs((X4 - ((-24.434729 + X1) * -0.010134707)))) * 2.6702096))) + -1.3205901))) * sqrt(abs(sqrt(abs(0.11649319))))))) [likelihood params: Float32[0.7663223]]"
20,243560,384.9609,527.3159,98.313705,44.04132,0.58700496,0.59584224,0.28876197,0.13012171,384.9609,192.57742,28.332,Inf,41,"((X5 / ((exp(2.1866782) / (X4 + (-89.45117 + (exp(-2.9349747) * 1767.9445)))) + X5)) + ((0.33084348 * X1) + (sin((exp(0.778001) * (sqrt(abs((sqrt(abs((X4 - ((-24.434658 + X1) * -0.01013467)))) * 2.6705668))) + -1.321437))) * sqrt(abs(sqrt(abs(0.11867897))))))) [likelihood params: Float32[0.76616263]]"
21,260909,384.92502,529.2078,98.313705,45.96913,0.5868789,0.59668994,0.28891474,0.12888414,384.92502,192.69757,30.504,Inf,41,"((X5 / ((exp(2.1833966) / (X4 + (-89.45114 + (exp(-2.9349747) * 1767.948)))) + X5)) + ((0.33089045 * X1) + (sin((exp(0.7918395) * (sqrt(abs((sqrt(abs((X4 - ((-24.434713 + X1) * -0.010134698)))) * 2.6706493))) + -1.3220786))) * sqrt(abs(sqrt(abs(0.119505875))))))) [likelihood params: Float32[0.76608026]]"
22,278701,384.85974,534.47156,98.313705,51.298084,0.5866495,0.5967767,0.28919268,0.12875748,384.85974,192.71042,31.332,Inf,41,"((X5 / ((exp(2.1828868) / (X4 + (-89.45113 + (exp(-2.9349747) * 1767.9482)))) + X5)) + ((0.3308973 * X1) + (sin((exp(0.79338396) * (sqrt(abs((sqrt(abs((X4 - ((-24.43469 + X1) * -0.010134686)))) * 2.6706457))) + -1.3221543))) * sqrt(abs(sqrt(abs(0.11955241))))))) [likelihood params: Float32[0.76593053]]"
