-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,19940,5,40.551624,52.85503,40.551624,57.688038,11.266066,5.8703504,52.85503,0.180605,0.08917448,0.8646397,0.8813322,7,"((0.35061955 * X3) + (0.63315934 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
2,38836,7,40.551624,52.85503,40.551624,57.688038,11.266066,5.8703504,52.85503,0.180605,0.08917448,0.8646397,0.8813322,7,"((0.35061955 * X3) + (0.63315934 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
3,58787,7,40.551624,52.85503,40.551624,57.688038,11.266066,5.8703504,52.85503,0.180605,0.08917448,0.8646397,0.8813322,7,"((0.35061955 * X3) + (0.63315934 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
4,81967,6,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
5,104467,9,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
6,128430,12,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
7,153637,13,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
8,176779,17,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
9,202818,20,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
10,230899,20,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
11,261519,22,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
12,294183,25,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
13,326815,26,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
14,361958,22,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
15,400293,23,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
16,441029,23,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
17,480196,25,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
18,520729,22,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
19,560362,23,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
20,601288,25,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
21,638660,27,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
22,678639,25,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
23,719622,26,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
24,762558,24,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
25,805533,23,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
26,849414,24,40.551617,52.855026,40.551617,57.687954,11.266066,5.8702726,52.855026,0.18060495,0.08917358,0.8646397,0.8813334,7,"((0.35063183 * X3) - (-0.63314223 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
