-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,19184,6,40.55163,52.855034,40.55163,57.687622,11.266066,5.869925,52.855034,0.180605,0.08916965,0.86463964,0.88133866,7,"((0.6330652 * X4) + (0.35068703 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
2,39326,5,40.55163,52.855034,40.55163,57.687622,11.266066,5.869925,52.855034,0.180605,0.08916965,0.86463964,0.88133866,7,"((0.6330652 * X4) + (0.35068703 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
3,60643,7,40.55163,52.855034,40.55163,57.687622,11.266066,5.869925,52.855034,0.180605,0.08916965,0.86463964,0.88133866,7,"((0.6330652 * X4) + (0.35068703 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
4,81175,11,40.55163,52.855034,40.55163,57.687622,11.266066,5.869925,52.855034,0.180605,0.08916965,0.86463964,0.88133866,7,"((0.6330652 * X4) + (0.35068703 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
5,103896,8,40.55162,52.85503,40.55162,57.688072,11.266066,5.8703856,52.85503,0.18060496,0.089174874,0.8646397,0.8813317,7,"((0.35061392 * X3) + (0.6331672 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
6,125880,11,40.55162,52.85503,40.55162,57.688072,11.266066,5.8703856,52.85503,0.18060496,0.089174874,0.8646397,0.8813317,7,"((0.35061392 * X3) + (0.6331672 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
7,149890,13,40.55162,52.85503,40.55162,57.688072,11.266066,5.8703856,52.85503,0.18060496,0.089174874,0.8646397,0.8813317,7,"((0.35061392 * X3) + (0.6331672 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
8,176567,15,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
9,203612,18,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
10,234946,20,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
11,265024,21,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
12,294118,24,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
13,323008,23,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
14,351520,23,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
15,382661,26,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
16,412527,26,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
17,444712,24,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
18,476875,25,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
19,511814,24,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
20,550410,27,40.551617,52.855026,40.551617,57.688503,11.266066,5.870824,52.855026,0.18060495,0.08917977,0.8646397,0.8813252,7,"((0.3505438 * X3) - (-0.63326454 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
21,588817,30,40.551613,52.855022,40.551613,57.687836,11.266066,5.8701553,52.855022,0.18060492,0.089172244,0.86463976,0.8813352,7,"((0.63311595 * X4) + (0.3506507 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
22,626196,29,40.551613,52.855022,40.551613,57.687836,11.266066,5.8701553,52.855022,0.18060492,0.089172244,0.86463976,0.8813352,7,"((0.63311595 * X4) + (0.3506507 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
23,665369,28,40.551613,52.855022,40.551613,57.687836,11.266066,5.8701553,52.855022,0.18060492,0.089172244,0.86463976,0.8813352,7,"((0.63311595 * X4) + (0.3506507 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
24,705019,28,40.551613,52.855022,40.551613,57.687836,11.266066,5.8701553,52.855022,0.18060492,0.089172244,0.86463976,0.8813352,7,"((0.63311595 * X4) + (0.3506507 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
25,740847,29,40.551613,52.855022,40.551613,57.687836,11.266066,5.8701553,52.855022,0.18060492,0.089172244,0.86463976,0.8813352,7,"((0.63311595 * X4) + (0.3506507 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
26,776329,31,40.551613,52.855022,40.551613,57.687836,11.266066,5.8701553,52.855022,0.18060492,0.089172244,0.86463976,0.8813352,7,"((0.63311595 * X4) + (0.3506507 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
