-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,20087,7,46.511013,63.269775,46.511013,66.5043,14.4849415,5.508343,63.269775,0.21311899,0.13331632,0.840271,0.822591,9,"((-0.18207143 * X4) * ((-0.55431986 * X3) - 4.114632)) NeoGP.GaussianLikelihood{Float32} Float32[0.46164814]"
2,39645,5,44.075813,57.573326,44.075813,61.800964,12.875504,4.8496485,57.573326,0.19917947,0.0999496,0.85071844,0.86699337,8,"sqrt(abs(((1.298203 * X3) * (0.75510305 * X4)))) NeoGP.GaussianLikelihood{Float32} Float32[0.4462953]"
3,61414,5,40.551624,52.85503,40.551624,57.68807,11.266066,5.870381,52.85503,0.18060498,0.089174815,0.8646397,0.88133174,7,"((0.63316613 * X4) - (-0.35061467 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
4,83657,7,40.551624,52.85503,40.551624,57.68807,11.266066,5.870381,52.85503,0.18060498,0.089174815,0.8646397,0.88133174,7,"((0.63316613 * X4) - (-0.35061467 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
5,107474,13,40.551624,52.85503,40.551624,57.68807,11.266066,5.870381,52.85503,0.18060498,0.089174815,0.8646397,0.88133174,7,"((0.63316613 * X4) - (-0.35061467 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
6,133908,12,40.551624,52.85503,40.551624,57.68807,11.266066,5.870381,52.85503,0.18060498,0.089174815,0.8646397,0.88133174,7,"((0.63316613 * X4) - (-0.35061467 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
7,159499,11,40.55162,52.85503,40.55162,57.68807,11.266066,5.8703804,52.85503,0.18060496,0.08917481,0.8646397,0.8813318,7,"((0.6331661 * X4) - (-0.35061473 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
8,183805,13,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
9,212800,17,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
10,240204,15,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
11,268662,16,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
12,299331,17,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
13,332510,18,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
14,366220,14,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
15,402244,15,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
16,438404,17,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
17,471988,17,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
18,506391,18,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
19,540937,20,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
20,575864,22,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
21,606938,22,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
22,641953,24,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
23,676997,23,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
24,713312,23,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
25,748321,25,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
26,782012,25,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
27,814947,27,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
28,848502,28,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
29,883969,29,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
30,919923,33,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
31,952024,32,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
32,986858,31,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
33,1023267,30,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
34,1060272,30,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
35,1099033,32,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
36,1135650,34,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
37,1174399,35,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
38,1210599,34,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
39,1246148,33,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
40,1283839,32,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
41,1321917,33,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
42,1358774,35,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
43,1394151,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
44,1427427,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
45,1463302,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
46,1498660,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
47,1536918,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
48,1573927,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
49,1609597,35,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
50,1646221,36,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
51,1682669,36,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
52,1720068,37,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
53,1756654,38,40.551617,52.855026,40.551617,57.688175,11.266066,5.8704953,52.855026,0.18060495,0.089176096,0.8646397,0.8813301,7,"((0.63319147 * X4) - (-0.3505965 * X3)) NeoGP.GaussianLikelihood{Float32} Float32[0.42497644]"
54,1793267,35,11.825296,45.210297,11.825296,53.721066,25.084633,16.811138,45.210297,0.08131729,0.07610413,0.9390541,0.8987254,14,"((0.43152615 * X3) - ((0.06489777 * X4) * log(abs(((0.00076383166 * X4) - 0.002398432))))) NeoGP.GaussianLikelihood{Float32} Float32[0.28516185]"
