Complexity,Loss,Equation
1,0.05341108,"1.80595"
5,0.027243175,"1.8472544 - powabs(-0.022987029, x0)"
7,0.019387538,"1.8564335 - powabs(-1.1350596e-5, powabs(x0, 2.6875691))"
9,0.019363796,"1.8564335 - powabs(0.01288021, powabs(x0 / 0.67971295, 2.871477))"
11,0.0071742027,"(1.7859575 - powabs(-0.052917585, x0)) * powabs(x0 - 1.0253006, -0.08361785)"
13,0.0061293654,"(1.7859746 - powabs(powabs(0.011892607, x0), x0)) * powabs(x0 - 1.0253022, -0.08362041)"
15,0.0039940076,"1.80595 - (log(sqrtabs(sqrtabs(sqrtabs(x0 + -1.0296748)))) + powabs(powabs(0.0022595907, x0), x0))"
17,0.0024543854,"(powabs(powabs(4.9894323, x0), powabs(-0.16019878, x0)) * 1.6417472) - powabs(powabs(powabs(-0.02224092, x0), x0), x0)"
20,0.0013201813,"sqrtabs(powabs(powabs(-0.042554725, x0 + -1.3828137), x0 + -0.4733168) + powabs(powabs(-0.16796897, x0 + x0) + 0.661357, -2.6606286))"
24,0.0013031284,"sqrtabs(powabs(powabs(0.19626683, x0 + ((x0 + x0) + -0.7385025)) + 0.33694443, -1.0087838) + powabs(powabs(-0.0533222, x0 + -1.3646461), x0 + -0.45758373))"
28,0.0012986629,"sqrtabs(powabs(powabs(powabs(0.13931803, x0 + 1.2865678), x0 + -0.8389175) + 0.35706368, -1.0684938) + powabs(powabs(0.187108, (x0 + (0.33530724 + x0)) + -0.7740643), x0 + -1.4634501))"
32,0.0012974407,"sqrtabs(powabs(powabs(-1.1350596e-5, x0) + (powabs(powabs(0.13931803, x0 + 1.2865678), x0 + -0.8389175) + 0.35706368), -1.0684938) + powabs(powabs(0.187108, (x0 + (0.33530724 + x0)) + -0.7740643), x0 + -1.4634501))"
34,0.0012971329,"sqrtabs(powabs(powabs(-1.1350596e-5, powabs(x0, 0.33694443)) + (powabs(powabs(0.13931803, x0 + 1.2865678), x0 + -0.8389175) + 0.35706368), -1.0684938) + powabs(powabs(0.187108, (x0 + (0.33530724 + x0)) + -0.7740643), x0 + -1.4634501))"
36,0.0012953986,"sqrtabs(powabs(powabs(powabs(0.2096644, x0 + 0.5650681), x0 + 0.24700704) + (powabs(powabs(0.27476346, x0 + -0.85722226), x0 + 2.7070746) + 0.31404075), -0.94994557) + powabs(powabs(0.19815378, x0 + (x0 + -0.42230695)), x0 + -1.4801266))"
44,0.0012885733,"sqrtabs(powabs(powabs(powabs(0.05094808, x0 + 0.19523107), x0 + -0.66139513) + (powabs(powabs(0.02989965, powabs(-0.6554092, x0) + (x0 + x0)), (x0 + -1.1431932) + x0) + 0.3074492), -0.9320526) + powabs(powabs(0.21427375, (x0 + (x0 + 0.5679062)) + -0.9569873), x0 + -1.435703))"
48,0.0012823237,"sqrtabs(powabs(powabs(powabs(-0.14856769, (x0 + 0.62167937) + (x0 + -1.3801396)), x0 + -0.45263284) + (powabs(powabs(0.094632484, powabs(x0, x0) + (x0 + x0)), (x0 + (x0 + -1.694072)) + x0) + 0.44002116), -1.3404778) + powabs(powabs(0.20876455, x0 + (x0 + -0.37243345)), x0 + -1.4248081))"
