gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_median,nll_p5,nll_p10,nll_p90,nll_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,func_compl_median,func_compl_p5,func_compl_p10,func_compl_p90,func_compl_p95,param_compl_median,param_compl_p5,param_compl_p10,param_compl_p90,param_compl_p95,size_median,size_p5,size_p10,size_p90,size_p95,avg_len_median,avg_len_p5,avg_len_p10,avg_len_p90,avg_len_p95
14,9.203299e-5,6.1452316e-5,7.146611e-5,0.000121901605,0.00020911587,0.0001186315,5.946948e-5,6.38377e-5,0.00015438565,0.00016051535,-3256.792724609375,-3460.55322265625,-3384.39306640625,-3114.99462890625,-2842.728759765625,-3193.359619140625,-3323.544189453125,-3258.71826171875,-3056.986328125,-2823.94775390625,43.668274,9.656628,12.542316,95.006065,108.20135,17.0744,7.9940414,9.233676,31.095295,34.99226,19,6,7,37,42,25.12712,21.379147,21.84,30.84965,32.0264
15,9.147709e-5,6.1452316e-5,6.694391e-5,0.000121901605,0.00020911585,0.00011483199,5.7239704e-5,6.38377e-5,0.00015121946,0.00015738662,-3259.84912109375,-3460.55322265625,-3417.371337890625,-3114.99462890625,-2842.72900390625,-3193.359619140625,-3345.52978515625,-3278.92041015625,-3058.87109375,-2825.981201171875,41.74727,9.704061,12.875504,95.006065,110.84041,16.966051,7.9940414,9.146494,31.585184,39.266148,19,7,8,37,42,26.150793,22.410715,22.75,31.78882,33.0317
16,9.114471e-5,6.14524e-5,6.694391e-5,0.000121901605,0.00020911585,0.00011243959,5.7239704e-5,6.412009e-5,0.00015121835,0.00015741876,-3261.685791015625,-3460.55224609375,-3417.371337890625,-3114.99462890625,-2842.72900390625,-3201.30712890625,-3361.854736328125,-3285.54736328125,-3075.43359375,-2825.981201171875,41.446533,9.704061,14.334076,97.46808,110.29282,16.612751,7.6287594,9.124208,29.774328,34.99226,19,7,8,39,42,27.384365,23.217392,23.685715,32.86709,33.967552
17,9.0604655e-5,6.11107e-5,6.4078835e-5,0.00011785794,0.00020843901,0.0001128354,5.6223627e-5,6.38377e-5,0.0001491026,0.00015627047,-3264.68408203125,-3463.36572265625,-3439.438720703125,-3132.013671875,-2844.364501953125,-3204.10546875,-3361.854736328125,-3285.54736328125,-3090.514404296875,-2825.981201171875,41.446533,9.656628,16.125835,100.03303,112.85777,16.120777,7.6287594,9.223884,31.585184,41.700947,19,6,9,40,43,28.405315,24.155304,24.435146,33.936558,34.94898
18,8.9731184e-5,6.11107e-5,6.48658e-5,0.00011039465,0.00020328845,0.00011264932,5.6223627e-5,6.38377e-5,0.00014766507,0.00015439324,-3269.5712890625,-3463.36572265625,-3433.280517578125,-3165.01708984375,-2856.9873046875,-3206.87255859375,-3361.854736328125,-3308.00146484375,-3102.38818359375,-2827.198974609375,41.74727,9.704061,16.125835,92.1034,102.90591,16.310247,7.6287594,9.223884,28.415445,39.266148,19,7,9,38,40,29.428144,24.833992,25.422535,35.115494,35.95704
19,8.8947665e-5,6.11107e-5,6.4078835e-5,0.00011069098,0.00020328845,0.00010299838,5.377375e-5,6.0843486e-5,0.0001491026,0.00015627047,-3273.995849609375,-3463.36572265625,-3439.438720703125,-3163.664306640625,-2856.9873046875,-3208.5869140625,-3361.854736328125,-3308.00146484375,-3102.38818359375,-2827.198974609375,43.668274,9.704061,16.125835,95.91581,111.03006,16.606522,7.6287594,9.305491,34.301044,41.700947,19,7,9,40,42,30.441011,25.567049,26.505455,36.010868,36.95327
20,8.915839e-5,6.11107e-5,6.4078835e-5,0.00011069098,0.00020328845,0.00010299838,5.377375e-5,6.189006e-5,0.0001491026,0.00015439324,-3272.802001953125,-3463.36572265625,-3439.438720703125,-3163.664306640625,-2856.9873046875,-3211.83447265625,-3361.854736328125,-3308.00146484375,-3103.853759765625,-2827.198974609375,41.74727,9.704061,16.125835,100.7116,111.03006,16.966051,7.62706,9.111777,34.301044,40.97562,19,7,9,40,42,31.331362,26.293478,27.66772,36.89406,37.807606
21,8.878158e-5,6.0204125e-5,6.4284184e-5,0.00011013226,0.00020328823,0.00010257734,5.3500706e-5,6.189006e-5,0.00014766507,0.00015438565,-3274.93896484375,-3470.90576171875,-3437.824462890625,-3166.217529296875,-2856.98779296875,-3213.40380859375,-3361.854736328125,-3308.00146484375,-3107.9296875,-2827.198974609375,43.749115,11.266066,16.125835,102.59798,120.55262,17.158905,7.6287594,9.846714,31.533657,39.266148,19,7,9,40,46,32.32987,27.074194,28.710365,37.77037,38.459854
22,8.907994e-5,6.0060793e-5,6.4078835e-5,0.00011013226,0.00020328823,0.00010299838,5.377375e-5,6.189006e-5,0.00014766507,0.00015438565,-3273.24609375,-3472.1083984375,-3439.438720703125,-3166.217529296875,-2856.98779296875,-3217.17236328125,-3361.854736328125,-3308.00146484375,-3118.25634765625,-2827.198974609375,39.55004,11.266066,16.125835,95.91581,113.47946,17.0744,7.142761,9.107418,34.119827,39.266148,19,7,9,38,43,33.330097,28.039877,29.393854,38.311302,39.462963
23,8.863582e-5,5.9524325e-5,6.4078835e-5,0.000110431,0.00020328823,0.00010012217,5.594533e-5,6.189006e-5,0.00014766507,0.00015438565,-3275.767578125,-3476.635009765625,-3439.438720703125,-3164.85107421875,-2856.98779296875,-3219.84619140625,-3363.619873046875,-3308.00146484375,-3135.8720703125,-2827.198974609375,41.446533,11.266066,16.125835,102.59798,120.55262,16.767906,7.142761,9.107418,32.87519,39.266148,19,7,9,40,46,34.366413,29.223837,30.314861,39.0,39.986546
24,8.863578e-5,5.9524325e-5,6.4078835e-5,0.00010846162,0.00020328823,9.864246e-5,5.594533e-5,6.2203006e-5,0.0001491026,0.00015439324,-3275.767822265625,-3476.635009765625,-3439.438720703125,-3173.928955078125,-2856.98779296875,-3221.21484375,-3363.619873046875,-3308.00146484375,-3136.6240234375,-2827.198974609375,39.55004,11.266066,16.125835,102.59798,120.55262,16.767906,7.142761,9.107418,34.301044,40.36664,19,7,9,40,46,35.20413,29.921568,31.210144,39.760963,41.08351
25,8.785852e-5,5.9524325e-5,6.4078835e-5,0.00010846162,0.00020328823,9.7795426e-5,5.5957982e-5,6.362592e-5,0.0001491026,0.00015439324,-3280.21142578125,-3476.635009765625,-3439.438720703125,-3173.928955078125,-2856.98779296875,-3221.7275390625,-3363.619873046875,-3313.76953125,-3136.6240234375,-2827.198974609375,39.55004,11.266066,16.125835,100.28418,113.47946,16.966051,7.142761,9.00288,32.872345,40.36664,19,7,9,40,43,36.20993,30.672043,32.244095,40.553497,41.977226
26,8.768846e-5,5.9419795e-5,6.4078835e-5,0.00010796656,0.00020328845,9.6022995e-5,5.3500706e-5,5.9995447e-5,0.00015121835,0.00015437159,-3281.18896484375,-3477.521728515625,-3439.438720703125,-3176.2373046875,-2856.9873046875,-3221.7275390625,-3363.619873046875,-3313.76953125,-3140.699951171875,-2829.4091796875,41.21047,11.266066,16.125835,100.28418,113.47946,17.09821,7.848514,9.746323,31.533657,40.36664,19,7,9,40,43,36.90227,31.234987,33.21875,41.637966,43.193676
27,8.791185e-5,5.633429e-5,6.0600458e-5,0.00010780045,0.00013489356,9.7795426e-5,5.243372e-5,5.5330158e-5,0.0001517025,0.00015439324,-3279.9052734375,-3504.423583984375,-3467.595458984375,-3177.013671875,-3063.903076171875,-3223.519775390625,-3369.05126953125,-3345.52978515625,-3146.935791015625,-3036.87841796875,39.509388,11.266066,16.125835,102.90591,113.47946,17.226414,7.848514,9.746323,36.813885,41.700947,19,7,9,40,45,37.712,31.254454,34.04772,42.16441,44.020912
28,8.791185e-5,5.7318928e-5,6.0600458e-5,0.00010759703,0.00013489356,9.635282e-5,5.4038843e-5,5.6649747e-5,0.00015121835,0.00015437159,-3279.9052734375,-3495.681640625,-3467.595458984375,-3177.966796875,-3063.903076171875,-3224.22216796875,-3375.6689453125,-3347.935302734375,-3150.54345703125,-3036.87841796875,39.55004,11.266066,16.125835,102.90591,113.47946,17.09821,7.848514,9.846714,29.656668,41.139954,19,7,9,42,45,38.423077,31.90196,34.694916,42.6673,44.86372
29,8.6899105e-5,5.7318928e-5,6.0600458e-5,0.00010780045,0.00013489356,9.7795426e-5,5.4038843e-5,5.6649747e-5,0.00014319825,0.0001557071,-3285.7509765625,-3495.681640625,-3467.595458984375,-3177.013671875,-3063.903076171875,-3226.751953125,-3375.6689453125,-3347.935302734375,-3151.802001953125,-3036.87841796875,41.21047,11.266066,16.125835,99.39626,113.47946,17.09821,7.848514,9.846714,29.656668,37.91476,19,7,9,40,45,39.179962,32.59811,35.403755,43.20416,45.312202
30,8.665965e-5,5.755702e-5,6.047157e-5,0.00010780045,0.00013489356,9.762499e-5,5.5185013e-5,5.8203466e-5,0.00014319825,0.0001557071,-3287.142822265625,-3493.590576171875,-3468.669677734375,-3177.013671875,-3063.903076171875,-3228.679443359375,-3376.623046875,-3347.935302734375,-3151.802001953125,-3036.87841796875,39.55004,11.266066,16.125835,99.39626,115.42272,17.003666,8.021424,10.182992,29.46708,36.913757,19,7,9,40,45,39.940434,33.219456,36.095455,43.697247,46.026196
31,8.665965e-5,5.755702e-5,5.9786064e-5,0.00010780045,0.00013489356,9.762499e-5,5.5185013e-5,5.6649747e-5,0.00014319825,0.0001557071,-3287.142822265625,-3493.590576171875,-3474.42138671875,-3177.013671875,-3063.903076171875,-3230.07177734375,-3390.424560546875,-3347.935302734375,-3151.802001953125,-3036.87841796875,39.55004,11.266066,16.125835,99.39626,115.42272,17.003666,8.021424,10.275956,29.46708,36.913757,19,7,9,40,45,40.511383,33.667397,36.645374,44.456295,46.567974
32,8.545128e-5,5.755702e-5,5.9786064e-5,0.00010767397,0.00013489356,9.559906e-5,5.5185013e-5,5.6649747e-5,0.00014319825,0.00015437159,-3294.227294921875,-3493.590576171875,-3474.42138671875,-3177.60595703125,-3063.903076171875,-3231.54833984375,-3393.250244140625,-3347.935302734375,-3151.802001953125,-3036.87841796875,41.446533,11.266066,16.125835,107.727875,115.42272,17.244291,8.794407,10.316344,31.361187,36.913757,19,7,9,42,46,41.14164,34.00645,37.395927,45.248203,47.023598
33,8.484918e-5,5.6483164e-5,5.9786064e-5,0.00010767397,0.00013342597,9.414523e-5,5.5942073e-5,5.8652407e-5,0.00014319825,0.00015437159,-3297.79443359375,-3503.092041015625,-3474.42138671875,-3177.60595703125,-3069.421875,-3232.526611328125,-3397.11962890625,-3347.935302734375,-3151.802001953125,-3036.87841796875,41.446533,11.266066,16.125835,112.70108,118.75758,18.036133,9.107418,10.878344,31.361187,36.813885,19,7,9,43,46,41.83663,34.5125,38.37637,45.771126,47.54834
34,8.484357e-5,5.6220353e-5,5.9786064e-5,0.00010767397,0.00013342597,9.414523e-5,5.5957982e-5,5.883973e-5,0.00014125365,0.00015389394,-3297.828125,-3505.445068359375,-3474.42138671875,-3177.60595703125,-3069.421875,-3235.558349609375,-3397.11962890625,-3350.349853515625,-3151.802001953125,-3036.87841796875,43.944492,11.266066,16.125835,114.3057,120.55262,17.992544,9.107418,10.878344,30.92487,36.913757,20,7,9,43,47,42.20946,34.815193,39.0,46.188564,48.17018
35,8.484357e-5,5.6220353e-5,5.9786064e-5,0.00010767397,0.00013342597,9.414523e-5,5.5957982e-5,5.883973e-5,0.00014125365,0.00015389394,-3297.828125,-3505.445068359375,-3474.42138671875,-3177.60595703125,-3069.421875,-3238.05615234375,-3397.11962890625,-3350.349853515625,-3151.802001953125,-3036.87841796875,43.162113,11.266066,16.125835,113.47946,126.67475,17.992544,9.107418,10.878344,29.69702,35.61548,19,7,9,43,48,42.905357,35.03854,39.815735,46.6038,48.552013
36,8.484357e-5,5.5867986e-5,5.9419795e-5,0.00010767397,0.00013342597,9.414523e-5,5.5957982e-5,5.8652407e-5,0.00014125365,0.00015389394,-3297.828125,-3508.61669921875,-3477.521728515625,-3177.60595703125,-3069.421875,-3238.05615234375,-3397.11962890625,-3350.349853515625,-3151.802001953125,-3036.87841796875,43.162113,11.266066,16.125835,115.42272,138.73784,17.992544,9.107418,10.878344,29.367424,32.57209,19,7,9,45,48,43.34671,35.53877,40.48491,47.14172,48.72066
37,8.484357e-5,5.61451e-5,5.9419795e-5,0.00010759703,0.00013342597,9.367082e-5,5.6084813e-5,5.9332673e-5,0.00014125365,0.00015389394,-3297.828125,-3506.12060546875,-3477.521728515625,-3177.966796875,-3069.421875,-3238.05615234375,-3397.11962890625,-3350.349853515625,-3151.802001953125,-3039.650634765625,43.162113,11.266066,16.125835,110.84041,138.73784,17.590399,9.107418,10.878344,30.485044,35.61548,19,7,10,42,48,43.819218,35.972973,40.972507,47.777107,48.991856
38,8.4663494e-5,5.61451e-5,5.9419795e-5,0.00010733909,0.00013342597,9.368624e-5,5.6084813e-5,5.9332673e-5,0.00014125365,0.00015389394,-3298.899658203125,-3506.12060546875,-3477.521728515625,-3179.177734375,-3069.421875,-3238.05615234375,-3397.11962890625,-3350.349853515625,-3157.033203125,-3039.650634765625,43.749115,11.266066,17.917595,115.42272,138.73784,18.036133,9.002954,10.452471,31.361187,37.03073,19,7,10,45,48,44.4048,36.33585,41.304054,48.06815,49.511803
39,8.44229e-5,5.61451e-5,5.80706e-5,0.00010759703,0.00013342597,9.340264e-5,5.5957982e-5,5.8652407e-5,0.00014125365,0.00015351996,-3300.33544921875,-3506.12060546875,-3489.10888671875,-3177.966796875,-3069.421875,-3239.037109375,-3397.11962890625,-3361.41943359375,-3158.24951171875,-3039.650634765625,46.0517,12.875504,17.917595,113.47946,138.73784,18.374378,8.794407,10.275956,31.361187,37.03073,20,8,10,43,48,44.936436,36.82625,41.750427,48.46473,49.932037
40,8.396666e-5,5.61451e-5,5.80706e-5,0.000105837826,0.00011334805,9.340264e-5,5.5485416e-5,5.8334535e-5,0.00014125365,0.00015389394,-3303.0693359375,-3506.12060546875,-3489.10888671875,-3186.28369140625,-3151.697265625,-3240.195068359375,-3397.11962890625,-3361.41943359375,-3159.107421875,-3107.524169921875,46.141716,14.334076,19.4591,113.47946,126.67475,18.374378,9.002954,10.452471,30.485044,36.76261,21,8,10,42,48,45.29348,37.0853,42.219707,49.103912,50.114697
41,8.396666e-5,5.5258406e-5,5.7963443e-5,0.00010198572,0.00010796656,9.3611015e-5,5.3436823e-5,5.659767e-5,0.00014125365,0.00015389394,-3303.0693359375,-3514.151611328125,-3490.040771484375,-3204.988037109375,-3176.2373046875,-3240.195068359375,-3397.11962890625,-3362.51953125,-3159.107421875,-3122.582763671875,47.213226,14.334076,19.4591,113.738106,138.62944,18.899345,9.002954,10.452471,31.361187,37.480175,21,8,10,44,48,45.69489,37.397503,42.693523,49.453705,50.351288
42,8.322772e-5,5.5201206e-5,5.7592224e-5,0.00010198572,0.00010796656,9.3611015e-5,5.161586e-5,5.6048382e-5,0.00014027607,0.00015389394,-3307.528564453125,-3514.67431640625,-3493.281982421875,-3204.988037109375,-3176.2373046875,-3240.261474609375,-3397.11962890625,-3375.6689453125,-3159.107421875,-3122.582763671875,48.354286,14.334076,19.4591,114.3057,138.73784,18.036133,9.002954,10.452471,32.105194,38.233013,21,8,11,45,50,46.24174,37.813587,43.0208,49.66234,50.669353
43,8.396666e-5,5.5201206e-5,5.751469e-5,0.0001003132,0.00010781893,9.340264e-5,5.161586e-5,5.6084813e-5,0.00014315941,0.00015389394,-3303.0693359375,-3514.67431640625,-3493.9619140625,-3213.330078125,-3176.927490234375,-3240.261474609375,-3397.11962890625,-3375.6689453125,-3159.337890625,-3125.60400390625,50.536167,14.334076,19.709354,113.738106,138.73784,18.036133,9.107418,11.044235,31.361187,38.099342,22,8,11,44,50,46.72676,38.206837,43.429222,50.019108,50.87514
44,8.418221e-5,5.5258406e-5,5.7963443e-5,9.935564e-5,0.00010781893,9.367082e-5,5.4197495e-5,5.718835e-5,0.00014027607,0.00015289703,-3301.775634765625,-3514.151611328125,-3490.040771484375,-3218.169189453125,-3176.927490234375,-3242.501708984375,-3410.65234375,-3383.48974609375,-3162.676513671875,-3125.60400390625,50.3558,17.513191,19.709354,97.46808,120.55262,18.899345,9.8013115,11.559749,30.485044,37.480175,21,9,11,42,46,47.030346,38.54622,43.81194,50.3044,51.249443
45,8.442292e-5,5.5201206e-5,5.7592224e-5,9.935564e-5,0.00010781893,9.410358e-5,5.0776398e-5,5.659767e-5,0.0001402839,0.00015121835,-3300.335205078125,-3514.67431640625,-3493.281982421875,-3218.169189453125,-3176.927490234375,-3243.66357421875,-3410.65234375,-3386.186767578125,-3162.676513671875,-3125.60400390625,50.3558,17.917595,19.709354,110.84041,120.55262,18.958538,9.8013115,11.490295,31.071014,38.099342,21,10,11,43,46,47.409294,39.365417,44.377907,50.557213,51.405014
46,8.418221e-5,5.5201206e-5,5.751469e-5,9.935564e-5,0.00010781893,9.367082e-5,5.0776398e-5,5.576819e-5,0.0001402839,0.00015121835,-3301.775634765625,-3514.67431640625,-3493.9619140625,-3218.169189453125,-3176.927490234375,-3245.5830078125,-3410.65234375,-3386.186767578125,-3162.676513671875,-3125.60400390625,50.3558,17.917595,19.709354,113.47946,124.57031,19.733139,9.8013115,11.490295,32.105194,38.233013,22,10,11,44,47,47.71854,39.7456,44.75704,50.77525,51.741558
47,8.322772e-5,5.5258406e-5,5.7566453e-5,9.935564e-5,0.00010781893,9.3343275e-5,5.1347306e-5,5.4117816e-5,0.0001402839,0.00015121835,-3307.528564453125,-3514.151611328125,-3493.5078125,-3218.169189453125,-3176.927490234375,-3248.587890625,-3410.65234375,-3386.186767578125,-3169.4208984375,-3125.60400390625,52.18304,17.917595,19.709354,110.84041,124.57031,20.342426,9.8013115,11.044235,32.225956,38.099342,22,10,11,43,47,48.21363,40.2125,45.26014,50.961864,52.044777
48,8.322772e-5,5.5258406e-5,5.7566453e-5,9.935564e-5,0.00010781893,9.2799404e-5,5.161586e-5,5.576819e-5,0.00014027607,0.00015121835,-3307.528564453125,-3514.151611328125,-3493.5078125,-3218.169189453125,-3176.927490234375,-3248.587890625,-3410.65234375,-3386.186767578125,-3169.4208984375,-3125.60400390625,52.73339,17.917595,19.709354,113.47946,129.9864,20.342426,9.8013115,11.044235,32.105194,37.401253,23,10,11,44,48,48.519764,40.796947,45.77027,51.197205,52.287975
49,8.309187e-5,5.5258406e-5,5.7566453e-5,9.935564e-5,0.000107966574,9.23959e-5,5.161586e-5,5.576819e-5,0.0001402839,0.00015256798,-3308.352783203125,-3514.151611328125,-3493.5078125,-3218.169189453125,-3176.237060546875,-3249.063232421875,-3410.65234375,-3386.186767578125,-3171.818115234375,-3147.548828125,52.753696,17.703817,19.709354,113.47946,129.9864,20.342426,9.6348,10.452471,32.105194,37.401253,23,10,11,43,47,48.87516,41.037594,46.128204,51.467377,52.6077
50,8.254909e-5,5.5201206e-5,5.7566453e-5,9.935564e-5,0.000107966574,9.23959e-5,5.1347306e-5,5.467855e-5,0.0001402839,0.00015256798,-3311.659423828125,-3514.67431640625,-3493.5078125,-3218.169189453125,-3176.237060546875,-3251.623291015625,-3410.65234375,-3388.6796875,-3171.818115234375,-3147.548828125,52.753696,17.703817,19.709354,113.738106,131.95287,20.196735,8.558639,10.421697,33.54075,37.585564,23,10,11,44,50,49.230087,41.392593,46.5512,51.93286,52.86769
51,8.254909e-5,5.5201206e-5,5.7566453e-5,9.8666154e-5,0.000107966574,9.23959e-5,5.1347306e-5,5.467855e-5,0.00014001684,0.00015121789,-3311.659423828125,-3514.67431640625,-3493.5078125,-3221.68212890625,-3176.237060546875,-3251.623291015625,-3410.65234375,-3392.14111328125,-3171.818115234375,-3147.548828125,52.753696,17.917595,19.709354,110.84041,124.57031,19.570288,9.6348,10.452471,33.54075,37.585564,23,10,11,42,47,49.60955,41.77616,46.884567,52.226177,53.013226
52,8.254909e-5,5.5201206e-5,5.7592224e-5,9.8666154e-5,0.000107966574,9.23959e-5,5.161586e-5,5.6048382e-5,0.00014001684,0.00015121789,-3311.659423828125,-3514.67431640625,-3493.281982421875,-3221.68212890625,-3176.237060546875,-3251.623291015625,-3410.65234375,-3392.14111328125,-3171.818115234375,-3147.548828125,52.73339,17.917595,19.709354,113.738106,131.95287,19.95521,9.6348,10.452471,32.360294,37.585564,23,10,11,44,50,49.85511,42.172768,47.218433,52.4712,53.249245
