gen,MSE_train_median,MSE_train_p5,MSE_train_p10,MSE_train_p90,MSE_train_p95,MSE_test_median,MSE_test_p5,MSE_test_p10,MSE_test_p90,MSE_test_p95,nll_train_median,nll_train_p5,nll_train_p10,nll_train_p90,nll_train_p95,dl_median,dl_p5,dl_p10,dl_p90,dl_p95,size_median,size_p5,size_p10,size_p90,size_p95
11,16.18418,4.662644,5.065135,50.847736,50.847736,12.981239,4.5619645,5.2039227,42.919147,42.919147,20667.73,9914.296,10289.954,53020.387,53020.387,20761.89,10079.55,10386.823,53089.918,53089.918,30,17,19,47,47
12,12.719485,1.2872504,3.9397647,38.53446,38.53446,10.757614,1.6032605,2.9999404,27.492388,27.492388,17434.016,6763.9287,9239.609,41527.99,41527.99,17662.127,6943.934,9551.899,41578.312,41578.312,44,17,19,78,78
13,10.487989,1.2860672,3.1938217,36.83708,36.83708,8.308184,1.6018281,2.9999404,27.152987,27.152987,15351.285,6762.8247,8543.3955,39943.77,39943.77,15428.761,6938.6533,8642.399,40020.97,40020.97,45,19,25,78,78
14,4.758214,1.2860672,3.1938186,22.381073,22.381073,4.5965304,1.6018281,3.232489,19.810682,19.810682,10003.494,6762.8247,8543.393,26451.496,26451.496,10366.869,6938.6533,8633.075,26557.889,26557.889,51,28,33,98,98
15,4.4398704,1.2822697,2.8709993,19.534304,19.534304,4.3040805,1.5982279,2.6702094,16.714956,16.714956,9706.374,6759.2803,8242.095,23794.512,23794.512,9837.654,6919.997,8491.984,23931.848,23931.848,49,39,40,89,89
16,3.955685,0.9991076,2.7945538,19.534304,19.534304,4.229486,1.4446241,2.7658901,16.714956,16.714956,9254.468,6494.9956,8170.745,23794.512,23794.512,9429.161,6901.3965,8401.737,23931.848,23931.848,57,39,45,90,90
17,3.889294,0.99906296,1.6143651,13.976608,13.976608,3.5329316,1.4453093,1.707913,10.236601,10.236601,9192.503,6494.954,7069.236,18607.328,18607.328,9397.706,6869.058,7539.9595,18711.791,18711.791,62,35,45,85,85
18,3.0643153,1.1051464,1.1543013,11.4195795,11.4195795,3.3856163,1.2811975,1.7454833,8.841265,8.841265,8422.522,6593.965,6639.843,16220.77,16220.77,8646.89,6856.4146,7108.2793,16392.316,16392.316,75,45,51,87,87
19,2.5868282,0.69916195,1.1518428,5.3580713,5.3580713,2.9477556,0.9984701,1.7408284,4.210129,4.210129,7976.868,6215.0464,6637.5483,10563.361,10563.361,8249.797,6465.1196,7046.1895,10805.741,10805.741,80,61,66,87,87
20,1.9759977,0.69916195,1.1518428,5.3580713,5.3580713,2.2901132,0.9984701,1.5063251,4.210129,4.210129,7406.76,6215.0464,6637.5483,10563.361,10563.361,7620.417,6465.1196,7046.1895,10805.741,10805.741,73,56,57,81,81
21,1.3282025,0.6151896,0.91394347,4.7455697,4.7455697,1.7272276,0.91500205,1.1856437,3.5615046,3.5615046,6802.151,6136.672,6415.509,9991.693,9991.693,7247.3843,6377.9717,6715.0312,10226.539,10226.539,81,59,67,99,99
22,1.1843762,0.5798355,0.6151896,3.030841,3.030841,1.5840015,0.72028315,0.91500205,2.7602541,2.7602541,6667.913,6103.675,6136.672,8391.28,8391.28,7001.785,6377.9717,6465.126,8596.303,8596.303,82,59,69,97,97
23,1.1920543,0.5798355,0.58581364,2.595848,2.595848,1.7272276,0.72028315,0.9071127,2.3962502,2.3962502,6675.079,6103.675,6109.2544,7985.2866,7985.2866,6903.211,6366.8164,6465.126,8213.244,8213.244,82,53,68,97,97
24,1.1920543,0.5798355,0.58581364,2.595848,2.595848,1.8991874,0.72028315,0.9071127,2.3962502,2.3962502,6675.079,6103.675,6109.2544,7985.2866,7985.2866,6903.211,6366.8164,6465.126,8213.244,8213.244,75,53,68,97,97
25,1.1482012,0.5333402,0.58581364,2.023795,2.023795,1.6979212,0.7410429,0.9071127,1.9969712,1.9969712,6634.1494,6060.2793,6109.2544,7451.37,7451.37,6891.297,6366.8164,6430.3037,7680.3125,7680.3125,75,53,69,97,97
26,1.0255874,0.5333402,0.58581364,1.3412112,1.3412112,1.8167315,0.7410429,0.9071127,19.575163,19.575163,6519.71,6060.2793,6109.2544,6814.292,6814.292,6842.4385,6366.8164,6430.3037,7438.638,7438.638,88,53,69,99,99
27,0.99250746,0.47089738,0.5335783,1.2763941,1.2763941,1.7327949,0.71590286,0.7830003,19.575163,19.575163,6488.8354,6001.9995,6060.5015,6753.7964,6753.7964,6839.3,6329.758,6365.717,7090.415,7090.415,87,53,69,99,99
28,0.99250746,0.47089738,0.4944233,1.2372338,1.2372338,1.7325916,0.71590286,1.0217204,2.2013247,2.2013247,6488.8354,6001.9995,6023.957,6717.2466,6717.2466,6837.539,6271.471,6365.717,6969.3804,6969.3804,78,53,60,99,99
29,0.8037101,0.47089738,0.4944233,1.192053,1.192053,1.3357604,0.71590286,1.0217204,1.9970152,1.9970152,6312.6245,6001.9995,6023.957,6675.078,6675.078,6614.3716,6271.471,6365.717,6874.324,6874.324,86,53,60,99,99
30,0.8037101,0.49152058,0.4944233,1.158597,1.158597,1.4685721,0.9033622,1.0217204,1.8704693,1.8704693,6312.6245,6021.2476,6023.957,6643.8525,6643.8525,6614.3716,6271.471,6331.1284,6837.539,6837.539,78,58,73,99,99
31,0.8037101,0.47040528,0.4834866,1.0190871,1.0190871,1.4651766,0.7098853,0.7261507,1.9374192,1.9374192,6312.6245,6001.54,6013.749,6513.643,6513.643,6588.802,6270.558,6302.014,6819.8594,6819.8594,81,73,77,97,97
32,0.7800395,0.43472275,0.47040528,1.0190871,1.0190871,1.3062576,0.7098853,0.9731636,1.8170669,1.8170669,6290.532,5968.2363,6001.54,6513.643,6513.643,6568.1816,6231.6895,6285.985,6794.1978,6794.1978,84,73,77,95,95
33,0.65856546,0.4218616,0.47019285,1.0190871,1.0190871,1.2500925,0.71413845,0.87570095,1.6499771,1.6499771,6177.1562,5956.2324,6001.342,6513.643,6513.643,6568.1816,6191.908,6263.3726,6763.757,6763.757,81,72,73,87,87
34,0.65856546,0.4218616,0.4689447,1.0190871,1.0190871,1.2840865,0.71451193,0.87570095,1.6499771,1.6499771,6177.1562,5956.2324,6000.177,6513.643,6513.643,6534.6055,6191.908,6263.3726,6763.757,6763.757,82,71,72,89,89
35,0.65856546,0.39619923,0.4218616,0.92172784,0.92172784,1.2225127,0.76510376,0.87570095,1.4378825,1.4378825,6177.1562,5932.2812,5956.2324,6422.7744,6422.7744,6534.6055,6191.908,6222.6865,6727.6074,6727.6074,81,71,75,90,90
36,0.777823,0.39619923,0.42164108,0.92172784,0.92172784,1.2225127,0.76510376,0.87540936,1.5391852,1.5391852,6288.4634,5932.2812,5956.027,6422.7744,6422.7744,6532.609,6189.289,6222.6865,6727.6074,6727.6074,79,67,69,90,90
37,0.7329398,0.39619923,0.39809757,0.96997064,0.96997064,1.2920628,0.76510376,0.8157444,1.5391852,1.5391852,6246.5723,5932.2812,5934.0527,6467.801,6467.801,6458.0522,6169.7324,6222.6865,6721.051,6721.051,79,67,71,84,84
38,0.7329398,0.39619726,0.39809757,0.9766102,0.9766102,1.2920628,0.7646628,0.8157444,1.7537966,1.7537966,6246.5723,5932.2793,5934.0527,6473.998,6473.998,6453.203,6169.7324,6203.571,6708.4062,6708.4062,78,69,71,84,84
39,0.65856546,0.39619726,0.39809757,0.9765525,0.9765525,1.2644063,0.7646628,0.8157444,1.4664497,1.4664497,6177.1562,5932.2793,5934.0527,6473.9443,6473.9443,6449.6387,6169.7324,6203.571,6697.127,6697.127,77,70,71,84,84
40,0.62937695,0.34732938,0.39619726,0.9765453,0.9765453,1.2503058,0.7646628,0.9574439,1.6255016,1.6255016,6149.9136,5886.6694,5932.2793,6473.9375,6473.9375,6370.486,6140.1978,6203.571,6691.3066,6691.3066,77,57,67,90,90
41,0.62937695,0.2811242,0.39619726,0.7781437,0.7781437,1.209758,0.7306583,0.7646628,1.6255016,1.6255016,6149.9136,5824.878,5932.2793,6288.7627,6288.7627,6370.486,6090.7627,6203.571,6555.9736,6555.9736,78,67,69,93,93
42,0.6294106,0.2811242,0.3960179,0.7781437,0.7781437,1.1836315,0.7306583,0.7667436,1.6236957,1.6236957,6149.9453,5824.878,5932.112,6288.7627,6288.7627,6358.575,6090.7627,6197.9844,6555.9736,6555.9736,78,67,69,93,93
43,0.6293977,0.2811242,0.3960179,0.7781437,0.7781437,1.1836315,0.7306583,0.7667436,1.6246798,1.6246798,6149.933,5824.878,5932.112,6288.7627,6288.7627,6348.714,6090.7627,6197.9844,6555.9736,6555.9736,78,67,69,93,93
44,0.6293977,0.2811242,0.47312453,0.7781437,0.7781437,1.1502148,0.7306583,0.8290333,1.6246798,1.6246798,6149.933,5824.878,6004.078,6288.7627,6288.7627,6346.5146,6090.7627,6194.5396,6555.9736,6555.9736,78,59,69,93,93
45,0.6293977,0.2811242,0.35421535,0.7505769,0.7505769,1.1134251,0.66693264,0.7306583,1.6246798,1.6246798,6149.933,5824.878,5893.096,6263.0337,6263.0337,6346.5146,6090.7627,6184.2495,6500.376,6500.376,79,69,73,95,95
46,0.5946295,0.285787,0.35421535,0.7505769,0.7505769,1.1134251,0.66693264,0.6808386,1.6246798,1.6246798,6117.4824,5829.2295,5893.096,6263.0337,6263.0337,6339.8,6083.769,6184.2495,6500.376,6500.376,82,69,74,95,95
47,0.5946295,0.285787,0.35421535,0.7505769,0.7505769,1.1134251,0.66693264,0.6808386,1.6246798,1.6246798,6117.4824,5829.2295,5893.096,6263.0337,6263.0337,6339.8,6083.769,6184.089,6500.376,6500.376,82,69,74,95,95
48,0.5946295,0.285787,0.35421535,0.7505852,0.7505852,1.1143067,0.66693264,0.6808386,1.6246798,1.6246798,6117.4824,5829.2295,5893.096,6263.041,6263.041,6339.8,6083.769,6184.089,6489.3066,6489.3066,82,69,72,95,95
49,0.5777057,0.285787,0.35599995,0.7505852,0.7505852,1.1501999,0.6808386,0.68731254,1.3475997,1.3475997,6101.687,5829.2295,5894.7617,6263.041,6263.041,6325.9375,6083.769,6164.271,6489.3066,6489.3066,84,72,75,92,92
50,0.5777057,0.285787,0.35598028,0.7505852,0.7505852,1.1501999,0.6808386,0.6961065,1.3475997,1.3475997,6101.687,5829.2295,5894.743,6263.041,6263.041,6325.9375,6083.769,6162.607,6489.3066,6489.3066,84,72,75,92,92
51,0.5777057,0.285787,0.35599995,0.6839256,0.6839256,1.1501999,0.6808386,0.68731254,1.3771055,1.3771055,6101.687,5829.2295,5894.7617,6200.8257,6200.8257,6325.9375,6083.769,6157.9985,6442.2134,6442.2134,85,74,75,92,92
52,0.5777057,0.285787,0.3560036,0.68909353,0.68909353,1.1177391,0.6808386,0.6875503,1.3971863,1.3971863,6101.687,5829.2295,5894.765,6205.649,6205.649,6325.9375,6083.769,6142.8706,6433.4287,6433.4287,85,74,75,93,93
53,0.5777057,0.285787,0.3236164,0.68909353,0.68909353,1.1170824,0.6808386,0.6875503,1.3971863,1.3971863,6101.687,5829.2295,5864.537,6205.649,6205.649,6325.9375,6083.769,6131.078,6433.4287,6433.4287,85,74,75,93,93
54,0.51676625,0.285787,0.3236557,0.68909353,0.68909353,1.108752,0.6808386,0.6875503,1.3971863,1.3971863,6044.81,5829.2295,5864.5737,6205.649,6205.649,6309.2354,6083.769,6121.3696,6433.4287,6433.4287,87,74,75,95,95
55,0.51676625,0.285787,0.3236557,0.68909353,0.68909353,1.0743821,0.6808386,0.6875503,1.3971863,1.3971863,6044.81,5829.2295,5864.5737,6205.649,6205.649,6309.2354,6083.769,6121.3696,6433.4287,6433.4287,87,74,75,95,95
56,0.51676625,0.28587067,0.32402113,0.6876894,0.6876894,1.0743821,0.68075186,0.6875503,1.3982908,1.3982908,6044.81,5829.3076,5864.915,6204.339,6204.339,6301.9766,6080.039,6119.9346,6431.2397,6431.2397,87,74,75,95,95
57,0.51676625,0.28587067,0.32402113,0.6876894,0.6876894,1.0160717,0.68075186,0.6919841,1.3982908,1.3982908,6044.81,5829.3076,5864.915,6204.339,6204.339,6282.655,6080.039,6119.9346,6431.2397,6431.2397,87,71,74,95,95
58,0.5172074,0.28587067,0.32217535,0.6876894,0.6876894,1.0657582,0.68075186,0.6919841,1.3982908,1.3982908,6045.222,5829.3076,5863.192,6204.339,6204.339,6271.0337,6080.039,6119.5303,6431.2397,6431.2397,85,71,74,93,93
59,0.51676625,0.28587067,0.32217535,0.6876894,0.6876894,1.0073695,0.68075186,0.6919841,1.3982908,1.3982908,6044.81,5829.3076,5863.192,6204.339,6204.339,6267.4707,6080.039,6119.5303,6431.2397,6431.2397,85,71,74,93,93
60,0.51676625,0.28587067,0.32217535,0.6876894,0.6876894,1.0073695,0.68075186,0.6919841,1.3982908,1.3982908,6044.81,5829.3076,5863.192,6204.339,6204.339,6267.4707,6080.039,6119.5303,6431.2397,6431.2397,85,71,74,93,93
61,0.4897886,0.28587067,0.32202283,0.6876894,0.6876894,0.9551064,0.68075186,0.6919841,1.3982908,1.3982908,6019.6313,5829.3076,5863.05,6204.339,6204.339,6251.842,6080.039,6117.023,6431.2397,6431.2397,86,73,74,91,91
62,0.48170048,0.28585073,0.32202283,0.6876894,0.6876894,0.92743003,0.6806293,0.6919841,1.3982908,1.3982908,6012.082,5829.289,5863.05,6204.339,6204.339,6229.639,6071.282,6117.023,6431.2397,6431.2397,86,69,74,91,91
63,0.43018574,0.28585073,0.32202283,0.6876894,0.6876894,0.9141501,0.6806293,0.6919841,1.3982908,1.3982908,5964.002,5829.289,5863.05,6204.339,6204.339,6197.4487,6071.282,6117.023,6431.2397,6431.2397,86,69,74,91,91
64,0.4225914,0.28585073,0.32179734,0.6876894,0.6876894,0.9141501,0.6806293,0.6919841,1.3982908,1.3982908,5956.9136,5829.289,5862.8394,6204.339,6204.339,6197.4487,6071.282,6114.883,6431.2397,6431.2397,87,69,75,95,95
65,0.4225914,0.28585073,0.32179734,0.6368162,0.6368162,0.8545247,0.6806293,0.6919841,1.3377994,1.3377994,5956.9136,5829.289,5862.8394,6156.857,6156.857,6197.4487,6071.282,6114.883,6405.769,6405.769,87,69,75,99,99
66,0.4225914,0.28583577,0.32177112,0.6358843,0.6358843,0.86041075,0.6807766,0.6919841,1.3358467,1.3358467,5956.9136,5829.2754,5862.815,6155.9873,6155.9873,6183.9624,6070.5825,6101.8755,6389.646,6389.646,86,69,75,95,95
67,0.42259118,0.28583577,0.32177112,0.6358843,0.6358843,0.8498103,0.6807766,0.6919841,1.3358467,1.3358467,5956.9136,5829.2754,5862.815,6155.9873,6155.9873,6183.2485,6070.5825,6101.8755,6389.646,6389.646,86,69,75,95,95
68,0.42259118,0.28583577,0.32338524,0.6358843,0.6358843,0.8498103,0.6807766,0.6919841,1.3358467,1.3358467,5956.9136,5829.2754,5864.3213,6155.9873,6155.9873,6183.2485,6070.5825,6099.079,6389.646,6389.646,86,69,75,95,95
69,0.3961593,0.28583577,0.32338524,0.6358843,0.6358843,0.8498103,0.6807766,0.75233215,1.3358467,1.3358467,5932.2437,5829.2754,5864.3213,6155.9873,6155.9873,6169.3584,6070.5825,6099.079,6389.646,6389.646,86,69,75,95,95
70,0.39796805,0.28583577,0.32338524,0.6358843,0.6358843,0.8548646,0.6807766,0.75233215,1.3358467,1.3358467,5933.932,5829.2754,5864.3213,6155.9873,6155.9873,6169.0474,6070.5825,6099.079,6389.646,6389.646,85,69,75,95,95
71,0.39796805,0.28583184,0.32338524,0.6358843,0.6358843,0.8548646,0.6807443,0.75233215,1.3358467,1.3358467,5933.932,5829.2715,5864.3213,6155.9873,6155.9873,6169.0474,6066.381,6099.079,6389.646,6389.646,85,69,75,95,95
72,0.39796805,0.28583184,0.32338524,0.60388166,0.60388166,0.8548646,0.6807443,0.75233215,1.2953562,1.2953562,5933.932,5829.2715,5864.3213,6126.118,6126.118,6169.0474,6066.381,6099.079,6380.416,6380.416,85,69,75,98,98
73,0.39796805,0.28583184,0.32338524,0.60388166,0.60388166,0.8548646,0.6807443,0.75233215,1.2953562,1.2953562,5933.932,5829.2715,5864.3213,6126.118,6126.118,6169.0474,6066.381,6099.079,6380.416,6380.416,83,69,75,98,98
74,0.39796805,0.28583184,0.32338524,0.60388166,0.60388166,0.8548646,0.6807443,0.75233215,1.2953562,1.2953562,5933.932,5829.2715,5864.3213,6126.118,6126.118,6169.0474,6066.381,6099.079,6375.97,6375.97,83,69,75,98,98
75,0.39796805,0.28583184,0.32338524,0.6038693,0.6038693,0.8548646,0.6807443,0.75233215,1.2954882,1.2954882,5933.932,5829.2715,5864.3213,6126.1064,6126.1064,6169.0474,6066.381,6099.079,6373.4346,6373.4346,83,69,75,98,98
76,0.40883702,0.28583184,0.32338524,0.6036793,0.6036793,0.8650695,0.6807443,0.75233215,1.2952429,1.2952429,5944.076,5829.2715,5864.3213,6125.929,6125.929,6162.774,6066.381,6099.079,6371.9814,6371.9814,83,69,70,96,96
77,0.39945439,0.28583184,0.3141897,0.5872645,0.5872645,0.87379336,0.6807443,0.7141745,1.2632291,1.2632291,5935.3193,5829.2715,5855.739,6110.6084,6110.6084,6162.774,6066.381,6089.7476,6366.995,6366.995,83,69,70,99,99
78,0.39945439,0.28579065,0.3141897,0.53689176,0.53689176,0.87379336,0.67961615,0.7141745,1.2192328,1.2192328,5935.3193,5829.233,5855.739,6063.594,6063.594,6162.774,6063.468,6089.7476,6327.2256,6327.2256,83,69,70,100,100
79,0.39945439,0.28579065,0.3141897,0.53689176,0.53689176,0.87379336,0.67961615,0.7141745,1.2192328,1.2192328,5935.3193,5829.233,5855.739,6063.594,6063.594,6162.774,6063.468,6089.7476,6327.2256,6327.2256,83,69,70,100,100
80,0.40958613,0.28579065,0.3141897,0.53689176,0.53689176,0.8251364,0.67961615,0.7141745,1.2192328,1.2192328,5944.7754,5829.233,5855.739,6063.594,6063.594,6162.774,6063.468,6089.7476,6327.2256,6327.2256,83,65,69,100,100
81,0.40958613,0.28579065,0.3141897,0.5368914,0.5368914,0.8251364,0.67961615,0.7141745,1.2192328,1.2192328,5944.7754,5829.233,5855.739,6063.5938,6063.5938,6162.774,6063.468,6089.7476,6315.138,6315.138,83,65,69,100,100
82,0.40958613,0.28579065,0.3141897,0.5368914,0.5368914,0.8251364,0.67961615,0.7141745,1.2192328,1.2192328,5944.7754,5829.233,5855.739,6063.5938,6063.5938,6162.774,6063.468,6089.7476,6315.138,6315.138,83,65,69,100,100
83,0.38582155,0.28579065,0.3141897,0.5368914,0.5368914,0.8251364,0.67961615,0.7141745,1.2192328,1.2192328,5922.595,5829.233,5855.739,6063.5938,6063.5938,6154.927,6063.468,6089.7476,6315.138,6315.138,83,65,70,100,100
84,0.36809915,0.28579065,0.3141897,0.5368914,0.5368914,0.7985092,0.67961615,0.7141745,1.0602907,1.0602907,5906.054,5829.233,5855.739,6063.5938,6063.5938,6147.702,6063.468,6089.7476,6315.138,6315.138,83,65,70,100,100
85,0.36809915,0.2857882,0.3141897,0.49524,0.49524,0.7985092,0.6804431,0.7141745,0.92294526,0.92294526,5906.054,5829.231,5855.739,6024.719,6024.719,6147.702,6060.518,6089.7476,6294.217,6294.217,83,65,70,98,98
86,0.36809915,0.2857882,0.3141897,0.49524,0.49524,0.7985092,0.6804431,0.7141745,0.92294526,0.92294526,5906.054,5829.231,5855.739,6024.719,6024.719,6147.702,6060.518,6089.7476,6294.217,6294.217,83,65,70,98,98
87,0.374122,0.2857882,0.3141897,0.4538505,0.4538505,0.7985092,0.6804431,0.7141745,0.92294526,0.92294526,5911.676,5829.231,5855.739,5986.089,5986.089,6141.2197,6060.518,6089.7476,6252.329,6252.329,83,70,75,100,100
88,0.374122,0.2857882,0.3141897,0.43303844,0.43303844,0.7985092,0.6804431,0.7141745,0.92294526,0.92294526,5911.676,5829.231,5855.739,5966.6646,5966.6646,6141.2197,6060.518,6089.7476,6236.987,6236.987,83,70,75,96,96
89,0.374122,0.2857882,0.3141897,0.43303844,0.43303844,0.7985092,0.6804431,0.7141745,0.92294526,0.92294526,5911.676,5829.231,5855.739,5966.6646,5966.6646,6141.2197,6060.518,6089.7476,6236.987,6236.987,83,70,75,96,96
90,0.36758208,0.2857882,0.3141897,0.41676274,0.41676274,0.8388313,0.6804431,0.7141745,1.2609441,1.2609441,5905.572,5829.231,5855.739,5951.4736,5951.4736,6121.2637,6060.518,6089.7476,6234.7314,6234.7314,83,70,75,93,93
91,0.3608458,0.2857882,0.3141897,0.43302748,0.43302748,0.7985092,0.6804431,0.7141745,1.2609441,1.2609441,5899.2847,5829.231,5855.739,5966.6543,5966.6543,6115.1274,6060.518,6089.7476,6222.624,6222.624,83,70,75,94,94
92,0.3608458,0.2857882,0.3141897,0.43302748,0.43302748,0.80150515,0.6804431,0.7141745,1.2609441,1.2609441,5899.2847,5829.231,5855.739,5966.6543,5966.6543,6115.1274,6060.518,6089.7476,6222.624,6222.624,83,70,75,94,94
93,0.3608458,0.2857882,0.3141897,0.43302748,0.43302748,0.80150515,0.6804431,0.7141745,1.2609441,1.2609441,5899.2847,5829.231,5855.739,5966.6543,5966.6543,6115.1274,6060.518,6089.7476,6222.624,6222.624,83,70,75,94,94
94,0.3608458,0.27328694,0.2857882,0.43302748,0.43302748,0.80150515,0.66482383,0.6804431,1.2609441,1.2609441,5899.2847,5817.563,5829.231,5966.6543,5966.6543,6115.1274,6060.518,6067.2266,6222.624,6222.624,83,70,75,94,94
95,0.3608458,0.27328694,0.2857882,0.4314167,0.4314167,0.80150515,0.66482383,0.6804431,1.2609441,1.2609441,5899.2847,5817.563,5829.231,5965.151,5965.151,6115.1274,6060.518,6067.2266,6204.775,6204.775,83,70,75,93,93
96,0.3608458,0.27328694,0.28578714,0.4314167,0.4314167,0.80150515,0.66482383,0.6804224,1.2609441,1.2609441,5899.2847,5817.563,5829.23,5965.151,5965.151,6115.1274,6058.309,6067.2266,6204.775,6204.775,83,70,75,93,93
97,0.3608458,0.28578714,0.29171494,0.4314167,0.4314167,0.80150515,0.6251606,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.762,5965.151,5965.151,6115.1274,6054.0654,6058.309,6204.775,6204.775,83,70,75,90,90
98,0.3608458,0.28578714,0.29171494,0.4314167,0.4314167,0.80150515,0.6251606,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.762,5965.151,5965.151,6115.1274,6054.0654,6058.309,6204.775,6204.775,83,70,77,90,90
99,0.3608458,0.28578714,0.29163775,0.4314167,0.4314167,0.80150515,0.6251038,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.6904,5965.151,5965.151,6111.2954,6042.24,6058.309,6204.775,6204.775,83,70,77,90,90
100,0.3608458,0.28578714,0.29163778,0.4314167,0.4314167,0.80150515,0.6251037,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.6904,5965.151,5965.151,6111.2954,6040.509,6058.309,6204.775,6204.775,83,70,77,90,90
101,0.3608458,0.28578714,0.29163778,0.4314167,0.4314167,0.80150515,0.6251037,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.6904,5965.151,5965.151,6111.2954,6040.509,6058.309,6204.775,6204.775,83,70,77,90,90
102,0.3608458,0.28578714,0.29163778,0.4314167,0.4314167,0.80150515,0.6251037,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.6904,5965.151,5965.151,6111.2954,6040.509,6058.309,6204.775,6204.775,83,70,77,90,90
103,0.3608458,0.28578714,0.29163778,0.4314167,0.4314167,0.80150515,0.6251037,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.6904,5965.151,5965.151,6111.2954,6040.509,6058.309,6204.775,6204.775,83,70,77,90,90
104,0.3608458,0.28578714,0.29163778,0.4112967,0.4112967,0.7897173,0.6251037,0.6804224,1.2609441,1.2609441,5899.2847,5829.23,5834.6904,5946.372,5946.372,6111.2954,6040.509,6058.309,6202.378,6202.378,83,70,77,96,96
105,0.33900803,0.28578714,0.29163778,0.4112967,0.4112967,0.7897173,0.6251037,0.6804224,1.2609441,1.2609441,5878.903,5829.23,5834.6904,5946.372,5946.372,6111.2954,6040.509,6058.309,6202.378,6202.378,83,70,77,96,96
106,0.33900803,0.28578714,0.29163778,0.4112967,0.4112967,0.7897173,0.6251037,0.6804224,1.2609441,1.2609441,5878.903,5829.23,5834.6904,5946.372,5946.372,6111.2954,6040.509,6058.309,6202.378,6202.378,83,70,77,96,96
107,0.33900803,0.28578714,0.29163778,0.41129878,0.41129878,0.7897173,0.6251037,0.6804224,1.2609441,1.2609441,5878.903,5829.23,5834.6904,5946.374,5946.374,6111.2954,6040.509,6058.309,6201.615,6201.615,83,70,77,96,96
108,0.33797833,0.28578714,0.29163778,0.4011802,0.4011802,0.78089327,0.6251037,0.6804224,1.2609441,1.2609441,5877.9414,5829.23,5834.6904,5936.93,5936.93,6111.2954,6040.509,6058.309,6200.5176,6200.5176,83,68,77,100,100
109,0.33420792,0.28578714,0.29163778,0.41130102,0.41130102,0.78089327,0.6251037,0.6804224,1.2609441,1.2609441,5874.4224,5829.23,5834.6904,5946.376,5946.376,6105.7617,6040.509,6058.309,6182.405,6182.405,83,68,77,87,87
