-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,23467,6,2704.4106,2619.0864,2704.4106,3.4028235e38,52.959457,3.4028235e38,2619.0864,1.5890485e6,2.6660728e6,0.85439736,0.68976414,23,"sqrt(abs(((exp((0.61420625 * X2)) * (21.104198 * X3)) / ((log(abs((0.13939093 * X2))) / (-0.33914027 * X1)) - exp((-0.051468138 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1260.5746]"
2,41660,8,2704.1611,2614.246,2704.1611,3.4028235e38,48.354286,3.4028235e38,2614.246,1.5865414e6,2.6633918e6,0.85462713,0.6900761,21,"sqrt(abs(((exp(0.5944863) * (26.48074 * X3)) / ((log(abs((0.13939114 * X2))) / (-0.3391408 * X1)) - exp((-0.051467597 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1259.5797]"
3,62089,10,2631.2686,2529.9465,2631.2686,3.4028235e38,35.155594,3.4028235e38,2529.9465,1.0002113e6,1.433003e6,0.90835184,0.8332495,16,"sqrt(abs((-33.426247 / ((log(abs((0.13939124 * X2))) / (-0.33914116 * X1)) - exp((-0.051467303 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1000.10565]"
4,79355,11,2631.258,2529.9368,2631.258,3.4028235e38,35.155594,3.4028235e38,2529.9368,1.000145e6,1.4346504e6,0.9083579,0.8330578,16,"sqrt(abs((50.17758 / ((log(abs((0.13939124 * X2))) / (-0.33914116 * X1)) - exp((-0.05146734 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1000.0723]"
5,100746,14,2631.258,2529.9368,2631.258,3.4028235e38,35.155594,3.4028235e38,2529.9368,1.000145e6,1.4346504e6,0.9083579,0.8330578,16,"sqrt(abs((50.17758 / ((log(abs((0.13939124 * X2))) / (-0.33914116 * X1)) - exp((-0.05146734 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1000.0723]"
6,120971,13,2631.258,2529.9368,2631.258,3.4028235e38,35.155594,3.4028235e38,2529.9368,1.000145e6,1.4346504e6,0.9083579,0.8330578,16,"sqrt(abs((50.17758 / ((log(abs((0.13939124 * X2))) / (-0.33914116 * X1)) - exp((-0.05146734 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1000.0723]"
7,142717,16,2631.258,2529.9368,2631.258,3.4028235e38,35.155594,3.4028235e38,2529.9368,1.000145e6,1.4346504e6,0.9083579,0.8330578,16,"sqrt(abs((50.17758 / ((log(abs((0.13939124 * X2))) / (-0.33914116 * X1)) - exp((-0.05146734 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[1000.0723]"
8,165098,19,2588.522,2519.0137,2588.522,3.4028235e38,59.94738,3.4028235e38,2519.0137,763121.75,7.014533e6,0.93007606,0.18375826,25,"sqrt(abs(((exp(((-0.08858703 * X3) + 2.5957165)) * (127.39497 * X2)) / ((log(abs((0.13939099 * X2))) / (-0.33914036 * X1)) - exp((-0.051467977 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[873.5683]"
9,191820,20,2588.6868,2514.3733,2588.6868,3.4028235e38,55.151592,3.4028235e38,2514.3733,763918.25,7.0002695e6,0.93000305,0.18541801,23,"sqrt(abs(((exp(((-0.08848184 * X3) + 2.597906)) * 565.1183) / ((log(abs((0.13939087 * X2))) / (-0.33914 * X1)) - exp((-0.051468346 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[874.0242]"
10,217967,18,2588.6868,2514.3733,2588.6868,3.4028235e38,55.151592,3.4028235e38,2514.3733,763918.25,7.0002695e6,0.93000305,0.18541801,23,"sqrt(abs(((exp(((-0.08848184 * X3) + 2.597906)) * 565.1183) / ((log(abs((0.13939087 * X2))) / (-0.33914 * X1)) - exp((-0.051468346 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[874.0242]"
11,246054,20,2588.6868,2514.3733,2588.6868,3.4028235e38,55.151592,3.4028235e38,2514.3733,763918.25,7.0002695e6,0.93000305,0.18541801,23,"sqrt(abs(((exp(((-0.08848184 * X3) + 2.597906)) * 565.1183) / ((log(abs((0.13939087 * X2))) / (-0.33914 * X1)) - exp((-0.051468346 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[874.0242]"
12,273911,22,2588.255,2513.9658,2588.255,3.4028235e38,55.151592,3.4028235e38,2513.9658,761833.0,6.9718205e6,0.93019414,0.18872851,23,"sqrt(abs(((exp(((-0.08819161 * X3) + 4.1540003)) * 2.5294652) / ((log(abs((0.13939127 * X2))) / (-0.33914113 * X1)) - exp((-0.05146724 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[872.8304]"
13,305532,20,2587.0066,2503.196,2587.0066,2675.6052,45.56001,43.038578,2503.196,755837.56,5.6056335e6,0.9307435,0.34770393,19,"sqrt(abs(((abs(-483223.38) ^ sin(((-0.014506499 * X3) + 1.2870873))) / ((102.17621 * X1) - ((1.9232332 * X2) + 300.7585))))) NeoGP.GaussianLikelihood{Float32} Float32[869.3892]"
14,335814,19,2611.3489,2496.5571,2611.3489,2667.6445,22.873857,33.421967,2496.5571,881735.3,1.3373869e6,0.91920763,0.84437585,11,"sqrt(abs((4.3576185e6 / ((67875.96 * X2) - exp((4.074683 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[939.00775]"
