-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,22244,6,2940.3418,2824.0955,2940.3418,2998.6365,37.352818,20.941885,2824.0955,6.670296e6,5.262062e6,0.3949433,0.370538,17,"(sin(sqrt(abs((-20.911577 * X1)))) / (exp(exp((-133.93169 * X1))) - (-2.208945 - (-1.069605 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[2582.6914]"
2,41877,7,2808.079,2692.6697,2808.079,2855.967,30.761145,17.126705,2692.6697,2.8956215e6,2.4189695e6,0.7373407,0.7106364,14,"(sin(sqrt(abs((-40.720127 * X1)))) / (exp(-73.06758) - (-2.602805 - (-0.8676265 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[1701.6527]"
3,60092,8,2808.079,2692.6697,2808.079,2855.967,30.761145,17.126705,2692.6697,2.8956215e6,2.4189695e6,0.7373407,0.7106364,14,"(sin(sqrt(abs((-40.720127 * X1)))) / (exp(-73.06758) - (-2.602805 - (-0.8676265 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[1701.6527]"
4,79463,8,2808.079,2692.6697,2808.079,2855.967,30.761145,17.126705,2692.6697,2.8956215e6,2.4189695e6,0.7373407,0.7106364,14,"(sin(sqrt(abs((-40.720127 * X1)))) / (exp(-73.06758) - (-2.602805 - (-0.8676265 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[1701.6527]"
5,99682,11,2808.079,2692.6697,2808.079,2855.967,30.761145,17.126705,2692.6697,2.8956215e6,2.4189695e6,0.7373407,0.7106364,14,"(sin(sqrt(abs((-40.720127 * X1)))) / (exp(-73.06758) - (-2.602805 - (-0.8676265 * X2)))) NeoGP.GaussianLikelihood{Float32} Float32[1701.6527]"
6,123331,13,2656.4023,2573.5059,2656.4023,3.4028235e38,47.827156,3.4028235e38,2573.5059,1.1120979e6,1.0909324e6,0.8991226,0.86949974,23,"((40.823658 * X1) / (((exp(sqrt(abs((12.113277 * X2)))) + (13.083312 * -23.697182)) + (-34.937004 * X1)) / ((-3.0883539 * X2) * -2.0008159))) NeoGP.GaussianLikelihood{Float32} Float32[1054.5607]"
7,146769,14,2647.1375,2564.4985,2647.1375,2736.4324,52.18304,37.111897,2564.4985,1.048955e6,1.5148719e6,0.90485024,0.818787,21,"(sqrt(abs((abs((-2367.9336 * X3)) ^ sin(((45.861187 * X1) + sqrt(abs(((1945.9711 * X2) - 18.293608)))))))) / log(abs((0.3333983 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[1024.1853]"
8,168260,15,2647.1375,2564.4985,2647.1375,2736.4324,52.18304,37.111897,2564.4985,1.048955e6,1.5148719e6,0.90485024,0.818787,21,"(sqrt(abs((abs((-2367.9336 * X3)) ^ sin(((45.861187 * X1) + sqrt(abs(((1945.9711 * X2) - 18.293608)))))))) / log(abs((0.3333983 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[1024.1853]"
9,191912,15,2639.4055,2545.8708,2639.4055,2732.5955,43.162113,50.02786,2545.8708,999013.1,2.2823822e6,0.9093804,0.7269753,18,"(((-0.43359533 * X3) - (4.269616 * X2)) / log(abs(sin(((291.2401 * X2) + sqrt(abs((-2.5267105e6 * X1)))))))) NeoGP.GaussianLikelihood{Float32} Float32[999.5064]"
10,217765,13,2639.5366,2542.3826,2639.5366,2704.9053,39.55004,25.818554,2542.3826,999840.2,2.3097668e6,0.9093054,0.7236995,18,"(((0.23068133 * X3) - (-2.2462306 * X2)) / log(abs((sin((35.532303 * X2)) - sin((-1.7935058 * X1)))))) NeoGP.GaussianLikelihood{Float32} Float32[999.9199]"
