Complexity,Loss,Equation
1,0.0001933735,"0.08786552"
5,9.40221e-5,"0.3733245 / (x0 + 3.3059106)"
6,9.259736e-5,"0.209483 / (sqrtabs(x0) + 1.4493119)"
7,6.773322e-5,"0.6096308 / ((x0 + x1) + 5.048788)"
8,6.773133e-5,"sin(0.608665 / ((x0 + x1) + 5.0290613))"
9,4.838451e-5,"0.6098482 / ((x1 - x6) + (x0 + 5.0513763))"
11,4.697999e-5,"0.56883055 / (x0 + ((powabs(x5, x6) * x1) + 4.6674047))"
12,4.5146273e-5,"0.6935159 / (((x1 - x6) + x0) + (sin(x0) + 5.4326715))"
13,4.4093165e-5,"0.6935159 / ((x1 - x6) + (x0 + (sin(sin(x0)) + 5.4326715)))"
14,4.0196184e-5,"0.7226456 / (x0 + ((powabs(0.12866554, x6) * (sin(x0) + x1)) + 5.753465))"
16,3.9092156e-5,"0.7226456 / (x0 + ((powabs(0.12866554, x6) * (sin(x0 + x7) + x1)) + 5.753465))"
17,3.8724993e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(sin(x4), x4 + x6) * (sin(x0) + x1)))"
18,3.4889985e-5,"0.6935159 / ((((x1 - x6) + x0) + sin(powabs(x6, x4 + x5) * x0)) + 5.4326715)"
20,2.9665316e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(x4, x6) * ((powabs(x6, x4 + x5) * sin(x0)) + x1)))"
22,2.8085093e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(x4, x6) * ((powabs(x6, x4 + (x8 + x5)) * sin(x0)) + x1)))"
23,2.7479002e-5,"0.68343586 / ((x0 + 5.5181603) + (powabs(0.0960279, x6) * ((powabs(x6, x8 + sqrtabs(x5 + x4)) * sin(x0)) + x1)))"
26,2.7051457e-5,"0.6935159 / (x0 + (5.5181603 + ((powabs(x6, x8 + (x5 + x4)) * sin(((x0 + x7) + (x6 + x6)) + x6)) + x1)))"
28,2.6580086e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(x0, x6) * ((powabs(x6, x8 + (x5 + x4)) * sin(((x0 + x6) + x6) + x6)) + x1)))"
29,2.5947611e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(sin(x0), x6) * ((powabs(x6, (x8 + x5) + x4) * sin(((x0 + x6) + x6) + x6)) + x1)))"
30,2.5571551e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(x0, x6) * (sin(powabs(x6, (x8 + x5) + x4) * (((x0 + x7) + x6) + (x6 + x6))) + x1)))"
31,2.4939076e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(sin(x0), x6) * ((powabs(x6, (x8 + x5) + x4) * sin(((x0 + x7) + x6) + (x6 + x6))) + x1)))"
32,2.4893503e-5,"0.6935159 / ((x0 + 5.5181603) + (powabs(sin(sin(x0)), x6) * ((powabs(x6, (x8 + x5) + x4) * sin(((x0 + x7) + x6) + (x6 + x6))) + x1)))"
33,2.3879844e-5,"0.68343586 / ((x0 + 5.5181603) + (powabs(sin(x0), 0.08786587 + x6) * ((powabs(x6, x8 + (x5 + x4)) * sin(((x0 + x7) + x6) + (x6 + x6))) + x1)))"
