id,view,Expression,Numpy,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,8.758327380952391e-2,"t[0]",8.758327380952391e-2,1,1.7426830098852023e-4,2.126003911704453e-4,1.428569546980623e-4,2.126003911704453e-4,9.992007221626409e-16,-1.5006367686840605e-3,-9.647403634721163e-3,1.7426830098852023e-4,2.126003911704453e-4,1.428569546980623e-4
1,0,(-0.9148703109845934 + (x0 ^ -1.5779753953028202e-2)),"(t[0] + x[:, 0] ** t[1])",-0.9148703109845934;-1.5779753953028202e-2,5,8.793107278266266e-5,9.822076382431576e-5,1.282093770728345e-4,9.822076382431576e-5,0.49542703817113043,0.5373096118384122,9.387495374792487e-2,6.931559736672236,6.931570026363278,6.931600014976526
2,0,((0.9843382513488679 ^ Log(x0)) + -0.9148855749049722),"(t[0] ** np.log(x[:, 0]) + t[1])",0.9843382513488679;-0.9148855749049722,6,8.793087064360485e-5,9.822733778095957e-5,1.2827111989152426e-4,9.822733778095957e-5,0.4954281981012879,0.537278643777965,9.34385838370938e-2,9.656715405475245,9.656725701942381,9.656755745724492
3,0,Log(((0.9828424438898447 ^ Log(x0)) + 8.888560913878023e-2)),"np.log((t[0] ** np.log(x[:, 0]) + t[1]))",0.9828424438898447;8.888560913878023e-2,7,8.78996874952902e-5,9.815454751988784e-5,1.285198851379384e-4,9.815454751988784e-5,0.4956071356828089,0.5376215382214444,9.168042522530306e-2,11.266153286726198,11.266163541586222,11.26619390692384
