-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,27584,7,176.84608,186.24278,176.84608,196.4069,14.4849415,5.0758877,186.24278,0.48677176,0.62286365,0.508719,0.38062555,9,"(0.82317233 * ((0.72075593 * X4) - (-0.5501411 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.6976903]"
2,48724,9,176.84608,186.24278,176.84608,196.4069,14.4849415,5.0758877,186.24278,0.48677176,0.62286365,0.508719,0.38062555,9,"(0.82317233 * ((0.72075593 * X4) - (-0.5501411 * X1))) NeoGP.GaussianLikelihood{Float32} Float32[0.6976903]"
3,69627,9,176.84612,180.8748,176.84612,192.62296,11.266066,4.510769,180.8748,0.48677194,0.6228633,0.50871885,0.3806259,7,"((0.45285946 * X1) - (-0.5933051 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.6976903]"
4,90932,8,176.8461,180.87479,176.8461,192.61858,11.266066,4.5064073,180.87479,0.48677182,0.62283826,0.50871897,0.38065076,7,"((0.4527624 * X1) + (0.59304523 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.6976903]"
5,112606,10,162.27144,178.02037,162.27144,188.33669,19.709354,6.355903,178.02037,0.40880927,0.4506757,0.5874037,0.5518489,11,"((0.4155714 * X1) - ((-0.2844046 * X5) - (0.5861736 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.6393819]"
6,135588,13,149.17209,167.63034,149.17209,176.25787,21.405012,5.680772,167.63034,0.34945342,0.48880032,0.6473094,0.51393783,11,"(((0.4843396 * X1) + (0.3795465 * X2)) - (-0.6268105 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
7,160246,14,149.17212,165.93471,149.17212,174.56247,19.709354,5.6809983,165.93471,0.3494535,0.4888215,0.6473093,0.51391673,11,"((0.37958792 * X2) - ((-0.48438972 * X1) - (0.6268641 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
8,186058,16,149.17212,165.93471,149.17212,174.56247,19.709354,5.6809983,165.93471,0.3494535,0.4888215,0.6473093,0.51391673,11,"((0.37958792 * X2) - ((-0.48438972 * X1) - (0.6268641 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
9,212990,19,149.17212,165.93471,149.17212,174.56247,19.709354,5.6809983,165.93471,0.3494535,0.4888215,0.6473093,0.51391673,11,"((0.37958792 * X2) - ((-0.48438972 * X1) - (0.6268641 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
10,244172,19,149.17212,165.93471,149.17212,174.56247,19.709354,5.6809983,165.93471,0.3494535,0.4888215,0.6473093,0.51391673,11,"((0.37958792 * X2) - ((-0.48438972 * X1) - (0.6268641 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
11,275525,18,149.17212,165.93471,149.17212,174.56247,19.709354,5.6809983,165.93471,0.3494535,0.4888215,0.6473093,0.51391673,11,"((0.37958792 * X2) - ((-0.48438972 * X1) - (0.6268641 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
12,305189,22,149.17212,165.93471,149.17212,174.56247,19.709354,5.6809983,165.93471,0.3494535,0.4888215,0.6473093,0.51391673,11,"((0.37958792 * X2) - ((-0.48438972 * X1) - (0.6268641 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.5911459]"
13,336891,24,149.1721,165.9347,149.1721,174.56245,19.709354,5.681002,165.9347,0.3494535,0.48882183,0.6473093,0.51391643,11,"((0.37958825 * X2) - ((-0.4843904 * X1) - (0.62686473 * X4))) NeoGP.GaussianLikelihood{Float32} Float32[0.59114593]"
14,367000,18,130.95926,162.7626,130.95926,170.87651,31.191624,8.7256365,162.7626,0.28097135,0.31702557,0.7164259,0.6847503,15,"((0.44832766 * X1) - ((-0.26686195 * X5) + ((-0.36667493 * X2) - (0.6190308 * X4)))) NeoGP.GaussianLikelihood{Float32} Float32[0.5300674]"
15,398763,22,130.9593,160.75967,130.9593,168.87358,29.188652,8.725627,160.75967,0.28097147,0.317026,0.7164258,0.6847499,15,"((((0.26686096 * X5) - (-0.36667562 * X2)) - (-0.4483281 * X1)) - (-0.6190306 * X4)) NeoGP.GaussianLikelihood{Float32} Float32[0.53006744]"
