id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(((Abs(((Abs(t0) ^ x1) - (x3 * Sqrt(Abs(Log((Sin(Sqrt(Abs(Sqrt(Abs(t1))))) + (Abs(Exp(Exp(Sin((Abs((Abs(t2) ^ t3)) ^ x1))))) ^ t4)))))))) ^ x1) - (t5 * Sqrt(Abs(Log(Log((Sqrt(Abs(Sqrt(Abs(t6)))) + (Abs(Exp(Exp(x0))) ^ t7)))))))) / (Sin(Exp(t8)) * (t9 / x1))),-0.7061163344265577;0.41374204359556926;0.8750050271145524;-0.5407242512598861;-0.5221969692028133;0.5642476625246949;-5.2428280140801156e-2;0.4013572175999916;0.3015151512429298;-0.346956119492729,48,0.299740799378943,0.3327429626887435,0.7025053577190121,0.6611135397623462
