id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sin(Sqrt(Abs(Exp((x1 * x0))))) / ((t0 * x1) + (t1 / x1))) / (Sqrt(Abs((Exp((Abs(Exp(Log((Abs((Exp(((Abs((Exp(x2) * x0)) ^ t2) / x1)) + x3)) ^ t3)))) ^ Sqrt(Abs(Exp(x3))))) + Exp((Abs(t4) ^ (t5 * x0)))))) + Exp((t6 * x0)))),-0.16853854479234223;-4.570314247875633e-2;-0.42290774495697925;0.3528588867556194;0.5089914849141834;-0.7106725231194386;-2.042356352411277,48,0.2633887955167959,0.2492543927209026,0.7426846927868191,0.7374626637060879
