id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sin(((Abs(t0) ^ t1) * ((Sqrt(Abs((x0 + (Abs((Exp(x3) + Exp(t2))) ^ t3)))) + Sqrt(Abs(Exp((t4 * x2))))) + x1))) + (Sin((x0 / t5)) / (x1 - Exp((Exp((Abs(Sin(t6)) ^ (Abs(((t7 + Sqrt(Abs(x5))) - (Sqrt(Abs(x7)) * x5))) ^ x6))) - t8))))),-0.3892464865845837;-0.4065273732794772;-0.4530119134726552;-1.5526612607064545;0.40073651088160817;0.37545770885213503;5.058711644650342e-4;0.12370776744815117;-3.6532759179963216e-2,49,0.24019259354633546,0.25497593100146687,0.7653460130016625,0.7314362205879321
