id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sin((x3 * Log(Sqrt(Abs(Exp(Exp(Sin(((Abs(t0) ^ Exp(Sin(((Sin((t1 + x14)) * x10) * ((Exp(Sqrt(Abs(t2))) - x45) / x40))))) * (Sin((((((Abs(x23) ^ (t3 + x28)) + t4) - (Exp(Sqrt(Abs(x37))) * x18)) + Exp(x0)) / x46)) + Exp(x36))))))))))),0.16409293372404682;1.0016540919366639;0.8102023477292877;0.7200801836126194;-0.6761151232790668,49,0.5699412658391818,0.726240050206518,0.41900919685644356,0.29547943911917207
