id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(t0 - (t1 * (x3 - (t2 * (Sqrt(Abs((t3 - (t4 * (Sqrt(Abs(x1)) - (x2 * Exp(Log((Abs(Exp(Sqrt(Abs(Sqrt(Abs(Sin(Sin((Log(Exp((Abs((x46 + (x34 - x26))) ^ t5))) + x0))))))))) ^ (Sqrt(Abs(Exp(Sin(Sin((Sqrt(Abs(t6)) + x0)))))) + x4)))))))))) + x1))))),-0.7355239643448569;-0.5982202161139344;-0.664408114415644;-1.4274100580757607;-1.4081526686455985;0.2773265332760985;-0.3327864163660522,49,0.24505690911341202,0.2963035824670292,0.7501921356193703,0.7125578986571891
