id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sin((t0 + (Abs((t1 + x1)) ^ t2))) / (Abs(Sqrt(Abs(Exp(Log((Exp(Sqrt(Abs(x5))) + t3)))))) ^ ((((t4 / Sqrt(Abs(x0))) + t5) + t6) / t7))),1.999928412018561;-0.4492297887020194;1.1619828295041322e-2;-0.9954168346170497;-5.5926421414951716e-2;0.6094484506969224;-0.48778204826476146;-0.7020083756413509,28,5.799293784742474e-5,5.848887936609956e-5,0.744859981821301,0.6155425319432801
