id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Abs(Sqrt(Abs(Exp((((t0 - (x3 * t1)) * (Abs(x12) ^ x5)) - (t2 + (Sin(((Abs((t3 / x0)) ^ t4) * t5)) * x0))))))) ^ Sqrt(Abs((Abs(x1) ^ t6)))),-0.3948887939984407;-0.20628061918623208;3.272782705194174;0.8822680103735879;1.0174208376517555;0.6599586080941854;0.11225567546261628,29,5.203064628024761e-5,4.529957672475403e-5,0.7710910926306636,0.7022380876434724
