id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Exp(t0) * ((Exp(((((Abs(t1) ^ Sqrt(Abs(x4))) / Exp(Exp((Sin((Exp(x3) / t2)) - x5)))) - t3) - (Log(x1) * t4))) - t5) - x0)),-4.466392632286352;1.1946587289295907;-1.629853816932338;-1.8156269801538216;0.11458704887985885;-0.605871750507043,29,5.9067908079962986e-5,4.730219861463569e-5,0.740130648649856,0.6890745093769153
