id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Sqrt(Abs((((x5 + (x4 * t0)) * t1) + Sin(t2)))) / (Sqrt(Abs(Sin(x0))) + (Abs(Sqrt(Abs(Sin((Exp(Sin(x3)) / (x1 + (t3 - x7))))))) ^ t4))),-0.10306709152828704;0.172591594003123;-6.493289820612795e-2;6.208507730341808;-0.4736136253076519,29,4.7624136794584324e-5,3.36232413815801e-5,0.7904775378084303,0.7789886489616247
