-- NEO GP --
SEED=-1
MAX_LEN=20
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,func_compl,param_compl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,13041,137.6064,16.39009627454601,5.4930615,2.5333586,158.89206,158.89206,0.88526845,0.88526845,8.363683310678823,8.363683310678823,7.576,Inf,5),"(X1 * (X1 * -3883.441)) [likelihood params: Float32[]]"
2,22439,137.6064,16.39009627454601,5.4930615,2.5333586,158.89206,158.89206,0.88526845,0.88526845,8.363683310678823,8.363683310678823,6.764,Inf,5),"(X1 * (X1 * -3883.441)) [likelihood params: Float32[]]"
3,31847,137.6064,16.39009627454601,5.4930615,2.5333586,158.89206,158.89206,0.88526845,0.88526845,8.363683310678823,8.363683310678823,6.196,4.0524734e35,5),"(X1 * (X1 * -3883.441)) [likelihood params: Float32[]]"
4,42389,137.6064,16.39009627454601,5.4930615,2.5333586,158.89206,158.89206,0.88526845,0.88526845,8.363683310678823,8.363683310678823,6.24,23327.447,5),"(X1 * (X1 * -3883.441)) [likelihood params: Float32[]]"
5,53389,137.6064,16.39009627454601,5.4930615,2.5333586,158.89206,158.89206,0.88526845,0.88526845,8.363683310678823,8.363683310678823,6.502,8.104663e34,5),"(X1 * (X1 * -3883.441)) [likelihood params: Float32[]]"
6,65073,137.6064,16.39009627454601,5.4930615,2.5333586,158.89206,158.89206,0.88526845,0.88526845,8.363683310678823,8.363683310678823,7.236,8.104663e34,5),"(X1 * (X1 * -3883.441)) [likelihood params: Float32[]]"
7,76413,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,7.2,1.6209326e35,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
8,87627,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,7.164,Inf,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
9,98380,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.752,52327.574,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
10,108914,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.71,19523.312,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
11,119587,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.816,8.104663e34,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
12,130528,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.894,9.123763e34,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
13,140639,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.752,6.8212184e7,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
14,150357,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.626,305720.56,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
15,160298,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,6.926,Inf,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
16,170080,137.60638,16.390081015756948,5.4930615,2.533351,158.90253,158.90253,0.8852609,0.8852609,8.36366805188976,8.36366805188976,7.02,8.104663e34,5),"(X1 * (3883.3174 * X1)) [likelihood params: Float32[]]"
17,179675,137.60637,16.390065756967886,5.4930615,2.5333424,158.91333,158.91333,0.8852531,0.8852531,8.36366805188976,8.36366805188976,6.824,299732.44,5),"(X1 * (X1 * -3883.191)) [likelihood params: Float32[]]"
