-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=200
TSIZE=2
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,avg_fitness,size,Expression
1,7123,687.85815,707.82153,0.09702635,0.2668589,0.1450538,-0.9057201,687.85815,373.59064,5.824,Inf,8,"log((((X47 - 167.76924) + X37) - 167.00685)) [likelihood params: Float32[]]"
2,13912,687.66095,700.6407,0.096471526,0.13523506,0.14994264,0.03424561,687.66095,350.2274,5.282,Inf,3,"(1.003119 ^ X49) [likelihood params: Float32[]]"
3,21684,687.66095,700.6407,0.096471526,0.13523506,0.14994264,0.03424561,687.66095,350.2274,5.152,Inf,3,"(1.003119 ^ X49) [likelihood params: Float32[]]"
4,30049,687.66095,700.6407,0.096471526,0.13523506,0.14994264,0.03424561,687.66095,350.2274,4.842,Inf,3,"(1.003119 ^ X49) [likelihood params: Float32[]]"
5,37663,687.66095,700.6407,0.096471526,0.13523506,0.14994264,0.03424561,687.66095,350.2274,4.686,Inf,3,"(1.003119 ^ X49) [likelihood params: Float32[]]"
6,45852,683.71674,702.15753,0.085376844,0.18481956,0.2477032,-0.31985235,683.71674,359.02866,5.036,Inf,6,"((X31 / 17.296839) - exp(2.828397)) [likelihood params: Float32[]]"
7,53207,681.78345,698.92694,0.07993849,0.15866207,0.29562318,-0.13305366,681.78345,354.38568,5.054,Inf,6,"((X31 / 24.24974) - exp(2.4175386)) [likelihood params: Float32[]]"
8,60089,678.63275,692.1853,0.07107581,0.1351307,0.37371653,0.034990788,678.63275,350.20886,5.436,Inf,5,"((249.90182 - X49) * -0.029486816) [likelihood params: Float32[]]"
9,67661,675.1117,690.14526,0.061171234,0.15093842,0.4609906,-0.07789683,675.1117,353.01474,5.444,Inf,5,"((293.0447 - X49) * -0.05191374) [likelihood params: Float32[]]"
10,75757,675.1117,690.14526,0.061171234,0.15093842,0.4609906,-0.07789683,675.1117,353.01474,6.522,Inf,5,"((293.0447 - X49) * -0.05191374) [likelihood params: Float32[]]"
11,83688,675.1117,690.14526,0.061171234,0.15093842,0.4609906,-0.07789683,675.1117,353.01474,7.758,Inf,5,"((293.0447 - X49) * -0.05191374) [likelihood params: Float32[]]"
12,91592,675.11163,690.1452,0.061171208,0.15093848,0.46099085,-0.07789731,675.11163,353.01477,8.488,Inf,5,"((293.04477 - X49) * -0.051913783) [likelihood params: Float32[]]"
13,99404,675.01605,694.76685,0.060902238,0.14995728,0.46336085,-0.07089031,675.01605,352.8406,9.32,Inf,7,"(((245.14313 - X49) * -0.017117007) ^ 1.8500057) [likelihood params: Float32[]]"
14,106636,675.0007,693.988,0.060858972,0.14958632,0.46374208,-0.06824112,675.0007,352.77475,10.546,Inf,7,"(((224.44221 - X49) * -0.012983684) ^ 2.2144103) [likelihood params: Float32[]]"
15,113255,674.42175,706.93,0.05923055,0.15475206,0.47809088,-0.10513115,674.42175,353.69165,12.484,Inf,13,"(((139.46014 - X49) * -0.0063952794) ^ ((log(X20) * exp(0.044245526)) - 1.1821408)) [likelihood params: Float32[]]"
16,119665,674.4186,706.61926,0.0592217,0.15447372,0.4781689,-0.10314345,674.4186,353.64227,14.216,Inf,13,"(((135.94936 - X49) * -0.006261587) ^ ((log(X20) * exp(0.06069528)) - 1.2020174)) [likelihood params: Float32[]]"
17,126093,672.96045,751.59766,0.055120047,0.15599675,0.51431054,-0.11401999,672.96045,353.9126,16.044,Inf,29,"sqrt(((-16957.85 - ((exp((X20 / 117.756805)) + (0.18598685 ^ sqrt((X49 / 216.25984)))) ^ 0.18712951)) + log((((X49 / 51.458405) / (11.850225 / (X31 / 147.63857))) ^ 3.7228508)))) [likelihood params: Float32[]]"
18,132649,672.8967,699.4592,0.054940674,0.16572215,0.5158911,-0.1834718,672.8967,355.63885,17.604,Inf,9,"((log(X31) * sqrt((X49 / 9.436081))) - 32.61487) [likelihood params: Float32[]]"
19,138959,672.2101,747.9949,0.05300917,0.15439546,0.53291047,-0.1025846,672.2101,353.62836,19.556,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41989) / (56.202747 / (X31 / 744.90314))) ^ 2.597202)))) [likelihood params: Float32[]]"
20,145539,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,20.444,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
21,151985,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,21.766,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
22,158118,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,23.434,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
23,164274,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,25.65,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
24,170302,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,27.232,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
25,176716,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,28.434,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
26,182774,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,31.194,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
27,189318,672.2101,747.99506,0.05300919,0.15439597,0.53291035,-0.102588296,672.2101,353.62845,30.89,Inf,29,"sqrt(((-16957.85 - ((exp(X49) + (2.3551822 - sqrt((X49 / 216.25984)))) ^ (31.686357 / 0.09380137))) + log((((X49 - 165.41992) / (56.202755 / (X31 / 744.90326))) ^ 2.597201)))) [likelihood params: Float32[]]"
28,195778,669.96313,814.2583,0.046688747,0.098205134,0.58860284,0.29868746,669.96313,343.6546,31.608,Inf,49,"sqrt(((-16957.85 - ((exp(0.1859864) + (X49 ^ 0.185987)) ^ ((exp((X31 * ((abs(X47) ^ ((2.9722226 * 1.6409864) / (X20 / log(2.9722235)))) / sqrt(abs((0.9999587 ^ 0.04792195)))))) + (-1.2449133 ^ (1875.2607 ^ 0.1859864))) - 0.09380137))) - log((((X49 - 177.337) / (404.1565 / (X31 / X17))) ^ 2.7282095)))) [likelihood params: Float32[]]"
