id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,8.786575817641279e-2,8.786575817641279e-2,1,1.933735437512335e-4,1.933735437512335e-4,1.4227667379954707e-4,1.9984014443252818e-15,1.9984014443252818e-15,-5.546244515075793e-3,1.933735437512335e-4,1.933735437512335e-4,1.4227667379954707e-4,1.933735437512335e-4,1.933735437512335e-4,1.4227667379954707e-4
1,(-0.9147600734739091 + (Abs(x0) ^ -1.6464397942779402e-2)),-0.9147600734739091;-1.6464397942779402e-2,6,9.285365470362308e-5,9.285365470362308e-5,1.3129574860002165e-4,0.5198223453820808,0.5198223453820808,7.206189602411439e-2,9.285365470362308e-5,9.285365470362308e-5,1.3129574860002165e-4,6.931564659254157,6.931564659254157,6.9316031013480535
2,(8.526496750454698e-2 - (Log(x0) * 1.6582777461867197e-2)),8.526496750454698e-2;1.6582777461867197e-2,6,9.28137497848121e-5,9.28137497848121e-5,1.3160343870173596e-4,0.5200287072144021,0.5200287072144021,6.988728357366314e-2,9.28137497848121e-5,9.28137497848121e-5,1.3160343870173596e-4,9.656720288354386,9.656720288354386,9.656759078043303
3,(0.11330490887048095 + (-1.2725629771523833e-2 * (x1 + x0))),0.11330490887048095;-1.2725629771523833e-2,7,6.840547269324076e-5,6.840547269324076e-5,8.055209971911046e-5,0.6462521637332084,0.6462521637332084,0.43069472178922086,6.840547269324076e-5,6.840547269324076e-5,8.055209971911046e-5,11.266133792511395,11.266133792511395,11.266145939138422
4,(0.13449135969976422 + (Sqrt(Abs((x1 + x0))) * -3.3916990069395574e-2)),0.13449135969976422;-3.3916990069395574e-2,9,6.76904416379922e-5,6.76904416379922e-5,8.352102010975016e-5,0.6499498311668073,0.6499498311668073,0.4097117548042176,6.76904416379922e-5,6.76904416379922e-5,8.352102010975016e-5,14.334143444266077,14.334143444266077,14.334159274844549
5,((9.560093044854642e-2 * (Abs(x0) ^ -0.1330864102798988)) + (x1 * -1.0092361765390155e-2)),9.560093044854642e-2;-0.1330864102798988;-1.0092361765390155e-2,10,6.053795345466536e-5,6.053795345466536e-5,7.109129725032195e-5,0.6869377667684229,0.6869377667684229,0.49755933239989947,6.053795345466536e-5,6.053795345466536e-5,7.109129725032195e-5,16.12589576100595,16.12589576100595,16.125906314349745
6,(((4.695995032832018e-2 * (Abs(x0) ^ -0.2500206416730617)) + 4.923127847877556e-2) + (x1 * -1.079003501346154e-2)),4.695995032832018e-2;-0.2500206416730617;4.923127847877556e-2;-1.079003501346154e-2,12,6.0366006339877636e-5,6.0366006339877636e-5,6.988677048285811e-5,0.687826963457133,0.687826963457133,0.5060723748761919,6.0366006339877636e-5,6.0366006339877636e-5,6.988677048285811e-5,19.709414527514944,19.709414527514944,19.709424048279086
7,((1.1331776636082305 - (Abs(-0.98112573639944) ^ x6)) + (Sqrt(Abs((x1 + x0))) * -3.3939942614287684e-2)),1.1331776636082305;-0.98112573639944;-3.3939942614287684e-2,14,4.411658232741661e-5,4.411658232741661e-5,5.653909873544464e-5,0.7718582311126772,0.7718582311126772,0.6004075939968003,4.411658232741661e-5,4.411658232741661e-5,5.653909873544464e-5,26.36673904461696,26.36673904461696,26.36675146713337
8,(1.09585408290851 - ((Abs(x0) ^ 1.2615502285747971e-2) + ((x6 + (x4 - x1)) * -1.172682474991732e-2))),1.09585408290851;1.2615502285747971e-2;-1.172682474991732e-2,14,3.6486617708853336e-5,3.6486617708853336e-5,4.276262194692214e-5,0.8113153588590605,0.8113153588590605,0.6977734103839979,3.6486617708853336e-5,3.6486617708853336e-5,4.276262194692214e-5,28.563955991988564,28.563955991988564,28.563962267992803
9,((((x6 + x4) * 1.4266501440027326e-2) - (Abs(x0) ^ 1.3157934592528025e-2)) - ((Abs(-0.9901959557791563) ^ x1) * -1.0945211129134453)),1.4266501440027326e-2;1.3157934592528025e-2;-0.9901959557791563;-1.0945211129134453,17,3.526039064970452e-5,3.526039064970452e-5,4.1296158146587445e-5,0.8176565937320497,0.8176565937320497,0.7081377036146748,3.526039064970452e-5,3.526039064970452e-5,4.1296158146587445e-5,32.95840392043394,32.95840392043394,32.958409956201436
