id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,3.206786834173374,3.206786834173374,1,0.8098489173861046,0.8547597935237404,0.7174880301205729,-2.220446049250313e-16,-1.6818432356533464e-2,-1.8123006573207645e-2,0.8098489173861046,0.8547597935237404,0.7174880301205729,0.8098489173861046,0.8547597935237404,0.7174880301205729
1,(Abs(x0) ^ 0.6051859405065192),0.6051859405065192,4,0.6916586156627353,0.7306427485198829,0.6551534586107016,0.14594117394741246,0.1308306499771953,7.033040128144008e-2,0.6916586156627353,0.7306427485198829,0.6551534586107016,3.9874954816670645,4.026479614524212,3.950990324615031
2,Sqrt(Abs((Abs(x0) ^ 1.2103634461260135))),1.2103634461260135,6,0.6916586149523496,0.7306468153749625,0.655155593693047,0.14594117482459557,0.13082581206455834,7.032737157729796e-2,0.6916586149523496,0.7306468153749625,0.655155593693047,6.236836059431912,6.275824259854525,6.20033303817261
3,((3.6768910184754273 + x0) * 0.3029691332179797),3.6768910184754273;0.3029691332179797,5,0.6900161408667468,0.7282086561427283,0.6553055224256422,0.14796929889853283,0.1337262353965163,7.011462114022671e-2,0.6900161408667468,0.7282086561427283,0.6553055224256422,7.6214879464662,7.659680461742181,7.586777328025096
4,(Abs((x0 + Sin(x2))) ^ 0.6017367721802509),0.6017367721802509,7,0.6457821676614254,0.6988192763865567,0.6126331229903709,0.20258933018547032,0.1686877102787241,0.13066720151349132,0.6457821676614254,0.6988192763865567,0.6126331229903709,11.396338983029755,11.449376091754887,11.363189938358701
5,((x0 * 0.42218012003633176) + (0.5764578052434587 / x2)),0.42218012003633176;0.5764578052434587,7,0.6649775426681674,0.6713569894003338,0.6467276940072899,0.17888691533419443,0.20135672420968964,8.22866492334261e-2,0.6649775426681674,0.6713569894003338,0.6467276940072899,13.207293827264552,13.213673273996719,13.189043978603674
6,((x0 * 0.3698742681526772) + (Sqrt(Abs(x2)) / x2)),0.3698742681526772,9,0.6418346225200745,0.6622409983487405,0.6233587543950248,0.20746375189130162,0.21220106644558823,0.11544741855590357,0.6418346225200745,0.6622409983487405,0.6233587543950248,16.20911581496258,16.229522190791247,16.190639946837532
7,(((Log(x6) + x0) - Sqrt(Abs(x2))) * 0.302220501373376),0.302220501373376,10,0.6659356119179505,0.6186840443088051,0.7196407767676815,0.17770389313188628,0.2640162244124007,-2.1177776543901405e-2,0.6659356119179505,0.6186840443088051,0.7196407767676815,20.440956807943927,20.39370524033478,20.494661972793658
8,(0.324035512101173 * ((Sqrt(Abs(Sqrt(Abs(x6)))) + x0) - Log(x2))),0.324035512101173,12,0.6595157686706102,0.6061054369207164,0.7205864982005074,0.18563110413324324,0.27897967957546743,-2.2519765132070102e-2,0.6595157686706102,0.6061054369207164,0.7205864982005074,22.631761542032805,22.578351210282914,22.692832271562704
9,((Log(x6) + ((-1.1678966885507929 * Log(x2)) + x0)) * 0.28698423162920617),-1.1678966885507929;0.28698423162920617,11,0.6553857756241217,0.6050684782273772,0.703179850746307,0.190730812187208,0.28021324100520295,2.180449361337211e-3,0.6553857756241217,0.6050684782273772,0.703179850746307,22.06039741523257,22.010080117835823,22.108191490354752
10,(((Log(x6) + (x0 + Sqrt(Abs(x3)))) - Log(x2)) * 0.26788957044681416),0.26788957044681416,13,0.6166051567077657,0.5856322169857118,0.6740408842635451,0.23861705131626132,0.30333453056089077,4.352894706223942e-2,0.6166051567077657,0.5856322169857118,0.6740408842635451,28.247626272636317,28.216653332914262,28.305062000192095
11,((Log(x6) + (x0 + ((Sqrt(Abs(x3)) + -1.713167763995095) * Log(x2)))) * 0.28587430616115816),-1.713167763995095;0.28587430616115816,15,0.6178671493958889,0.5822355547177149,0.7037123722008494,0.23705874499389634,0.30737518482277515,1.4247958568844865e-3,0.6178671493958889,0.5822355547177149,0.7037123722008494,31.37901123210296,31.34337963742479,31.464856454907924
12,((Log(x6) + (Sqrt(Abs((1.3368300848921817 + (x2 - (x0 - x1))))) + x0)) * 0.22199006593031853),1.3368300848921817;0.22199006593031853,16,0.6738891230605099,0.5764969507433156,0.7010551443862229,0.16788291174657988,0.31420180247767027,5.1954298719535386e-3,0.6738891230605099,0.5764969507433156,0.7010551443862229,35.2126655179712,35.115273345654,35.239831539296915
13,(((Log(x6) + (Sqrt(Abs((x2 - (x0 - x1)))) + x0)) - Log(x2)) * 0.23697433196892365),0.23697433196892365,17,0.6727707705469286,0.5561506403154131,0.6679739485069798,0.16926385143739398,0.3384056824803212,5.2137992250244514e-2,0.6727707705469286,0.5561506403154131,0.6679739485069798,37.51413225845166,37.39751212822015,37.50933543641172
14,((((Sqrt(Abs((-0.20815387765408952 + (x2 - (x0 - x1))))) + Log(x6)) + x0) - Sqrt(Abs(x2))) * 0.2501215111088025),-0.20815387765408952;0.2501215111088025,20,0.6852812313549936,0.5575041619124921,0.6839420338259403,0.15381595672581705,0.3367955392343118,2.947911244785173e-2,0.6852812313549936,0.5575041619124921,0.6839420338259403,42.13181290524782,42.00403583580532,42.13047370771877
15,((((Log(x6) + Sqrt(Abs((Sqrt(Abs(x1)) + (x2 - (x0 - x1)))))) + x0) - Log(x2)) * 0.23734241904682946),0.23734241904682946,21,0.6319277475762295,0.5211616529479476,0.6715010903011209,0.2196967434174505,0.38002842556473915,4.713294121481815e-2,0.6319277475762295,0.5211616529479476,0.6715010903011209,44.3810445144631,44.27027841983482,44.42061785718799
16,(((Log(x6) + (Sqrt(Abs((1.5034399096076225 + (x2 - (x0 - x1))))) + (-0.3373148642774761 + x0))) - Log(x2)) * 0.2444102063478104),1.5034399096076225;-0.3373148642774761;0.2444102063478104,21,0.6394581071509292,0.5220757401930292,0.6688729745704795,0.21039826883406154,0.37894103146101177,5.0862264878731245e-2,0.6394581071509292,0.5220757401930292,0.6688729745704795,46.69115996703185,46.57377760007395,46.7205748344514
17,((Log(x6) + (x0 + ((Sqrt(Abs((1.3368301248862218 + (x2 - (x0 - x1))))) + -4.308446865057095) * Sqrt(Abs(Log(x2)))))) * 0.3131300682560541),1.3368301248862218;-4.308446865057095;0.3131300682560541,23,0.6547191185932231,0.5018582228308396,0.7099272156715317,0.19155399910094784,0.4029916998079801,-7.394131921868441e-3,0.6547191185932231,0.5018582228308396,0.7099272156715317,49.009006071468185,48.856145175705805,49.0642141685465
