id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,Sqrt(Abs(((((((t0 - (t1 * x0)) / (x3 / x1)) - t2) - t3) + (t4 * x5)) / x3))),312167.3926794641;491.5844837292302;-176493.7858058482;-176492.87060092256;-31455.071628343067,20,2015.8460613404447,21149.367074475467,0.9859043827896926,0.7235458498909031
