id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 * (Abs(x4) ^ x4)) - (((x4 / x1) - t1) * ((Abs(Log(x0)) ^ x4) + (t2 / x1)))),18.612483022240113;1.1282031978909264;1241.7999898881646,20,979.7537009065395,1732.691495277392,0.9931491628288435,0.9773511068656862
