id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,1.8059500000000002,1.8059500000000002,1,5.341109750000004e-2,5.341109750000004e-2,7.501829756172847e-2,-4.440892098500626e-16,-4.440892098500626e-16,-4.212809570151244e-3,5.341109750000004e-2,5.341109750000004e-2,7.501829756172847e-2,5.341109750000004e-2,5.341109750000004e-2,7.501829756172847e-2
1,(Sqrt(Abs(Sin(x0))) + 0.959894669141685),0.959894669141685,6,3.2547285879993684e-2,3.2547285879993684e-2,4.1824296926676906e-2,0.3906269033323332,0.3906269033323332,0.44012999374619854,3.2547285879993684e-2,3.2547285879993684e-2,4.1824296926676906e-2,8.079736848050496,8.079736848050496,8.089013859097179
2,(1.8470164396588977 - Exp((x0 * -3.788023759695182))),1.8470164396588977;-3.788023759695182,6,2.7242806412171458e-2,2.7242806412171458e-2,3.291332078849861e-2,0.4899410855174535,0.4899410855174535,0.5594144440014093,2.7242806412171458e-2,2.7242806412171458e-2,3.291332078849861e-2,9.683870281016773,9.683870281016773,9.6895407953931
3,(4.815058621729713 / (Sqrt(Abs(Log(x0))) + 1.9256455366677905)),4.815058621729713;1.9256455366677905,8,1.6317723813114027e-2,1.6317723813114027e-2,2.240285317328849e-2,0.6944881386660511,0.6944881386660511,0.7001100683600042,1.6317723813114027e-2,1.6317723813114027e-2,2.240285317328849e-2,12.558634008409499,12.558634008409499,12.564719137769673
4,((Exp((1.5464884563543777 - x0)) + 0.2887840601868586) * x0),1.5464884563543777;0.2887840601868586,8,1.5711391265730304e-2,1.5711391265730304e-2,1.6252693043437346e-2,0.7058403215599474,0.7058403215599474,0.7824375775683037,1.5711391265730304e-2,1.5711391265730304e-2,1.6252693043437346e-2,14.34978714509017,14.34978714509017,14.350328446867877
5,(Abs(1.5829194263690498) ^ (Abs((x0 + 0.5424034131578148)) ^ (Abs(x0) ^ -1.8896063933078306))),1.5829194263690498;0.5424034131578148;-1.8896063933078306,12,5.622855217105699e-3,5.622855217105699e-3,6.0990232787303715e-3,0.8947249639065047,0.8947249639065047,0.9183570208677705,5.622855217105699e-3,5.622855217105699e-3,6.0990232787303715e-3,12.48227210529612,12.48227210529612,12.482748273357746
6,((Abs(-1.1406734140921386) ^ x0) + Sin((3.9319211718548983 / (Abs(2.8102381399185834) ^ x0)))),-1.1406734140921386;3.9319211718548983;2.8102381399185834,12,5.500658512405274e-3,5.500658512405274e-3,5.614960603868912e-3,0.8970128162521792,0.8970128162521792,0.9248367991955936,5.500658512405274e-3,5.500658512405274e-3,5.614960603868912e-3,17.923095350792956,17.923095350792956,17.923209652884417
7,(-1.1725519420636326 - (Sin((Abs(2.066101423633921) ^ Sin((-0.4765255519995581 + x0)))) * -3.22434798486479)),-1.1725519420636326;2.066101423633921;-0.4765255519995581;-3.22434798486479,12,1.4558680084130936e-2,1.4558680084130936e-2,1.672633509308364e-2,0.7274221881673386,0.7274221881673386,0.7760972922130609,1.4558680084130936e-2,1.4558680084130936e-2,1.672633509308364e-2,21.41957031969258,21.41957031969258,21.42173797470153
8,(Sin(((0.5157373569896758 + (Abs(-0.32953906875037775) ^ (x0 * x0))) * -1.8020850807998428)) * -2.1557686862893832),0.5157373569896758;-0.32953906875037775;-1.8020850807998428;-2.1557686862893832,13,1.800026178620708e-3,1.800026178620708e-3,2.131677180863268e-3,0.966298648354479,0.966298648354479,0.9714648612342895,1.800026178620708e-3,1.800026178620708e-3,2.131677180863268e-3,21.502913656915283,21.502913656915283,21.503245307917524
9,(((-2.033366241230988 + (Abs(3.261180672068152) ^ x0)) * (Abs(0.2542299057895529) ^ (x0 * x0))) + 1.7508888943636312),-2.033366241230988;3.261180672068152;0.2542299057895529;1.7508888943636312,15,3.2767713425312915e-3,3.2767713425312915e-3,3.2985126733159533e-3,0.9386499904344544,0.9386499904344544,0.955845323251334,3.2767713425312915e-3,3.2767713425312915e-3,3.2985126733159533e-3,20.925969632985833,20.925969632985833,20.925991374316617
10,((((Abs(-8.451936781885312) ^ x0) + -2.567130669440343) * (Abs(Exp((x0 * -100.46475381473994))) ^ x0)) + 1.8176673366278489),-8.451936781885312;-2.567130669440343;-100.46475381473994;1.8176673366278489,16,4.13075064457965e-2,4.13075064457965e-2,5.138986860279805e-2,0.22661191439107775,0.22661191439107775,0.3120829716164558,4.13075064457965e-2,4.13075064457965e-2,5.138986860279805e-2,25.125940075638567,25.125940075638567,25.136022437795567
11,(((1.9081470303848223 * (x0 + -0.5402943056014549)) * (Abs((Abs(0.2115522611866276) ^ (-0.5116118316748017 + x0))) ^ x0)) + 1.725178699135244),1.9081470303848223;-0.5402943056014549;0.2115522611866276;-0.5116118316748017;1.725178699135244,17,1.3728590530207824e-3,1.3728590530207824e-3,1.399297809367368e-3,0.9742963706555406,0.9742963706555406,0.9812686660422558,1.3728590530207824e-3,1.3728590530207824e-3,1.399297809367368e-3,24.142941545564526,24.142941545564526,24.142967984320872
12,(((Abs(-3.236226943061093) ^ (Abs(0.40060351457665566) ^ x0)) * (Sin(((x0 + -1.195513829365638) + x0)) * 0.17218981110524526)) + 1.7417484587946919),-3.236226943061093;0.40060351457665566;-1.195513829365638;0.17218981110524526;1.7417484587946919,18,2.053186809459741e-2,2.053186809459741e-2,2.691354983701899e-2,0.6155879759894953,0.6155879759894953,0.6397288078271819,2.053186809459741e-2,2.053186809459741e-2,2.691354983701899e-2,28.688683375743476,28.688683375743476,28.6950650574859
13,(((Abs(0.6498687656665202) ^ (x0 + (Abs(x0) ^ 2.6086662636714975))) * (Sin(((x0 + x0) + 2.044997347744995)) * -1.213979356888063)) + 1.7354817738315902),0.6498687656665202;2.6086662636714975;2.044997347744995;-1.213979356888063;1.7354817738315902,20,1.3115474811561548e-3,1.3115474811561548e-3,1.3633785074505344e-3,0.9754442888735594,0.9754442888735594,0.9817494903780256,1.3115474811561548e-3,1.3115474811561548e-3,1.3633785074505344e-3,32.25298199358615,32.25298199358615,32.25303382461244
