id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,1.8059500000000002,1.8059500000000002,1,5.341109750000004e-2,5.341109750000004e-2,7.501829756172847e-2,-4.440892098500626e-16,-4.440892098500626e-16,-4.212809570151244e-3,5.341109750000004e-2,5.341109750000004e-2,7.501829756172847e-2,5.341109750000004e-2,5.341109750000004e-2,7.501829756172847e-2
1,(1.847003001657596 - (Abs(-2.264122827103362e-2) ^ x0)),1.847003001657596;-2.264122827103362e-2,6,2.7242806634862782e-2,2.7242806634862782e-2,3.2913142780392764e-2,0.48994108134807046,0.48994108134807046,0.5594168268603372,2.7242806634862782e-2,2.7242806634862782e-2,3.2913142780392764e-2,6.958714612234316,6.958714612234316,6.964384948379846
2,(1.6963389365198636 * (Abs(Log(x0)) ^ -8.948069982798994e-2)),1.6963389365198636;-8.948069982798994e-2,7,2.452513564517612e-2,2.452513564517612e-2,3.9927944876067746e-2,0.5408232222680668,0.5408232222680668,0.46551501423549135,2.452513564517612e-2,2.452513564517612e-2,3.9927944876067746e-2,9.681152610249777,9.681152610249777,9.696555419480669
3,(1.922116530759705 * Sin(Exp((Abs(-0.47733150270394936) ^ x0)))),1.922116530759705;-0.47733150270394936,8,1.4383962760140517e-2,1.4383962760140517e-2,1.8411904051731116e-2,0.7306933683558832,0.7306933683558832,0.753533864426729,1.4383962760140517e-2,1.4383962760140517e-2,1.8411904051731116e-2,12.556700247356526,12.556700247356526,12.560728188648117
4,(Abs(-1.3057928073578826) ^ (Abs((x0 * 2.722879705503281)) ^ (Abs(x0) ^ -1.1054496213761411))),-1.3057928073578826;2.722879705503281;-1.1054496213761411,12,4.74204225164909e-3,4.74204225164909e-3,5.282383680284447e-3,0.9112161615542709,0.9112161615542709,0.9292887531546412,4.74204225164909e-3,4.74204225164909e-3,5.282383680284447e-3,12.481391292330665,12.481391292330665,12.4819316337593
5,(1.739258533041212 * (Abs((x0 + 0.42856311583409346)) ^ (Abs(0.5893500931206725) ^ (Abs(x0) ^ 3.272793244397273)))),1.739258533041212;0.42856311583409346;0.5893500931206725;3.272793244397273,14,1.682795889326181e-3,1.682795889326181e-3,2.0764908254403045e-3,0.9684935159902643,0.9684935159902643,0.972203598940029,1.682795889326181e-3,1.682795889326181e-3,2.0764908254403045e-3,17.70549983266443,17.70549983266443,17.705893527600544
6,((Abs((-0.6840521094913442 + Exp(x0))) ^ (Abs(0.5920583118929114) ^ (Abs(2.5346387835840156) ^ x0))) * 1.6558387039869322),-0.6840521094913442;0.5920583118929114;2.5346387835840156;1.6558387039869322,15,7.259970655076497e-3,7.259970655076497e-3,8.84303004760951e-3,0.8640737413217077,0.8640737413217077,0.8816250923060989,7.259970655076497e-3,7.259970655076497e-3,8.84303004760951e-3,21.50837360139174,21.50837360139174,21.509956660784272
7,(1.7299650939984745 * (Abs(((x0 * -1.166772250343704) + -0.3603583637974862)) ^ (Abs(-0.5082440531412789) ^ (Abs(x0) ^ 2.731373940451992)))),1.7299650939984745;-1.166772250343704;-0.3603583637974862;-0.5082440531412789;2.731373940451992,16,1.3296766165669786e-3,1.3296766165669786e-3,1.3382010867471284e-3,0.9751048624947843,0.9751048624947843,0.9820865213318605,1.3296766165669786e-3,1.3296766165669786e-3,1.3382010867471284e-3,20.92402253825987,20.92402253825987,20.924031062730048
8,(1.7349603153495035 * (Abs((-0.7330596757394057 + Exp(x0))) ^ (Abs(-0.5158180736758264) ^ (Abs(-0.19907636776575588) ^ (0.6420575741912241 - x0))))),1.7349603153495035;-0.7330596757394057;-0.5158180736758264;-0.19907636776575588;0.6420575741912241,17,1.3295721677484419e-3,1.3295721677484419e-3,1.3692507808970207e-3,0.9751068180587669,0.9751068180587669,0.981670882726187,1.3295721677484419e-3,1.3295721677484419e-3,1.3692507808970207e-3,27.244071658942133,27.244071658942133,27.24411133755528
9,(1.7367228528789462 * (Abs((6.976741795007077e-2 + (x0 * 1.6865385236226051))) ^ (Abs(-0.20102623284396456) ^ ((Abs(x0) ^ x0) + -0.3848333530931028)))),1.7367228528789462;6.976741795007077e-2;1.6865385236226051;-0.20102623284396456;-0.3848333530931028,18,1.3239089446600905e-3,1.3239089446600905e-3,1.3993565756271766e-3,0.9752128488904372,0.9752128488904372,0.9812678793830968,1.3239089446600905e-3,1.3239089446600905e-3,1.3993565756271766e-3,24.142892595456164,24.142892595456164,24.142968043087134
