id,Expression,theta,size,MSE_train,MSE_val,MSE_test,R2_train,R2_val,R2_test,nll_train,nll_val,nll_test,mdl_train,mdl_val,mdl_test
0,1.80595,1.80595,1,5.3411097500000046e-2,5.3411097500000046e-2,7.501829756172841e-2,-6.661338147750939e-16,-6.661338147750939e-16,-4.212809570150355e-3,5.3411097500000046e-2,5.3411097500000046e-2,7.501829756172841e-2,5.3411097500000046e-2,5.3411097500000046e-2,7.501829756172841e-2
1,(1.8470859489020541 - (Abs(-2.266540650541682e-2) ^ x0)),1.8470859489020541;-2.266540650541682e-2,6,2.724281102863248e-2,2.724281102863248e-2,3.291276013411415e-2,0.4899409990848348,0.4899409990848348,0.5594219490546153,2.724281102863248e-2,2.724281102863248e-2,3.291276013411415e-2,6.958714616628086,6.958714616628086,6.9643845657335675
2,Exp((0.6176361509209072 - (Abs(-8.877307190800538e-3) ^ x0))),0.6176361509209072;-8.877307190800538e-3,7,2.3696383486042673e-2,2.3696383486042673e-2,2.7291688989330622e-2,0.556339701013583,0.556339701013583,0.6346669470159728,2.3696383486042673e-2,2.3696383486042673e-2,2.7291688989330622e-2,9.680323858090643,9.680323858090643,9.683919163593933
3,(1.8552635651425813 - (Abs(0.7582638175501973) ^ (Abs(-23.46525052586716) ^ x0))),1.8552635651425813;0.7582638175501973;-23.46525052586716,9,2.3969884222735414e-2,2.3969884222735414e-2,2.81542254210998e-2,0.5512190285411116,0.5512190285411116,0.6231208287800742,2.3969884222735414e-2,2.3969884222735414e-2,2.81542254210998e-2,9.728030412061969,9.728030412061969,9.732214753260333
4,Exp(((Abs(0.7844601864128556) ^ x0) - (Abs(-0.10641174564420429) ^ x0))),0.7844601864128556;-0.10641174564420429,10,1.4126797275767171e-2,1.4126797275767171e-2,1.8624288709146473e-2,0.7355082007860414,0.7355082007860414,0.7506908327869191,1.4126797275767171e-2,1.4126797275767171e-2,1.8624288709146473e-2,12.889630096748569,12.889630096748569,12.894127588181949
5,(-5.414507336175826 * ((-8.077268517136273e-2 - (Abs(0.2918682838479045) ^ x0)) * x0)),-5.414507336175826;-8.077268517136273e-2;0.2918682838479045,10,7.2732795970110444e-3,7.2732795970110444e-3,8.067211979741659e-3,0.8638245619833773,0.8638245619833773,0.8920103778560382,7.2732795970110444e-3,7.2732795970110444e-3,8.067211979741659e-3,14.492214491503914,14.492214491503914,14.493008423886643
6,(Abs(0.4295481255559412) ^ Sin(((Abs(-1.532421696983077e-2) ^ (Abs(-2.9618351604659317e-3) ^ x0)) * -0.823970586458869))),0.4295481255559412;-1.532421696983077e-2;-2.9618351604659317e-3;-0.823970586458869,13,2.30436925303509e-2,2.30436925303509e-2,2.6803448061941477e-2,0.5685598385176246,0.5685598385176246,0.6412026564278953,2.30436925303509e-2,2.30436925303509e-2,2.6803448061941477e-2,16.117422816871354,16.117422816871354,16.121182572402944
7,((Abs((x0 * 1.608583785093993)) ^ (Abs(0.7573702904483322) ^ (Abs(x0) ^ 5.223465634952302))) + 0.7635547373516176),1.608583785093993;0.7573702904483322;5.223465634952302;0.7635547373516176,14,3.290980936531426e-3,3.290980936531426e-3,3.4615052207858264e-3,0.9383839484569396,0.9383839484569396,0.9536634661664136,3.290980936531426e-3,3.290980936531426e-3,3.4615052207858264e-3,17.707108017711633,17.707108017711633,17.70727854199589
8,((Abs((-0.45477954066656356 - x0)) ^ (Abs(-0.47558023571375596) ^ (Exp(x0) + -2.612053151911756))) + 0.7249489046197898),-0.45477954066656356;-0.47558023571375596;-2.612053151911756;0.7249489046197898,14,1.5342572739851215e-3,1.5342572739851215e-3,1.7673883366343178e-3,0.9712745600484034,0.9712745600484034,0.9763413185206896,1.5342572739851215e-3,1.5342572739851215e-3,1.7673883366343178e-3,21.502647888010646,21.502647888010646,21.502881019073296
9,((Abs(((Abs(x0) ^ -0.9222980443026354) * 0.9326104808855191)) ^ (Abs(-0.6423896883639872) ^ (Abs(-0.7831185288327194) ^ x0))) + 0.15765529179885102),-0.9222980443026354;0.9326104808855191;-0.6423896883639872;-0.7831185288327194;0.15765529179885102,17,Infinity,Infinity,Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
10,((((x0 * 2.0820746212440477) + -1.1299182924658555) / Exp(((Abs(x0) ^ 2.5822479065575816) * 0.8501241649868546))) + 1.7303775114032176),2.0820746212440477;-1.1299182924658555;2.5822479065575816;0.8501241649868546;1.7303775114032176,15,1.3338647226941514e-3,1.3338647226941514e-3,1.3265889510242674e-3,0.9750264498366814,0.9750264498366814,0.9822419641480584,1.3338647226941514e-3,1.3338647226941514e-3,1.3265889510242674e-3,27.24407595149708,27.24407595149708,27.24406867572541
11,((Abs(2.0940316835652566) ^ (Abs((x0 * 1.8241851210059588)) ^ (Abs((Sin((x0 * 0.1765908953574063)) + -0.8634541542347057)) ^ Exp(x0)))) + -0.36296324068089153),2.0940316835652566;1.8241851210059588;0.1765908953574063;-0.8634541542347057;-0.36296324068089153,20,1.3157319572040952e-3,1.3157319572040952e-3,1.332661031587219e-3,0.975365944180344,0.975365944180344,0.9821606818305406,1.3157319572040952e-3,1.3157319572040952e-3,1.332661031587219e-3,33.08178826589753,33.08178826589753,33.08180519497191
