Complexity,Loss,Equation
1,0.05341108,"1.8059502"
5,0.03256522,"sqrtabs(sin(x0)) + 0.96413004"
6,0.030669933,"1.0098027 + sqrtabs(sin(sin(x0)))"
7,0.020202877,"powabs(8.967714e-6, powabs(-0.00013164198, x0)) + 0.8525504"
8,0.013135984,"0.9207299 + sin(powabs(3.8236735, powabs(0.34732157, x0)))"
9,0.010648141,"powabs(x0 + x0, powabs(0.33209056, x0)) + 0.670965"
10,0.0038224892,"2.0408022 * sin(powabs(2.7349007, powabs(powabs(0.41623476, x0), x0)))"
11,0.003003388,"powabs(-1.6806451, powabs(powabs(x0 + 0.47650748, powabs(0.117304906, x0)), 8.018255))"
12,0.002213608,"powabs(4.133236, sin(powabs(2.7349007, powabs(powabs(0.40605098, x0), x0)))) * 0.5220097"
14,0.0018016279,"powabs(3.9674125, sin(powabs(3.00418, powabs(powabs(0.41623476, x0), powabs(x0, x0))))) * 0.54839504"
15,0.0017300604,"powabs(4.0460997, sin(powabs(3.1115427, powabs(powabs(0.4009587, x0), sqrtabs(powabs(x0, x0)))))) * 0.52658176"
16,0.0013396111,"powabs(3.8091486, sin(powabs(3.1115427, powabs(powabs(0.4009587, x0), powabs(powabs(x0, 0.6983136), x0))))) * 0.56252736"
18,0.0013139015,"powabs(3.8178046, sin(powabs(powabs(3.939087, powabs(powabs(0.5298228, x0), powabs(powabs(1.4121532, x0), x0))), 0.8163673))) * 0.56130946"
19,0.0013093825,"powabs(3.8071942, sin(powabs(3.0456357, powabs(powabs(0.55149674, x0), powabs(exp(x0), powabs(0.13876732, powabs(0.4421284, x0))))))) * 0.5623918"
20,0.0013040979,"powabs(3.7601266, sin(powabs(powabs(3.044098, powabs(0.6584946, powabs(x0, 1.3257669))), powabs(powabs(0.6112076, x0), powabs(x0, x0))))) * 0.5687682"
22,0.0013014328,"powabs(3.7601266, sin(powabs(powabs(3.044098, powabs(powabs(0.6112076, x0), powabs(x0, x0))), powabs(powabs(0.6584946, powabs(x0, 1.3250349)), 0.9832543)))) * 0.5687682"
24,0.0013002909,"powabs(3.7601266, sin(powabs(powabs(3.044098, powabs(powabs(0.6112076, x0), powabs(x0, x0))), powabs(powabs(0.6584946, powabs(x0, 1.3257669)), powabs(0.9832543, x0))))) * 0.5687682"
25,0.0012985187,"powabs(3.7166145, sin(powabs(3.05027, powabs(powabs(powabs(powabs(0.31660497, x0), 0.69863844), powabs(1.3779491, powabs(x0, x0))), powabs(0.31688318, powabs(0.5220233, exp(x0))))))) * 0.57490796"
26,0.0012913496,"powabs(powabs(3.3357787, powabs(powabs(1.9472735, powabs(0.57690585, powabs(x0, 2.7290506))), sin(powabs(x0, x0)))), 0.7989751 - powabs(0.3430933, powabs(x0, powabs(0.34732157, powabs(x0, 1.5966598)))))"
36,0.0012654966,"powabs(3.6604388, sin(powabs(powabs(powabs(3.0651238, powabs(powabs(0.68727624, powabs(0.5924402, x0)), x0)), powabs(powabs(powabs(0.58576655, x0), x0), x0)), powabs(powabs(0.7671976, x0), powabs(powabs(0.30553332, powabs(powabs(x0, 3.7278373), 3.7289436)), 1.9602273))))) * 0.5814243"
43,0.0012279591,"powabs(10.829683, powabs(sin(sin(powabs(1.1675622, powabs(-0.79149556, powabs(powabs(x0, x0), x0))))), powabs(0.3406703, powabs((x0 + -0.54152757) * powabs(-0.52061355, powabs(powabs(x0, x0), x0)), powabs(x0, x0)))) - powabs(-0.5146907, powabs(x0, powabs(powabs(-0.5116075, powabs(9.122586, x0)), x0))))"
46,0.0012244362,"powabs(9.06366, powabs(sin(sin(powabs(1.250614, powabs(-0.7475617, powabs(powabs(x0, x0), x0))))), powabs(powabs(-0.3999135, x0), powabs((x0 + -0.5291723) * powabs(-0.5481474, powabs(x0 * x0, x0)), powabs(x0, x0)))) - powabs(-0.49571592, powabs(x0, sin(powabs(powabs(-0.5031676, powabs(-7.8310127, x0)), x0)))))"
