id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,-1.5095862425021722e-2,"t[0]","$$\theta_{0}$$",-1.5095862425021722e-2,1,0.9978990257433529,1.0176656433892657,0.9820635915519292,1.0176656433892657,-2.220446049250313e-16,-9.685223608202342e-4,-1.956212087577125e-4,448.6040976814631,453.0862991505209,446.0930463822813
1,0,(x1 * -0.5417557819557002),"(x[:, 1] * t[0])","$$\left(x_{1} \cdot \theta_{0}\right)$$",-0.5417557819557002,3,0.7209478665352713,0.8545675952577723,0.8637673385999796,0.8545675952577723,0.2775342515258751,0.15945353108927174,0.12028475829596119,402.73491372272633,429.2769735913671,429.5946703233383
2,0,Sin((x0 * -1.8450773749077114)),"np.sin((x[:, 0] * t[0]))","$$\operatorname{sin}(\left(x_{0} \cdot \theta_{0}\right))$$",-1.8450773749077114,4,0.5060634202736216,0.599186435624793,0.6135399866118004,0.599186435624793,0.4928711149941789,0.4106445815655978,0.37513210618484305,355.46475175861116,379.76831073199145,381.9351044577686
3,0,Sin(Sin((x1 * -1.8819995517397667))),"np.sin(np.sin((x[:, 1] * t[0])))","$$\operatorname{sin}(\operatorname{sin}(\left(x_{1} \cdot \theta_{0}\right)))$$",-1.8819995517397667,5,0.5092174680331337,0.5210393561081311,0.5364151947980135,0.5210393561081311,0.48971042670994835,0.48750948038451747,0.4536808679171507,357.68828417665,361.8773634842876,364.7427534656303
4,0,Sin((0.33845950070984065 + (x1 * -1.9728724766452552))),"np.sin((t[0] + (x[:, 1] * t[1])))","$$\operatorname{sin}(\left(\theta_{0} + \left(x_{1} \cdot \theta_{1}\right)\right))$$",0.33845950070984065;-1.9728724766452552,6,0.44115086797218395,0.4785417742901038,0.4605973630920697,0.4785417742901038,0.5579203340302263,0.5293097926507608,0.5308985388848637,343.66949744156227,355.46344026101747,349.342899739745
5,0,Sin(Sin(((0.304162022496978 - x0) - x1))),"np.sin(np.sin(((t[0] - x[:, 0]) - x[:, 1])))","$$\operatorname{sin}(\operatorname{sin}(\left(\left(\theta_{0} - x_{0}\right) - x_{1}\right)))$$",0.304162022496978,7,0.3513596634426765,0.43964856867711977,0.41719830242255224,0.43964856867711977,0.6479005847501029,0.5675648667069584,0.5750988847887668,313.80745480774266,343.5278749907151,335.68719082220605
6,0,Sin((1.073310124671676 * (0.31505364040985917 - (x0 + x1)))),"np.sin((t[0] * (t[1] - (x[:, 0] + x[:, 1]))))","$$\operatorname{sin}(\left(\theta_{0} \cdot \left(\theta_{1} - \left(x_{0} + x_{1}\right)\right)\right))$$",1.073310124671676;0.31505364040985917,8,0.30474554074456595,0.3900473790985463,0.3604165436512506,0.3900473790985463,0.6946128487122677,0.6163522358810323,0.6329290161327459,302.8223431208952,334.6216578350131,323.62759488917635
7,0,Sin(((Sin((-2.659428432337586 - x0)) + x1) * -1.30860446920517)),"np.sin(((np.sin((t[0] - x[:, 0])) + x[:, 1]) * t[1]))","$$\operatorname{sin}(\left(\left(\operatorname{sin}(\left(\theta_{0} - x_{0}\right)) + x_{1}\right) \cdot \theta_{1}\right))$$",-2.659428432337586;-1.30860446920517,9,0.2994675695013591,0.3493946355951677,0.2974491541634412,0.3493946355951677,0.6999019321836892,0.656337978603925,0.6970589846871529,302.63788337919306,322.6007620745609,301.81500867098225
8,0,(Sin((0.7446345620858529 - (x1 * (x0 + 1.43813810114584)))) + -0.35922505663397625),"(np.sin((t[0] - (x[:, 1] * (x[:, 0] + t[1])))) + t[2])","$$\left(\operatorname{sin}(\left(\theta_{0} - \left(x_{1} \cdot \left(x_{0} + \theta_{1}\right)\right)\right)) + \theta_{2}\right)$$",0.7446345620858529;1.43813810114584;-0.35922505663397625,10,0.2858310457125911,0.31416127115753045,0.34692832365734516,0.31416127115753045,0.7135671662774994,0.6909932595088459,0.6466662717360061,301.254530321762,313.64923629761074,325.0549816869029
9,0,(Sin((Sin((0.8282098607528066 - x1)) - (x0 + Sin(x1)))) * 1.3206002854991024),"(np.sin((np.sin((t[0] - x[:, 1])) - (x[:, 0] + np.sin(x[:, 1])))) * t[1])","$$\left(\operatorname{sin}(\left(\operatorname{sin}(\left(\theta_{0} - x_{1}\right)) - \left(x_{0} + \operatorname{sin}(x_{1})\right)\right)) \cdot \theta_{1}\right)$$",0.8282098607528066;1.3206002854991024,12,0.2603997473778757,0.29427130855502126,0.2893007303028825,0.29427130855502126,0.7390520076077844,0.7105568820064467,0.705357854470325,291.6621107505099,307.20946022894174,304.28325247384777
