id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sin(((Abs((t0 * t1)) ^ (Abs(x0) ^ x0)) * (Exp((Abs(t2) ^ x0)) - t3))) + t4) / t5),0.3414245237291179;0.6921466994818988;-0.3772370272796127;1.8123195660950147;-0.37273833077055746;-0.215043677897346,19,1.4942808932393084e-3,1.7119205301284824e-3,0.9720230258657518,0.9770838237977
