id,view,Expression,Numpy,Math,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,dl_train,dl_val,dl_test
0,0,2.953228169014086,"t[0]","$$\theta_{0}$$",2.953228169014086,1,0.10219531976988698,0.12547017210382716,0.1445451337671096,0.12547017210382716,2.220446049250313e-16,-1.1604030946825938e-2,-3.224088017042481e-2,173.29485979400891,196.9058855459963,212.6025270574314
1,0,(x30 * 8.590823552335092e-3),"(x[:, 30] * t[0])","$$\left(x_{30} \cdot \theta_{0}\right)$$",8.590823552335092e-3,3,8.944059068389469e-2,0.1129695407902149,0.14172102904806033,0.1129695407902149,0.1248073699922081,8.918238557108482e-2,-1.207308714335742e-2,161.9225082337394,188.30379585193225,213.61281972456567
2,0,(9.12991395898654 - Sqrt(x5)),"(t[0] - np.sqrt(x[:, 5]))","$$\left(\theta_{0} - \operatorname{sqrt}(x_{5})\right)$$",9.12991395898654,4,9.147512337226703e-2,0.10436581561528485,0.1304877178686809,0.10436581561528485,0.10489909343949033,0.15854997248182634,6.814741365685284e-2,166.63060860240407,181.67637299032847,206.36258580334595
3,0,(-14.11974899446396 - (-4.878648117423233e-2 * x48)),"(t[0] - (t[1] * x[:, 48]))","$$\left(\theta_{0} - \left(\theta_{1} \cdot x_{48}\right)\right)$$",-14.11974899446396;-4.878648117423233e-2,5,5.5654607366920336e-2,6.706096186484875e-2,0.14755747669140068,6.706096186484875e-2,0.45540943076221385,0.45932058429380995,-5.375293962553829e-2,117.41171738502872,137.31829665059144,224.2674922188603
4,0,((5.110077171422315e-2 * (x48 - x2)) + -13.588677396698127),"((t[0] * (x[:, 48] - x[:, 2])) + t[1])","$$\left(\left(\theta_{0} \cdot \left(x_{48} - x_{2}\right)\right) + \theta_{1}\right)$$",5.110077171422315e-2;-13.588677396698127,7,5.320242562692438e-2,6.2931410448128e-2,0.13367537396386223,6.2931410448128e-2,0.47940448010026127,0.49261511787984835,4.5383389385568074e-2,118.35227480759914,136.20701260531982,218.4628248853176
5,0,(-28.13952025882445 + ((3.585104862282041e-2 * x48) + Sqrt(x30))),"(t[0] + ((t[1] * x[:, 48]) + np.sqrt(x[:, 30])))","$$\left(\theta_{0} + \left(\left(\theta_{1} \cdot x_{48}\right) + \operatorname{sqrt}(x_{30})\right)\right)$$",-28.13952025882445;3.585104862282041e-2,8,4.656165195508731e-2,6.180515005696459e-2,0.15855513106898944,6.180515005696459e-2,0.5443856718690241,0.5016955991806459,-0.1322905433391508,106.43912352552262,136.09662614890664,240.07406087947882
6,0,(((5.38012277268734e-2 * x48) + (x30 / x34)) + -17.682392945644715),"(((t[0] * x[:, 48]) + (x[:, 30] / x[:, 34])) + t[1])","$$\left(\left(\left(\theta_{0} \cdot x_{48}\right) + \frac{x_{30}}{x_{34}}\right) + \theta_{1}\right)$$",5.38012277268734e-2;-17.682392945644715,9,5.707307843505758e-2,4.896441167505656e-2,9.351284009180456e-2,4.896441167505656e-2,0.44152943047128845,0.6052241310194539,0.33219629158096997,130.61064413163524,115.04035506799232,183.3509100143525
7,0,((((x30 + -3397.461750073684) - (-9.175772329021116 * x48)) / x34) + 2.1293008532432474),"((((x[:, 30] + t[0]) - (t[1] * x[:, 48])) / x[:, 34]) + t[2])","$$\left(\frac{\left(\left(x_{30} + \theta_{0}\right) - \left(\theta_{1} \cdot x_{48}\right)\right)}{x_{34}} + \theta_{2}\right)$$",-3397.461750073684;-9.175772329021116;2.1293008532432474,11,4.933480589254627e-2,4.823275084403595e-2,8.546064502200305e-2,4.823275084403595e-2,0.5172498505446889,0.611123150950134,0.3896994721414987,123.24290449836442,121.19073380640594,181.2193640607554
8,0,(((x30 * 3.557984147901483e-2) + (3.483094182004133e-2 * x48)) + ((x48 / x34) + -23.314341528731706)),"(((x[:, 30] * t[0]) + (t[1] * x[:, 48])) + ((x[:, 48] / x[:, 34]) + t[2]))","$$\left(\left(\left(x_{30} \cdot \theta_{0}\right) + \left(\theta_{1} \cdot x_{48}\right)\right) + \left(\frac{x_{48}}{x_{34}} + \theta_{2}\right)\right)$$",3.557984147901483e-2;3.483094182004133e-2;-23.314341528731706,13,4.2724536087501944e-2,4.22125418223319e-2,7.789185075387653e-2,4.22125418223319e-2,0.5819325563665274,0.6596611230544418,0.44375054016117865,110.98524943124997,109.9896813587205,173.6226739868411
9,0,((-22.321827696718717 + ((x30 * 3.5184195687138826e-2) + (3.336692694333638e-2 * x48))) + (x41 / x34)),"((t[0] + ((x[:, 30] * t[1]) + (t[2] * x[:, 48]))) + (x[:, 41] / x[:, 34]))","$$\left(\left(\theta_{0} + \left(\left(x_{30} \cdot \theta_{1}\right) + \left(\theta_{2} \cdot x_{48}\right)\right)\right) + \frac{x_{41}}{x_{34}}\right)$$",-22.321827696718717;3.5184195687138826e-2;3.336692694333638e-2,13,4.108412539751394e-2,3.953580081826384e-2,5.6150945188235005e-2,3.954077520273299e-2,0.597984276677024,0.681242363791684,0.5990089768300886,108.75738865640191,105.08810406373983,140.77322507779155
