id,view,Expression,Numpy,theta,size,loss_train,loss_val,loss_test,maxloss,R2_train,R2_val,R2_test,mdl_train,mdl_val,mdl_test
0,0,8.42972980318843,"t[0]",8.42972980318843,1,8.570737978738117,14.729225319011832,21.19307533928742,14.729225319011832,5.551115123125783e-16,-0.2830907242713223,-0.5389493098303566,8.570737978738117,14.729225319011832,21.19307533928742
1,0,(682.7924131745942 / x2),"(t[0] / x[:, 2])",682.7924131745942,3,6.309569468014092,12.223722556288722,14.424523565600078,12.223722556288722,0.2638242490125621,-6.483163155877558e-2,-4.7446405513431156e-2,9.605406334018422,15.519559422293051,17.720360431604405
2,0,(15.113851158624485 - Sqrt(x0)),"(t[0] - np.sqrt(x[:, 0]))",15.113851158624485,4,3.7880580794602134,9.29345581058876,12.964074379097603,9.29345581058876,0.5580242811228802,0.19042945649012222,5.860508685510668e-2,9.333235523939775,14.838633255068324,18.509251823577166
3,0,(Sin((x0 ^ 0.2084206475808705)) * 10.869428790508685),"(np.sin(x[:, 0] ** t[0]) * t[1])",0.2084206475808705;10.869428790508685,6,3.988175790187514,9.228374064054725,13.299887762600086,9.228374064054725,0.5346753336665768,0.19609885073785716,3.4219773893239935e-2,13.644803264792115,18.885001538659324,22.956515237204687
4,0,(105715.41013973011 / ((x0 * x0) + 9809.043131362507)),"(t[0] / ((x[:, 0] * x[:, 0]) + t[1]))",105715.41013973011;9809.043131362507,7,4.136416902940985,9.151927142741805,13.321035082710983,9.151927142741805,0.5173791436393913,0.20275828689361342,3.26841471298559e-2,15.402482289979687,20.417992529780506,24.587100469749686
5,0,((Sin(x0) + (x0 * 0.9443468343027674)) - (x0 + -11.218469418786997)),"((np.sin(x[:, 0]) + (x[:, 0] * t[0])) - (x[:, 0] + t[1]))",0.9443468343027674;-11.218469418786997,10,3.8653969139149766,7.858487354780979,13.642816698965685,7.858487354780979,0.5490006900801228,0.315432277439054,9.317760311362111e-3,21.782991606195527,25.77608204706153,31.560411391246234
6,0,((Sin(x0) + (x0 + 11.218469418739803)) - (x0 * 1.0556531658274955)),"((np.sin(x[:, 0]) + (x[:, 0] + t[0])) - (x[:, 0] * t[1]))",11.218469418739803;1.0556531658274955,10,3.8653969139149806,7.858487366486229,13.64281671017246,7.857007990266099,0.5490006900801223,0.3154322764193874,9.31775949757463e-3,21.78299160619553,25.77608205876678,31.560411402453006
