Complexity,Loss,Equation
1,143012.22,"1663.2836"
3,110811.164,"1747.8271 - x0"
4,33897.58,"sqrtabs(powabs(55.55827, x4))"
5,14293.892,"(977.58826 / x3) + -1186.7809"
7,13463.673,"(383.15036 / x3) / (x3 + x3)"
9,11677.175,"2271.4517 - (x1 * (x1 * (x1 * x0)))"
11,10510.271,"powabs(powabs(x4 + -2.429257, x4) + x4, x4) - -780.2909"
12,8322.346,"(exp(x4) * (exp(x1) + exp(x4))) - (x4 * x0)"
13,4359.522,"(exp(x4) * (exp(x4) + exp(x1))) - (exp(1.1299973) * x0)"
14,4027.5818,"(exp(x4) * (exp(x1) + (exp(x4) + x1))) - (x0 * x4)"
15,3768.5457,"(exp(x4) * (exp(x4) + exp(x1))) - ((x4 - log(x1)) * x0)"
16,3450.176,"(exp(x4) * (exp(x1) + exp(x4))) - ((x4 - sin(exp(x1))) * x0)"
17,2084.3867,"((exp(x4) * 158.29675) - ((x0 - -1008.18646) * ((x4 - sin(x4)) - x1))) + -2207.9956"
18,1397.6833,"((exp(x4) * 530.6945) - (((x4 * 16470.242) + (x1 * (x0 - 1068.655))) + -8459.145)) + 30762.217"
40,1360.9551,"((sin(exp(x1) + exp(exp(x1))) + exp(x4)) * (exp(x4) + (sin(x1 + exp(x4 - sin(x1))) + exp(x1)))) - (((x4 - sin(x1)) - sin(x4)) * (x0 - (exp(x1) + x1)))"
42,1336.1415,"((sin(exp(exp(x1)) + exp(x1)) + exp(x4)) * ((exp(x4) + sin(x1 + exp(x4 - sin(x1)))) + exp(x1))) - (((x4 - sin(1.8584653)) - sin(x4)) * (((x1 + x0) - x4) - exp(x1)))"
45,1330.0159,"((sin(exp(x1) + exp(exp(x1))) + exp(x4)) * (exp(x4) + (sin(x1 + exp(x4 - sin(x1))) + exp(x1)))) - (((x4 - sin(x1)) - sin(x4)) * (x0 - (exp(sin(x1 + exp(x4))) + exp(x1))))"
46,1314.1177,"((sin(sin(sin(exp(x1))) + sin(exp(exp(x1) + exp(x1)))) + exp(x4)) * ((exp(x4) + sin(x1 + exp(x4 - sin(x1)))) + exp(x1))) - (((x4 - sin(1.8584653)) - sin(x4)) * ((x0 - x1) - exp(x1)))"
