-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,15142,3,-3171.629,-3057.0537,-3171.629,-3155.4443,6.931472,9.253172,-3057.0537,0.000108957305,0.00014753011,0.52064204,0.030259311,5,"(abs((-195960.84 * X1)) ^ -0.20796572) NeoGP.GaussianLikelihood{Float32} Float32[0.010438258]"
2,27227,3,-3171.629,-3057.0537,-3171.629,-3155.4443,6.931472,9.253172,-3057.0537,0.000108957305,0.00014753011,0.52064204,0.030259311,5,"(abs((-195960.84 * X1)) ^ -0.20796572) NeoGP.GaussianLikelihood{Float32} Float32[0.010438258]"
3,42166,5,-3176.237,-3057.1821,-3176.237,-3155.2422,11.266066,9.728821,-3057.1821,0.00010796658,0.00015121946,0.5250007,0.0060085654,7,"(sin(-0.018065471) * log(abs((-0.012076134 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0103907]"
4,55866,7,-3364.8396,-3095.1387,-3364.8396,-3204.9995,129.9864,29.853794,-3095.1387,7.429033e-5,5.8301077e-5,0.6731595,0.616777,48,"((sqrt(abs(sqrt(abs((((sin(((0.00034801904 * X8) - 0.5001068)) + 0.4803844) * exp(sin(((0.6404149 * X6) - (0.014125563 * X2))))) * (abs(((-7.984792 * X1) - (1.7005769 * X11))) ^ (((-0.56579757 * X12) + (-0.072395146 * X8)) + sqrt(abs((1.4704722e-12 * X15)))))))))) - (-0.029943889 * X12)) - sqrt(abs(0.0049754465))) NeoGP.GaussianLikelihood{Float32} Float32[0.008619182]"
5,74546,10,-3433.2202,-3256.59,-3433.2202,-3365.116,50.3558,17.748644,-3256.59,6.48735e-5,4.850489e-5,0.7145889,0.68116903,21,"((((-1.8670702 * X6) + log(abs((4.3999822e-5 * X2)))) - ((0.9420908 * X4) + ((-0.7570158 * X1) + sin(7.843468)))) / -84.78232) NeoGP.GaussianLikelihood{Float32} Float32[0.008054407]"
6,94570,10,-3433.4658,-3256.828,-3433.4658,-3366.076,50.3558,17.034199,-3256.828,6.4841974e-5,4.868162e-5,0.7147275,0.68000734,21,"((((-1.8632522 * X6) + log(abs((4.3533226e-5 * X2)))) - ((0.93911 * X4) + ((-0.7671596 * X1) + sin(7.8526955)))) / -84.77294) NeoGP.GaussianLikelihood{Float32} Float32[0.008052449]"
7,116035,11,-3456.3906,-3276.633,-3456.3906,-3387.8447,52.753696,15.79222,-3276.633,6.196148e-5,5.320226e-5,0.7274003,0.6502924,22,"((((-2.0765216 * X6) + log(abs((2.9842136e-6 * X2)))) - ((0.97070855 * X4) + ((-1.1457815 * X1) + (-0.5092686 * X12)))) / -100.245155) NeoGP.GaussianLikelihood{Float32} Float32[0.007871559]"
8,141381,15,-3543.9915,-3293.5078,-3543.9915,-3416.3198,107.727875,19.943941,-3293.5078,5.208481e-5,4.4783763e-5,0.7708527,0.70562863,42,"((sqrt(abs(sqrt(abs(((0.00054988585 * exp(sin(((0.6679239 * X6) - (0.011028252 * X2))))) * ((-1.8413763 + sin(sin(sin(((-8.775885 * X1) / -7.2634497))))) - ((0.30572596 * X4) + ((-0.007908276 * X1) + sin(-0.37039545))))))))) - (0.0051966836 * X12)) - sqrt(abs(0.0026589385))) NeoGP.GaussianLikelihood{Float32} Float32[0.0072169816]"
9,167824,16,-3572.414,-3319.4275,-3572.414,-3434.3687,109.33589,28.70945,-3319.4275,4.9231585e-5,4.3337866e-5,0.7834055,0.7151328,44,"((((-2.2919621 * X6) + log(abs((4.5926117e-6 * X2)))) - ((1.1060702 * X4) + (((-0.1955878 * X1) + exp(0.80383635)) + ((-0.010363404 * X2) - ((-0.075873435 * X4) - ((sin(sin(log(abs((-103.3052 * X1))))) * exp(exp((-0.0029263229 * X2)))) - 0.46466425)))))) / -102.83387) NeoGP.GaussianLikelihood{Float32} Float32[0.007016521]"
10,197605,17,-3556.6755,-3329.996,-3556.6755,-3435.3367,88.72212,32.61664,-3329.996,5.0791627e-5,4.8223228e-5,0.77654207,0.6830205,37,"(abs((abs(exp((((0.028356517 * X1) + sin((0.96782553 * X6))) - 1.3827795))) ^ exp((exp((-0.05670748 * X4)) - (0.09431907 * X1))))) ^ exp(((0.831595 * X6) - exp(((-0.5825952 * X1) - (0.50117517 + (0.0065597193 * X2))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.007126824]"
