-- NEO GP (NSGA2)--
SEED=-1
MAX_LEN=50
POPSIZE=500
TOURNAMENT_SIZE=2
INITIAL_DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
----------------------------------
gen,fevals,|bestfront|,bestloss,obj,nll,dl,func_compl,param_compl,FBF,MSE_train,MSE_test,R2_train,R2_test,size,expression
1,14971,5,-3291.789,-3128.5205,-3291.789,-3232.5261,41.446533,17.816465,-3128.5205,8.586523e-5,5.4067703e-5,0.62223566,0.6446037,18,"(((abs(0.66359586) ^ (log(abs((-273.76816 * X2))) * (0.42396107 - (0.06858118 * X6)))) + (0.030673368 * X4)) / 2.591355) NeoGP.GaussianLikelihood{Float32} Float32[0.0092663495]"
2,28083,7,-3311.8784,-3145.6748,-3311.8784,-3249.2852,43.749115,18.844194,-3145.6748,8.251321e-5,9.923195e-5,0.6369829,0.3477314,19,"(((exp((-0.8241252 * X1)) * (abs(((-0.0010668392 * X2) - -0.10682092)) ^ 1.2718717)) - sqrt(abs((4.861965e-5 * X12)))) + 0.06613213) NeoGP.GaussianLikelihood{Float32} Float32[0.009083679]"
3,43949,8,-3311.8784,-3145.6748,-3311.8784,-3249.2852,43.749115,18.844194,-3145.6748,8.251321e-5,9.923195e-5,0.6369829,0.3477314,19,"(((exp((-0.8241252 * X1)) * (abs(((-0.0010668392 * X2) - -0.10682092)) ^ 1.2718717)) - sqrt(abs((4.861965e-5 * X12)))) + 0.06613213) NeoGP.GaussianLikelihood{Float32} Float32[0.009083679]"
4,60745,10,-3311.8784,-3145.6748,-3311.8784,-3249.2852,43.749115,18.844194,-3145.6748,8.251321e-5,9.923195e-5,0.6369829,0.3477314,19,"(((exp((-0.8241252 * X1)) * (abs(((-0.0010668392 * X2) - -0.10682092)) ^ 1.2718717)) - sqrt(abs((4.861965e-5 * X12)))) + 0.06613213) NeoGP.GaussianLikelihood{Float32} Float32[0.009083679]"
5,77883,10,-3314.278,-3152.198,-3314.278,-3255.8396,39.55004,18.888348,-3152.198,8.212168e-5,9.5623815e-5,0.63870543,0.37144828,18,"(((exp((-0.81975186 * X1)) * (abs(((-0.0015288114 * X2) - -0.16935366)) ^ 1.5919948)) - (-0.007744596 * X4)) + 0.06546693) NeoGP.GaussianLikelihood{Float32} Float32[0.009062103]"
6,97541,10,-3387.852,-3195.3423,-3387.852,-3293.9417,59.867214,34.04324,-3195.3423,7.097779e-5,5.8182166e-5,0.687733,0.61755866,26,"(((abs(-0.0030296815) ^ (2.5012639 * X1)) + (0.021696597 * X6)) + (log(abs(((abs(0.21289091) ^ (((0.002879466 * X2) - 16.7412) * log(abs(1.0458051)))) - sqrt(abs(-0.7334331))))) + -0.75724566)) NeoGP.GaussianLikelihood{Float32} Float32[0.00842483]"
7,122258,13,-3455.3872,-3215.177,-3455.3872,-3332.0164,97.64512,25.725742,-3215.177,6.2084815e-5,4.23257e-5,0.72685766,0.7217859,37,"((((abs(((-0.83372355 * X7) - 14.914605)) ^ (-105.70489 * X15)) * -0.0015612828) + (((abs(0.7101341) ^ (log(abs((-4184.4346 * X2))) * (0.41283843 - (0.059261292 * X6)))) + (0.02490369 * X4)) / 2.416693)) / sin((abs(1.8590869) ^ (0.50766844 * X1)))) NeoGP.GaussianLikelihood{Float32} Float32[0.007879392]"
8,147952,16,-3544.8792,-3286.605,-3544.8792,-3394.875,110.29282,39.711357,-3286.605,5.1993222e-5,4.44299e-5,0.7712557,0.70795465,43,"((((sin((1.171656 * X1)) + (2.404433 + (sin((-78.409004 * X4)) * (-0.035785984 * X4)))) * -0.02246418) + (((abs(0.7967009) ^ (log(abs((-18045.133 * X2))) * (0.27581054 - (0.03900178 * X6)))) + (0.025983823 * X4)) / 3.121191)) / sin((abs(0.8215315) ^ (-0.679317 * X14)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0072106323]"
9,176564,19,-3483.3962,-3295.0825,-3483.3962,-3405.7434,55.262043,22.390835,-3295.0825,5.8731883e-5,5.427917e-5,0.7416089,0.6432137,24,"(((abs(-0.01015169) ^ (3.1786034 * X1)) + (0.021412421 * X6)) + (log(abs(((abs(-0.8229367) ^ (10.189581 - log(abs((-0.00032224206 * X2))))) - sqrt(abs(-0.9303534))))) + 0.17557286)) NeoGP.GaussianLikelihood{Float32} Float32[0.007663675]"
10,207152,19,-3517.417,-3301.7659,-3517.417,-3405.8276,81.52844,30.061121,-3301.7659,5.490192e-5,5.1636624e-5,0.75845885,0.6605836,34,"(exp(log(abs(sqrt(abs(0.4931019))))) - (sqrt(abs((0.016277032 * X1))) + (log(abs(((-1.3507876 * exp((-0.020955663 * X6))) - sqrt(abs((-2.3866662e-5 * X2)))))) + exp((exp((0.18869245 * X1)) * (-1.4482758 + (0.03505859 * X14))))))) NeoGP.GaussianLikelihood{Float32} Float32[0.007409581]"
11,240189,21,-3559.6543,-3311.2087,-3559.6543,-3429.8145,102.59798,27.24183,-3311.2087,5.0492632e-5,4.8778093e-5,0.77785754,0.67937326,40,"exp((((abs((abs(0.75294256) ^ (log(abs((21.810293 * X2))) * (0.3731335 - (0.2161819 * X6))))) ^ (log(abs((2.345488 * X2))) * (0.2709457 - (-15.648494 / ((-340.2295 * X1) - (-6.8477964 * X1)))))) + (0.109018505 * X4)) - (3.0699406 - (-0.06958053 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0071058166]"
12,271004,21,-3559.6543,-3311.2087,-3559.6543,-3429.8145,102.59798,27.24183,-3311.2087,5.0492632e-5,4.8778093e-5,0.77785754,0.67937326,40,"exp((((abs((abs(0.75294256) ^ (log(abs((21.810293 * X2))) * (0.3731335 - (0.2161819 * X6))))) ^ (log(abs((2.345488 * X2))) * (0.2709457 - (-15.648494 / ((-340.2295 * X1) - (-6.8477964 * X1)))))) + (0.109018505 * X4)) - (3.0699406 - (-0.06958053 * X3)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0071058166]"
13,304720,23,-3561.9287,-3323.739,-3561.9287,-3431.8257,97.46808,32.635033,-3323.739,5.0265495e-5,5.328821e-5,0.7788568,0.64972746,38,"(((abs(0.81377834) ^ (log(abs((-2705.0322 * X2))) * (exp((-0.25353894 * X1)) - (0.054737452 * X6)))) + (0.011282951 * X4)) + (sin((-0.06992659 * X1)) + ((-253.84142 - (-12.487404 * X4)) * ((0.28988928 * X1) / (174.59418 * X2))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0070898146]"
14,337767,21,-3561.9287,-3323.739,-3561.9287,-3431.8257,97.46808,32.635033,-3323.739,5.0265495e-5,5.328821e-5,0.7788568,0.64972746,38,"(((abs(0.81377834) ^ (log(abs((-2705.0322 * X2))) * (exp((-0.25353894 * X1)) - (0.054737452 * X6)))) + (0.011282951 * X4)) + (sin((-0.06992659 * X1)) + ((-253.84142 - (-12.487404 * X4)) * ((0.28988928 * X1) / (174.59418 * X2))))) NeoGP.GaussianLikelihood{Float32} Float32[0.0070898146]"
15,373493,22,-3565.8628,-3343.0154,-3565.8628,-3426.4153,82.00192,57.44551,-3343.0154,4.987507e-5,4.1986972e-5,0.7805745,0.7240124,33,"(((sin((sin((5.909614 + (log(abs((-36838.42 * X2))) * (0.23085739 - (1.002502 * X6))))) + exp((-3.6373096 * X1)))) * (abs(((-0.00027593249 * X2) - -0.48760095)) ^ 3.9931364)) - (-0.010764627 * X4)) + 0.061646458) NeoGP.GaussianLikelihood{Float32} Float32[0.0070622284]"
16,411105,22,-3565.8628,-3343.0154,-3565.8628,-3426.4153,82.00192,57.44551,-3343.0154,4.987507e-5,4.1986972e-5,0.7805745,0.7240124,33,"(((sin((sin((5.909614 + (log(abs((-36838.42 * X2))) * (0.23085739 - (1.002502 * X6))))) + exp((-3.6373096 * X1)))) * (abs(((-0.00027593249 * X2) - -0.48760095)) ^ 3.9931364)) - (-0.010764627 * X4)) + 0.061646458) NeoGP.GaussianLikelihood{Float32} Float32[0.0070622284]"
17,449206,25,-3565.8628,-3343.0154,-3565.8628,-3426.4153,82.00192,57.44551,-3343.0154,4.987507e-5,4.1986972e-5,0.7805745,0.7240124,33,"(((sin((sin((5.909614 + (log(abs((-36838.42 * X2))) * (0.23085739 - (1.002502 * X6))))) + exp((-3.6373096 * X1)))) * (abs(((-0.00027593249 * X2) - -0.48760095)) ^ 3.9931364)) - (-0.010764627 * X4)) + 0.061646458) NeoGP.GaussianLikelihood{Float32} Float32[0.0070622284]"
18,488294,26,-3565.8628,-3343.0154,-3565.8628,-3426.4153,82.00192,57.44551,-3343.0154,4.987507e-5,4.1986972e-5,0.7805745,0.7240124,33,"(((sin((sin((5.909614 + (log(abs((-36838.42 * X2))) * (0.23085739 - (1.002502 * X6))))) + exp((-3.6373096 * X1)))) * (abs(((-0.00027593249 * X2) - -0.48760095)) ^ 3.9931364)) - (-0.010764627 * X4)) + 0.061646458) NeoGP.GaussianLikelihood{Float32} Float32[0.0070622284]"
19,528994,28,-3660.2693,-3388.1028,-3660.2693,-3467.2322,120.55262,72.48426,-3388.1028,4.136319e-5,3.4383935e-5,0.8180225,0.7739885,47,"(exp((-14.742494 * X1)) - (sqrt(abs(((exp((0.77225643 + (sqrt(abs((35.771152 * X4))) * (-14.867852 * X4)))) * (exp((-541.76794 * X5)) * (abs(((2.7030154e-7 * X2) - 2.0538043e-6)) ^ 0.70484877))) - (-9.787169e-6 * X2)))) + (log(abs(((-1.4147837 * exp((-0.025747852 * X6))) - sqrt(abs(-0.0068312977))))) + -0.5098368))) NeoGP.GaussianLikelihood{Float32} Float32[0.006431421]"
20,568733,28,-3660.2693,-3388.1028,-3660.2693,-3467.2322,120.55262,72.48426,-3388.1028,4.136319e-5,3.4383935e-5,0.8180225,0.7739885,47,"(exp((-14.742494 * X1)) - (sqrt(abs(((exp((0.77225643 + (sqrt(abs((35.771152 * X4))) * (-14.867852 * X4)))) * (exp((-541.76794 * X5)) * (abs(((2.7030154e-7 * X2) - 2.0538043e-6)) ^ 0.70484877))) - (-9.787169e-6 * X2)))) + (log(abs(((-1.4147837 * exp((-0.025747852 * X6))) - sqrt(abs(-0.0068312977))))) + -0.5098368))) NeoGP.GaussianLikelihood{Float32} Float32[0.006431421]"
21,607852,28,-3660.2693,-3388.1028,-3660.2693,-3467.2322,120.55262,72.48426,-3388.1028,4.136319e-5,3.4383935e-5,0.8180225,0.7739885,47,"(exp((-14.742494 * X1)) - (sqrt(abs(((exp((0.77225643 + (sqrt(abs((35.771152 * X4))) * (-14.867852 * X4)))) * (exp((-541.76794 * X5)) * (abs(((2.7030154e-7 * X2) - 2.0538043e-6)) ^ 0.70484877))) - (-9.787169e-6 * X2)))) + (log(abs(((-1.4147837 * exp((-0.025747852 * X6))) - sqrt(abs(-0.0068312977))))) + -0.5098368))) NeoGP.GaussianLikelihood{Float32} Float32[0.006431421]"
22,647367,29,-3660.2693,-3388.1028,-3660.2693,-3467.2322,120.55262,72.48426,-3388.1028,4.136319e-5,3.4383935e-5,0.8180225,0.7739885,47,"(exp((-14.742494 * X1)) - (sqrt(abs(((exp((0.77225643 + (sqrt(abs((35.771152 * X4))) * (-14.867852 * X4)))) * (exp((-541.76794 * X5)) * (abs(((2.7030154e-7 * X2) - 2.0538043e-6)) ^ 0.70484877))) - (-9.787169e-6 * X2)))) + (log(abs(((-1.4147837 * exp((-0.025747852 * X6))) - sqrt(abs(-0.0068312977))))) + -0.5098368))) NeoGP.GaussianLikelihood{Float32} Float32[0.006431421]"
23,687977,31,-3679.559,-3393.8928,-3679.559,-3479.3206,128.24747,71.99099,-3393.8928,3.9811515e-5,3.0537907e-5,0.8248491,0.7992691,50,"((((sin((0.90571034 * X1)) + (-0.1276731 + sin((0.012999088 * X2)))) * ((0.007610386 * X1) - (((-0.0077765575 * X5) + 1.0340457) - (abs(1.0002639) ^ ((21.42231 * X6) + (-0.13054805 * X2)))))) + (((0.39441273 - (-0.053499017 * X6)) + (0.04360079 * X4)) / 4.136426)) / sin((abs(0.14446774) ^ (-4.2218037 * X14)))) NeoGP.GaussianLikelihood{Float32} Float32[0.0063096373]"
