Complexity,Loss,Equation
1,143012.22,"1663.2836"
3,33897.58,"powabs(-7.453719, x4)"
5,17415.094,"powabs(x4 + x4, x4)"
6,13945.352,"powabs(-23.06145, x4) / exp(x2)"
7,12650.699,"(powabs(8.02075, x4) + -459.0498) - x0"
8,7334.256,"powabs(x4, x4 + log(x4 * x1))"
9,4541.4946,"(powabs(8.553891, x4) - 4352.5137) + (x1 * 1667.6074)"
11,4541.369,"(powabs(8.553891, x4) - 4352.5137) + (x1 * (1667.6074 + 0.16915983))"
12,3679.0203,"(powabs(log(x4) * 6.091279, x4) + -3623.6484) + (x1 * 1620.2614)"
14,3173.897,"(powabs(log(x4) * (x4 + 2.1095567), x4) - 3202.5222) + (1572.3396 * x1)"
15,2997.8738,"((x1 * 1569.5709) + powabs(log(powabs(log(powabs(8.045535, x4)), x4)), x4)) - 3149.2134"
16,2274.0835,"(powabs(log(powabs(10.280091, x4)), x4) - 4021.8523) + (x1 * ((18529.322 / x4) + -3577.6768))"
17,1069.7312,"(powabs((-10898.999 / ((x0 * -131.55855) + -16935.15)) + 7.5738316, x4) - 2593.3528) + (x1 * 1075.8092)"
20,933.878,"(powabs((-8950.197 / ((x0 * -37.97622) + -8915.436)) + (log(x4) * 5.1387577), x4) - 2039.966) + (1026.0887 * x1)"
21,898.5413,"(x1 * 1044.6444) + (powabs((-6043.682 / (((x0 + x0) * -15.228187) + -6473.877)) + (x4 * 1.8085386), x4) - 1995.4773)"
25,865.1284,"(x1 * ((44.67222 / x0) + 1078.3282)) + (powabs((-3606.5557 / (((x0 + x0) * -20.508017) + -5477.1436)) + (x4 * 1.889228), x4) - 2089.3577)"
26,860.0854,"(powabs((-5294.7817 / (((x0 + x0) * -10.793229) + -5565.6675)) + (log(x4) * 5.1830673), x4) - 2146.8074) + (x1 * ((58.87945 / x0) + 1065.1447))"
30,859.74536,"(powabs((-8949.928 / (((x0 + x0) * -18.402344) + (x0 + -9405.953))) + (log(x4) * 5.1847563), x4) - 2150.016) + ((((63.38144 - x4) / x0) + 1064.3824) * x1)"
32,817.1919,"((x1 * (((x4 * 82.94886) / (x4 * x0)) + 1049.7405)) + powabs((-7036.092 / (((x0 + x0) * -1.8860934) + (x0 + -2696.3577))) + (log(x4) * x4), x4)) - 1910.3424"
34,815.6215,"(x1 * ((1049.7405 / (x0 * (x4 * x4))) + 1049.7405)) + (powabs((-7036.092 / ((x4 + ((x0 + x0) * -1.8860934)) + (x0 + -2696.3577))) + (log(x4) * x4), x4) - 1910.3424)"
35,763.22205,"(powabs((-8950.2 / (((x0 + x0) * -18.652466) + -9410.0625)) + (log(x4) * 5.22274), x4) - 2156.9705) + (x1 * ((-55694.77 / (((sin(x4 * -21.560923) + 1.1523653) * -8950.2) + -18.652466)) + 1044.3633))"
37,762.2614,"(powabs((-8950.2 / (((x0 + x0) * -18.652466) + -9410.0625)) + (log(x4) * 5.22274), x4) - 2156.9705) + (x1 * ((-55694.77 / (((sin(x4 * -21.560923) + 1.1523653) * -8950.2) + (x4 * -21.560923))) + 1044.3633))"
43,743.30347,"(powabs((-8968.339 / (((x0 + x0) * -18.652466) + ((1044.3633 / x0) + -9409.865))) + (log(x4) * 5.22274), x4) - 2156.9705) + (x1 * (((x4 + (5.22274 * -9409.865)) / ((sin(x4 * -21.560923) + 1.1523653) * (10.280091 + -8968.339))) + 1044.3633))"
45,716.8117,"(powabs((-8968.339 / (((x0 + x0) * -18.652466) + ((1044.3633 / (x0 + x0)) + -9409.865))) + (log(x4) * 5.22274), x4) - 2156.9705) + (x1 * (((x4 + (5.22274 * -9409.865)) / ((sin(x4 * -21.560923) + 1.1523653) * (10.280091 + -8968.339))) + 1044.3633))"
