-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,39026,17619.637,17637.283,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.63,7.318,5,"(abs(X22) ^ (abs(X6) ^ 1.3064159)) [likelihood params: Float32[66.65754]]"
2,64876,17619.637,17637.283,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.63,7.558,5,"(abs(X22) ^ (abs(X6) ^ 1.3064159)) [likelihood params: Float32[66.65754]]"
3,91921,17619.637,17637.283,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.63,8.21,5,"(abs(X22) ^ (abs(X6) ^ 1.3064159)) [likelihood params: Float32[66.65754]]"
4,119843,17619.637,17637.283,4443.227,3481.3694,0.4557768,0.4960292,17619.637,10265.63,9.588,5,"(abs(X22) ^ (abs(X6) ^ 1.3064159)) [likelihood params: Float32[66.65754]]"
5,155230,17439.812,17503.129,3961.795,3599.1572,0.51474446,0.47897792,17439.812,10275.187,11.088,21,"log(abs(((-1.1713537 + (abs(340.27582) ^ X15)) + (pdiv(((-2766.3264 - pdiv(-82196.35, X1)) + -2766.328), X25) - (-559.469 + log(abs(X4))))) [likelihood params: Float32[62.942802]]"
6,197407,17385.176,17426.438,3826.1252,3184.806,0.5313618,0.53896034,17385.176,10171.857,12.124,13,"(pdiv(16366.946, X1) + ((X11 * 1.1779925) - ((592.37665 + X8) + 360.20197))) [likelihood params: Float32[61.85569]]"
7,234866,17351.312,17396.557,3744.3774,2655.275,0.54137456,0.61561644,17351.312,10036.935,13.434,15,"(pdiv((56.088528 * 331.0517), X12) + ((X11 * 0.57209927) - pdiv(pdiv(2410.9675, X10), X25))) [likelihood params: Float32[61.19132]]"
8,274535,17029.953,17117.129,3050.5024,2198.1968,0.626363,0.6817841,17029.953,9856.705,15.552,23,"(pdiv(16338.947, X1) + ((X11 * -0.2149022) - (((((X25 + 263.1864) - exp(log(abs(78.54364))) * (-0.043846752 * X6)) + X8) + 892.36127))) [likelihood params: Float32[55.231384]]"
9,312077,17029.953,17117.129,3050.5024,2198.1968,0.626363,0.6817841,17029.953,9856.705,17.866,23,"(pdiv(16338.947, X1) + ((X11 * -0.2149022) - (((((X25 + 263.1864) - exp(log(abs(78.54364))) * (-0.043846752 * X6)) + X8) + 892.36127))) [likelihood params: Float32[55.231384]]"
10,349409,16763.906,16827.275,2574.4468,2017.32,0.6846721,0.70796824,16763.906,9757.332,18.986,22,"((pdiv(pdiv(-3272.5464, X10), X25) + ((log(abs(-536.08356) - ((-16730.332 - X25) + (7154.0264 - X11))) + -5022.082)) - (27.708118 * X13)) [likelihood params: Float32[50.739006]]"
11,384863,16763.906,16827.275,2574.4468,2017.32,0.6846721,0.70796824,16763.906,9757.332,21.918,22,"((pdiv(pdiv(-3272.5464, X10), X25) + ((log(abs(-536.08356) - ((-16730.332 - X25) + (7154.0264 - X11))) + -5022.082)) - (27.708118 * X13)) [likelihood params: Float32[50.739006]]"
12,419128,16763.906,16827.275,2574.4468,2017.32,0.6846721,0.70796824,16763.906,9757.332,23.96,22,"((pdiv(pdiv(-3272.5464, X10), X25) + ((log(abs(-536.08356) - ((-16730.332 - X25) + (7154.0264 - X11))) + -5022.082)) - (27.708118 * X13)) [likelihood params: Float32[50.739006]]"
13,457483,16763.223,16827.414,2573.326,2022.6129,0.6848093,0.707202,16763.223,9759.161,25.926,22,"((pdiv(pdiv(-3193.9314, X10), X25) + ((log(abs(-524.72687) - ((-10683.587 - X25) + (6047.536 - X11))) + X25)) - (28.282877 * X13)) [likelihood params: Float32[50.72793]]"
14,500561,16673.518,16825.182,2430.2383,1874.9733,0.70233524,0.72857463,16673.518,9692.396,28.05,46,"(pdiv((34.610645 * (24.126245 * (pdiv(X17, X25) - -1076.8417))), X12) + ((((((849.2475 + X25) + X8) + (X10 - -954.6634)) * -2.623183) - (((((log(abs(X25) + 186.54362) - exp(log(abs(155.1807))) * (-0.32025582 * X6)) + X8) + 1017.1295)) - pdiv(pdiv(2705.5286, X10), X25))) [likelihood params: Float32[49.298523]]"
15,544422,16526.299,16670.926,2212.4465,1747.9465,0.7290112,0.7469633,16526.299,9622.173,29.628,40,"(pdiv(16338.937, X1) + (((((X20 + -280.7406) + X8) + (X10 - -356.60846)) * -4.41752) - (((((log(abs(-251.09285) + 263.05334) - X10) * (-0.05973071 * X6)) + X8) + ((86.41148 - (((-1.0359799 * X25) + X8) + 60.03167)) * X4)))) [likelihood params: Float32[47.03427]]"
16,596431,16526.297,16674.45,2212.4458,1747.946,0.7290113,0.7469634,16526.297,9622.172,29.96,40,"(pdiv(16338.937, X1) + (((((X20 + -280.7406) + X8) + (X10 - -356.60846)) * -4.41752) - (((((log(abs(-251.09285) + 263.05334) - X10) * (-0.059730712 * X6)) + X8) + ((86.41148 - (((-1.0359799 * X25) + X8) + 60.03167)) * X4)))) [likelihood params: Float32[47.03427]]"
17,646149,16526.297,16674.45,2212.4458,1747.946,0.7290113,0.7469634,16526.297,9622.172,31.206,40,"(pdiv(16338.937, X1) + (((((X20 + -280.7406) + X8) + (X10 - -356.60846)) * -4.41752) - (((((log(abs(-251.09285) + 263.05334) - X10) * (-0.059730712 * X6)) + X8) + ((86.41148 - (((-1.0359799 * X25) + X8) + 60.03167)) * X4)))) [likelihood params: Float32[47.03427]]"
18,702638,16503.043,16631.787,2179.312,1711.2781,0.73306966,0.75227153,16503.043,9608.4,31.932,42,"(pdiv(16338.9375, X1) + (((((X20 + -280.80045) + X8) + (X10 - -356.5486)) * -1.4970932) - (((((log(abs(-251.09285) + 263.05396) - X10) * ((-0.00039447594 * X6) * X6)) + X8) + ((86.22731 - (((-1.27082 * X25) + X8) + 60.21585)) * X4)))) [likelihood params: Float32[47.218098]]"
19,755582,16465.781,16582.408,2128.6846,1697.2299,0.7392707,0.7543052,16465.781,9593.01,33.306,34,"(pdiv(16338.023, X1) + (((((X20 + -331.21008) + X8) + (X10 - -306.13898)) * -9.356013) - (((((log(abs(-251.04375) + 250.70712) - X10) * (-0.06551539 * X6)) + X8) + ((26.275862 - X10) * X4)))) [likelihood params: Float32[46.13814]]"
20,809090,16465.781,16582.408,2128.6846,1697.2299,0.7392707,0.7543052,16465.781,9593.01,33.624,34,"(pdiv(16338.023, X1) + (((((X20 + -331.21008) + X8) + (X10 - -306.13898)) * -9.356013) - (((((log(abs(-251.04375) + 250.70712) - X10) * (-0.06551539 * X6)) + X8) + ((26.275862 - X10) * X4)))) [likelihood params: Float32[46.13814]]"
21,861884,16464.96,16558.533,2127.5686,1750.9191,0.7394074,0.74653304,16464.96,9616.415,34.218,29,"((-27.544476 * X13) + ((X11 * 1.7731968) - (pdiv(((-4670.7173 - ((((-0.7187532 * X6) + pdiv(-108.64278, X10)) - pdiv(-4027.3127, X1)) + -4777.7954)) * X4), X8) + -4106.554))) [likelihood params: Float32[-46.125618]]"
22,914063,16296.609,16406.94,1899.9318,1518.1754,0.7672892,0.7802255,16296.609,9473.26,34.968,33,"(pdiv(12028.076, X1) + ((X25 * -73.59992) - (((((log(abs(log(abs(-225.52887)) + X25) - 32.136215) * (0.8974841 * X6)) + X8) + ((120.84322 - (((4.7503476 * X25) + X8) + 25.59994)) * X4)))) [likelihood params: Float32[41.34304]]"
23,975910,16249.352,16361.898,1854.2384,1512.9514,0.7728859,0.7809818,16249.352,9481.742,35.206,33,"(pdiv(12028.026, X1) + ((X25 * -66.37137) - (((((log(abs(log(abs(-225.53505)) + X25) - 24.652294) * (1.3630868 * X6)) + X8) + ((128.34029 - (((6.18856 * X25) + X8) + 18.102896)) * X4)))) [likelihood params: Float32[43.05567]]"
24,1032268,16249.082,16364.813,1853.9197,1514.2343,0.77292496,0.78079605,16249.082,9482.434,35.506,35,"(pdiv(12027.983, X1) + ((X25 * -67.04816) - (((((log(abs(log(abs((-16733.023 - X25))) + X25) - 25.255505) * (1.3741826 * X6)) + X8) + ((128.75212 - (((6.2418647 * X25) + X8) + 17.691084)) * X4)))) [likelihood params: Float32[43.06149]]"
25,1095380,16249.082,16364.813,1853.9197,1514.2343,0.77292496,0.78079605,16249.082,9482.434,36.854,35,"(pdiv(12027.983, X1) + ((X25 * -67.04816) - (((((log(abs(log(abs((-16733.023 - X25))) + X25) - 25.255505) * (1.3741826 * X6)) + X8) + ((128.75212 - (((6.2418647 * X25) + X8) + 17.691084)) * X4)))) [likelihood params: Float32[43.06149]]"
26,1147634,16249.082,16364.813,1853.9197,1514.2343,0.77292496,0.78079605,16249.082,9482.434,38.112,35,"(pdiv(12027.983, X1) + ((X25 * -67.04816) - (((((log(abs(log(abs((-16733.023 - X25))) + X25) - 25.255505) * (1.3741826 * X6)) + X8) + ((128.75212 - (((6.2418647 * X25) + X8) + 17.691084)) * X4)))) [likelihood params: Float32[43.06149]]"
27,1205357,16225.939,16338.604,1826.7573,1504.8456,0.7762519,0.78215516,16225.939,9475.208,38.438,32,"(pdiv(12027.806, X1) + ((X25 * -66.35782) - (((((log(abs(X14) + X25) - 27.581108) * (1.416867 * X6)) + X8) + ((115.14156 - (((6.379243 * X25) + X8) - -2.9296083)) * X4)))) [likelihood params: Float32[42.744755]]"
28,1265329,16225.939,16338.604,1826.7573,1504.8456,0.7762519,0.78215516,16225.939,9475.208,38.032,32,"(pdiv(12027.806, X1) + ((X25 * -66.35782) - (((((log(abs(X14) + X25) - 27.581108) * (1.416867 * X6)) + X8) + ((115.14156 - (((6.379243 * X25) + X8) - -2.9296083)) * X4)))) [likelihood params: Float32[42.744755]]"
29,1325077,16225.939,16338.604,1826.7573,1504.8456,0.7762519,0.78215516,16225.939,9475.208,38.696,32,"(pdiv(12027.806, X1) + ((X25 * -66.35782) - (((((log(abs(X14) + X25) - 27.581108) * (1.416867 * X6)) + X8) + ((115.14156 - (((6.379243 * X25) + X8) - -2.9296083)) * X4)))) [likelihood params: Float32[42.744755]]"
30,1386777,16205.272,16336.997,1798.3997,1462.7473,0.77972525,0.78824943,16205.272,9465.117,39.632,41,"(pdiv(12027.79, X1) + ((X25 * -23.90026) - ((((X8 - 21.317495) * (1.0567436 * X6)) + X8) + ((((-4.4036765 * ((X6 + 3.091875) + (((253.09831 + -278.83478) + X8) - X6))) + X8) - ((0.23343462 * X6) + X25)) * X4)))) [likelihood params: Float32[43.941128]]"
31,1455053,16197.326,16327.824,1793.7272,1468.3298,0.7802975,0.78744125,16197.326,9453.326,39.168,41,"(pdiv(12027.79, X1) + ((X25 * -23.6788) - ((((X8 - 19.823376) * (1.2088276 * X6)) + X8) + ((((-4.954361 * ((X6 + 3.6204312) + (((253.62689 + -278.30612) + X8) - X6))) + X8) - ((0.22515905 * X6) + X25)) * X4)))) [likelihood params: Float32[42.35003]]"
32,1521880,16197.326,16327.824,1793.7272,1468.3298,0.7802975,0.78744125,16197.326,9453.326,38.322,41,"(pdiv(12027.79, X1) + ((X25 * -23.6788) - ((((X8 - 19.823376) * (1.2088276 * X6)) + X8) + ((((-4.954361 * ((X6 + 3.6204312) + (((253.62689 + -278.30612) + X8) - X6))) + X8) - ((0.22515905 * X6) + X25)) * X4)))) [likelihood params: Float32[42.35003]]"
33,1586007,16197.326,16327.824,1793.7272,1468.3298,0.7802975,0.78744125,16197.326,9453.326,38.358,41,"(pdiv(12027.79, X1) + ((X25 * -23.6788) - ((((X8 - 19.823376) * (1.2088276 * X6)) + X8) + ((((-4.954361 * ((X6 + 3.6204312) + (((253.62689 + -278.30612) + X8) - X6))) + X8) - ((0.22515905 * X6) + X25)) * X4)))) [likelihood params: Float32[42.35003]]"
34,1651462,16197.326,16327.824,1793.7272,1468.3298,0.7802975,0.78744125,16197.326,9453.326,38.32,41,"(pdiv(12027.79, X1) + ((X25 * -23.6788) - ((((X8 - 19.823376) * (1.2088276 * X6)) + X8) + ((((-4.954361 * ((X6 + 3.6204312) + (((253.62689 + -278.30612) + X8) - X6))) + X8) - ((0.22515905 * X6) + X25)) * X4)))) [likelihood params: Float32[42.35003]]"
35,1729024,16197.326,16327.824,1793.7272,1468.3298,0.7802975,0.78744125,16197.326,9453.326,36.7,41,"(pdiv(12027.79, X1) + ((X25 * -23.6788) - ((((X8 - 19.823376) * (1.2088276 * X6)) + X8) + ((((-4.954361 * ((X6 + 3.6204312) + (((253.62689 + -278.30612) + X8) - X6))) + X8) - ((0.22515905 * X6) + X25)) * X4)))) [likelihood params: Float32[42.35003]]"
36,1806873,16103.499,16266.741,1689.5406,1363.7943,0.7930587,0.8025741,16103.499,9386.958,38.608,48,"(pdiv(13938.833, X1) + ((-14.726959 * -10.752746) - (((((log(abs(X14) + (X8 + (X6 - X11))) - 681.2328) + (11.140776 * X6)) + X10) + ((65.305756 - (((-0.020111227 * X25) + X8) - ((((-118.345024 + ((X10 - X10) - 8.886779)) + X12) + X8) - X6))) * X4)))) [likelihood params: Float32[41.10007]]"
37,1887841,16014.153,16173.445,1595.8848,1297.1727,0.80453,0.81221837,16014.153,9340.837,38.752,47,"(pdiv(13716.252, X1) + ((-62.62902 * -40.376778) - ((((((2474.7363 - X6) + pdiv(4.253737, X10)) - 680.20685) + (6.303534 * X6)) + X10) + ((62.963657 - (((-0.32068112 * X25) + X8) - ((((-120.68709 + ((X10 - X10) - 11.228865)) + X12) + X8) - X6))) * X4)))) [likelihood params: Float32[40.142616]]"
38,1964358,16006.323,16161.601,1588.0107,1289.4882,0.8054945,0.81333077,16006.323,9333.75,37.812,47,"(pdiv(12397.219, X1) + ((-56.729458 * -45.841225) - ((((((2474.9094 - X6) + pdiv(13.011881, X10)) - 680.0336) + (6.310511 * X6)) + X10) + ((63.19816 - (((-0.3171114 * X25) + X8) - ((((-120.45264 + ((X10 - X10) - 10.994357)) + X12) + X8) - X6))) * X4)))) [likelihood params: Float32[39.849834]]"
39,2045462,16006.293,16163.134,1587.9799,1320.4135,0.80549824,0.808854,16006.293,9351.812,38.068,43,"(pdiv(13715.747, X1) + ((-72.2912 * -51.232662) - (((((3443.8337 + pdiv(-0.7037708, X10)) - 680.3184) + (7.490128 * X6)) + X10) + ((62.389515 - (((-0.33351207 * X25) + X8) - ((((-121.261246 + (-0.10819136 * X6)) + X12) + X8) - X6))) * X4)))) [likelihood params: Float32[39.8398]]"
40,2124158,15952.714,16102.236,1534.6343,1310.8176,0.8120322,0.8102431,15952.714,9341.157,38.346,47,"(pdiv(12488.204, X1) + ((2912.3765 * log(abs(X6)) - (((((log(abs(-8118.675) + (X8 + (X6 - X11))) - -6962.6226) + (70.57113 * X6)) + X10) + ((94.10398 - ((X25 + X6) - ((((-89.5468 + ((X10 - X10) - -19.911474)) + X12) + X8) - X6))) * X4)))) [likelihood params: Float32[39.174385]]"
