-- TINY GP (Julia version) --
SEED=-1
MAX_LEN=50
POPSIZE=500
DEPTH=5
CROSSOVER_PROB=0.900000
PMUT_PER_NODE=0.050000
GENERATIONS=50
TSIZE=3
----------------------------------
gen,fevals,best_fitness,dl,MSE_train,MSE_test,R2_train,R2_test,nll_train,nll_test,avg_len,size,Expression
1,41318,17591.785,17616.602,4365.004,3382.2222,0.4653579,0.51038194,17591.785,10241.005,7.13,8,"((-1.9808547 - 3.8231912) * (exp(3.3375325) - X6)) [likelihood params: Float32[66.06818]]"
2,65857,17530.898,17556.268,4198.754,3234.036,0.4857208,0.5318337,17530.898,10200.537,7.35,7,"(pdiv((X12 * -238.56616), X6) + 816.5866) [likelihood params: Float32[64.79779]]"
3,96414,17530.898,17556.268,4198.754,3234.036,0.4857208,0.5318337,17530.898,10200.537,8.198,7,"(pdiv((X12 * -238.56616), X6) + 816.5866) [likelihood params: Float32[64.79779]]"
4,128277,17530.898,17556.268,4198.754,3234.036,0.4857208,0.5318337,17530.898,10200.537,8.886,7,"(pdiv((X12 * -238.56616), X6) + 816.5866) [likelihood params: Float32[64.79779]]"
5,170434,17257.934,17283.34,3527.9014,2592.5615,0.56788933,0.624695,17257.934,10005.436,10.288,7,"(pdiv((X9 * -667.39465), X6) + 1226.7401) [likelihood params: Float32[-59.39614]]"
6,215298,16843.982,16907.6,2709.3347,1883.7888,0.6681505,0.7272985,16843.982,9722.652,11.772,20,"(pdiv(((((X3 - 397.45477) - -408.07843) + pdiv((X25 * 6.329616), log(abs((X7 - -14286.085)))) * -1347.8936), X6) + 2184.104) [likelihood params: Float32[52.05121]]"
7,267123,16531.898,16657.074,2220.3618,2049.741,0.72804177,0.7032749,16531.898,9749.506,14.5,38,"(pdiv(((pdiv(6454.3833, (X1 + X17)) + pdiv((pdiv(((pdiv(X16, (X1 + X17)) + (pdiv((31.666027 - (-44.496872 * -251.40063)), X4) * -50.698498)) * 12.615995), X6) + -14369.461), log(abs((X7 - -14440.345)))) * X12), X6) + 2527.1213) [likelihood params: Float32[-47.1207]]"
8,320639,16522.342,16643.26,2206.8071,2032.0369,0.729702,0.7058378,16522.342,9741.074,17.598,36,"(pdiv(((pdiv(6454.7974, (X1 + X17)) + pdiv((pdiv((((X25 * -133.4105) + (pdiv((31.522041 - (-80.85169 * -258.55518)), X4) * -82.98412)) * 4.1211443), X6) + -14366.439), log(abs((X7 - -14440.665)))) * X12), X6) + 2541.5613) [likelihood params: Float32[-46.7982]]"
9,377184,16518.264,16643.941,2201.138,2018.7922,0.7303964,0.7077551,16518.264,9735.814,20.188,36,"(pdiv(((pdiv(6454.3306, (X1 + X17)) + pdiv((pdiv((((X25 * -147.7537) + (pdiv((31.610987 - (-57.841774 * -251.32272)), X4) * -60.58987)) * 8.136533), X6) + -14365.574), log(abs((X7 - -14440.761)))) * X12), X6) + 2558.2056) [likelihood params: Float32[-46.914684]]"
10,438211,16443.768,16602.994,2098.9924,1714.6226,0.7429075,0.7517874,16443.768,9598.773,23.034,46,"(pdiv(((pdiv(7028.9614, (X1 + -59.20365)) + pdiv((pdiv(((pdiv(X16, (pdiv(X3, X18) + X17)) + (pdiv((31.848452 - (-17.575432 * -299.83954)), X4) * -13.996732)) * 66.94614), X6) + -7839.4893), log(abs((X7 - ((pdiv(-956248.8, -311023.53) - 6394.798) * X25))))) * X12), X6) + 1734.0751) [likelihood params: Float32[-45.898354]]"
11,502200,16368.919,16530.475,2001.1647,1752.6006,0.75488985,0.7462896,16368.919,9608.506,25.872,46,"(pdiv(((pdiv(20241.37, (X1 + -80.84686)) + pdiv((pdiv(((pdiv(X16, (pdiv(X3, X18) + X17)) + (pdiv((31.882547 - (-14.454768 * -323.39957)), X4) * -7.432275)) * 184.17117), X6) + -8555.388), log(abs((X7 - ((pdiv(-956248.8, -311023.53) - 8504.163) * X25))))) * X12), X6) + 2023.3512) [likelihood params: Float32[-44.723145]]"
12,572230,16368.919,16530.475,2001.1647,1752.6006,0.75488985,0.7462896,16368.919,9608.506,29.32,46,"(pdiv(((pdiv(20241.37, (X1 + -80.84686)) + pdiv((pdiv(((pdiv(X16, (pdiv(X3, X18) + X17)) + (pdiv((31.882547 - (-14.454768 * -323.39957)), X4) * -7.432275)) * 184.17117), X6) + -8555.388), log(abs((X7 - ((pdiv(-956248.8, -311023.53) - 8504.163) * X25))))) * X12), X6) + 2023.3512) [likelihood params: Float32[-44.723145]]"
13,650881,16239.473,16375.767,1842.5944,1691.5623,0.77431214,0.75512564,16239.473,9571.011,32.286,42,"(pdiv(((pdiv(2831.104, (X1 + ((X24 - 190.00581) + log(abs(4487.6763)))) + pdiv((pdiv(((pdiv(X16, (1264.9514 + X17)) + (pdiv(log(abs((X4 + 10512.667)), X4) * -822.0722)) * -979.91504), X6) + -14286.857), log(abs((X7 - -14494.2705)))) * X12), X6) + 2753.2769) [likelihood params: Float32[42.924633]]"
14,727865,16132.541,16255.56,1721.1255,1523.5819,0.78919005,0.7794429,16132.541,9476.927,34.268,38,"(pdiv(((pdiv(578.5466, (X1 + X17)) + pdiv((pdiv((((X1 * 507.0521) + (pdiv((pdiv(1441.1019, 3377.0164) * (-75.704285 * -256.11914)), X4) * -68.72619)) * -10.344043), X6) + -8764.86), log(abs((X23 - -14991.487)))) * X12), X6) + 1890.7317) [likelihood params: Float32[-41.48645]]"
15,805852,16050.751,16214.34,1633.6495,1371.018,0.79990447,0.80152833,16050.751,9385.501,36.596,46,"(pdiv(((pdiv(132830.0, (X1 + -173.57457)) + pdiv((pdiv(((pdiv(X16, ((-22609.686 - 22609.564) + X17)) + (pdiv((15.553883 - (3.0594034 * -279.42804)), X4) * X6)) * X23), X3) + 2489.9097), log(abs((X7 - ((pdiv(-956270.94, X6) - 17787.97) * X25))))) * X12), X6) + 1312.2062) [likelihood params: Float32[-40.418404]]"
16,883242,16050.751,16214.34,1633.6495,1371.018,0.79990447,0.80152833,16050.751,9385.501,37.874,46,"(pdiv(((pdiv(132830.0, (X1 + -173.57457)) + pdiv((pdiv(((pdiv(X16, ((-22609.686 - 22609.564) + X17)) + (pdiv((15.553883 - (3.0594034 * -279.42804)), X4) * X6)) * X23), X3) + 2489.9097), log(abs((X7 - ((pdiv(-956270.94, X6) - 17787.97) * X25))))) * X12), X6) + 1312.2062) [likelihood params: Float32[-40.418404]]"
