id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((t0 - x0) / Sqrt(Abs(Exp(Sin((((Sin(x1) - x0) * t1) / (x0 + Sin(Sin(Sin((Sin(Sin(Exp(Sqrt(Abs(x1))))) * Sqrt(Abs((Sin(Sqrt(Abs(x2))) + Sin(x1))))))))))))))) / Sqrt(Abs((x0 - t2)))) / Log(Sqrt(Abs((x2 - Sin((((t3 + t4) / t5) / t6))))))),244.17066550016858;-5.878581877734684;-93.48948303521927;4.471503023314285;2.719341988338709;-5.0864513973951135;29.624294622229034,50,7.535823473321933,8.131134306175095,0.4645650668016258,5.055321228288423e-2
