id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 * Sqrt(Abs(Exp(Sqrt(Abs((t1 - t2))))))) / (x0 + Sqrt(Abs(Exp(Sqrt(Abs(((x0 * (Sin(t3) / ((Exp((Abs((Log(x0) + t4)) ^ Sqrt(Abs((Abs(t5) ^ t6))))) - (Abs((Sqrt(Abs((Sqrt(Abs(t7)) / ((Abs(t8) ^ t9) / t10)))) * (x1 + t11))) ^ t12)) + x1))) - t13)))))))),42.258112201438514;24.143603571287183;-24.569482619007648;1.6435495342667867;-5.929615802944485;-0.2789537909045701;1.2608984494765028;0.5498500763341566;0.1275822556793879;-1.0712697455566649;0.22186106820538162;-1.1137434645393658;1.557092342994842;-84.78218167656742,49,7.112909451775855,6.944326480327572,0.41594268717647687,0.4674781243706161
