id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((Sin(((Abs((Sin(Sin(t0)) * (((x0 * t1) - t2) * (Abs(t3) ^ (Abs((Abs(t4) ^ x0)) ^ ((x0 / x0) * x0)))))) ^ t5) / Sin(((x0 - t6) - t7)))) - t8) - ((Sqrt(Abs(x2)) - (x0 * t9)) - (Sin((x0 - t10)) + (t11 - t12)))),0.3917652381843255;-0.7898261649837635;0.7224948760767084;0.667069050544836;0.16489440956694162;0.3429090522111102;0.5836292301267226;9.582557202799145e-2;-7.076111657559779;-5.285764944543015e-2;-0.6806522483151736;7.350245685818062;-6.3836372660949365,49,3.977458388716682,10.953566934382959,0.6329927595061784,0.20459942674765896
