id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,(Log(Exp(Log(x0))) + (Exp(Exp(t0)) - (Abs(((Abs((Sqrt(Abs(Sin(Sqrt(Abs(x0))))) - ((Sin((t1 + x1)) / (t2 / t3)) - Sin((((x2 + x0) + (t4 / x2)) + ((Abs(Exp(x1)) ^ t5) - (t6 + x1))))))) ^ t7) * x0)) ^ (Abs(t8) ^ Sqrt(Abs(t9)))))),0.9660871943386222;-0.8882499040184942;0.17480077518738446;0.32658385419346364;-0.342544741332306;-0.5118003337807513;0.6958373167987193;0.471633872654955;-0.331911033163307;0.2953663962950909,49,6.540518507494045,11.890056945831024,0.5352834229012207,-0.3883642734101149
