id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((((t0 + Sin((Exp((Abs(((Abs(t1) ^ t2) - Sin((Log(x2) + t3)))) ^ t4)) - (Abs(x2) ^ t5)))) * Sin(x0)) - (Exp((t6 - t7)) / (t8 / (x0 * t9)))) + ((t10 - (t11 / Sin(t12))) + Sin((Exp(Log((x2 + t13))) / t14)))),1.021315594566292;-0.3154552014462401;-0.11827599079097868;-6.705015564944097e-2;0.20656868388061506;0.916865697255273;0.4989035663258931;-0.8756678149395518;0.9686814589350998;1.6344785445257866e-2;3.6397833439628453;-4.352082394527527;0.5184836581314377;1.1396117667615095;-0.6959200433443148,49,4.329277990847242,12.375678159786816,0.6005297319366476,0.10133187101070784
