id,Expression,theta,size,MSE_train,MSE_test,R2_train,R2_test
0,((t0 - Exp((Sin((t1 + x0)) * Log(Exp(t2))))) - ((Abs((Sqrt(Abs((Abs(x0) ^ (((Abs(Sin((Exp(t3) - (Abs(t4) ^ x0)))) ^ x1) - x1) / x1)))) * ((Exp(t5) + (t6 * (x0 * t7))) + Sin(Sin(x1))))) ^ Sqrt(Abs(Exp(Sin((t8 * t9)))))) / t10)),15.254508464027518;0.9079185459190484;-1.44436804100975;-0.4279941542152599;0.9046387471726826;-1.3963568964842907;-0.15117300755714771;0.8242275664939063;-0.7127375737908269;-1.0678114149680518;0.1796036279543959,50,6.572504079009565,5.908389081178652,0.5330107857556778,0.310096128968411
